w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.043 0.09 0.054 0.046 0.038 0.016 0.063 0.03 NA 0 0.013 0.026 0.018 0 0.03 0.061 0.042 0.328 0.152 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.043 0.09 0.054 0.046 0.038 0.016 0.063 0.03 NA 0 0.013 0.026 0.018 0 0.03 0.061 0.042 0.327 0.152 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.025 0.059 0.038 0.041 0.03 0.011 0.048 0.024 NA 0 0.031 0.058 0.039 0.156 0.075 0.195 0.116 0.344 NA 0.05 0.023 0.073 0.035 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.025 0.059 0.038 0.041 0.03 0.011 0.048 0.024 NA 0 0.031 0.058 0.039 0.156 0.075 0.195 0.116 0.344 NA 0.05 0.023 0.073 0.035 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.025 0.059 0.038 0.042 0.03 0.011 0.048 0.024 0.032 NA NA NA NA 0.156 0.075 0.195 0.116 NA NA 0.343 0.08 0.537 0.19 0.151 0.411 0.192 0.242 0.112 0.302
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.038 0.099 0.063 0.048 0.039 0.013 0.063 0.029 NA 0 0.016 0.035 0.026 0 0.037 0.081 0.059 0.206 0.12 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.038 0.099 0.063 0.048 0.039 0.013 0.062 0.029 NA 0 0.016 0.035 0.026 0 0.037 0.081 0.059 0.206 0.12 NA NA NA NA NA NA NA NA NA NA
