w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.053 0.123 0.076 0.056 0.045 0.016 0.073 0.033 NA 0 0.02 0.043 0.029 0 0.042 0.088 0.06 0.227 0.125 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.049 0.12 0.072 0.054 0.045 0.016 0.072 0.032 NA 0 0.021 0.043 0.029 0 0.042 0.084 0.058 0.231 0.124 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.033 0.08 0.05 0.045 0.035 0.012 0.054 0.027 NA 0 0.044 0.098 0.062 0.131 0.072 0.174 0.109 0.255 NA 0.063 0.02 0.093 0.033 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.034 0.08 0.05 0.045 0.035 0.013 0.055 0.028 NA 0 0.042 0.094 0.06 0.129 0.071 0.171 0.108 0.254 NA 0.061 0.021 0.091 0.034 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.034 0.08 0.05 0.045 0.035 0.012 0.056 0.027 0.038 NA NA NA NA 0.132 0.073 0.174 0.11 NA NA 0.284 0.085 0.491 0.195 0.14 0.344 0.187 0.217 0.119 0.29
tso_long_bayes_r1 0 0.033 0.08 0.05 0.046 0.036 0.012 0.055 0.028 0.038 NA NA NA NA 0.118 0.062 0.142 0.095 NA NA 0.278 0.082 0.477 0.191 0.137 0.336 0.18 0.213 0.116 0.283
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.045 0.105 0.064 0.057 0.044 0.016 0.071 0.033 NA 0 0.016 0.033 0.024 0 0.036 0.075 0.054 0.304 0.145 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.043 0.104 0.063 0.057 0.045 0.016 0.072 0.033 NA 0 0.016 0.032 0.024 0 0.036 0.073 0.056 0.306 0.144 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.031 0.074 0.045 0.049 0.035 0.013 0.055 0.026 NA 0 0.033 0.07 0.049 0.154 0.082 0.195 0.129 0.325 NA 0.052 0.019 0.082 0.042 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.031 0.072 0.044 0.048 0.035 0.013 0.056 0.026 NA 0 0.032 0.069 0.049 0.144 0.077 0.183 0.12 0.31 NA 0.051 0.02 0.082 0.042 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.031 0.073 0.044 0.048 0.036 0.013 0.055 0.026 0.037 NA NA NA NA 0.152 0.081 0.19 0.127 NA NA 0.351 0.101 0.553 0.241 0.175 0.418 0.219 0.272 0.144 0.341
tso_long_bayes_r2 0 0.031 0.073 0.044 0.048 0.036 0.013 0.055 0.026 0.037 NA NA NA NA 0.121 0.069 0.154 0.104 NA NA 0.354 0.099 0.557 0.244 0.174 0.422 0.218 0.275 0.144 0.346
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.043 0.101 0.067 0.054 0.043 0.015 0.071 0.034 NA 0 0.016 0.032 0.023 0 0.036 0.075 0.053 0.303 0.145 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.041 0.097 0.065 0.053 0.042 0.015 0.069 0.033 NA 0 0.016 0.031 0.022 0 0.037 0.075 0.052 0.3 0.143 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
