w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.008 0.018 0.013 0.033 0.016 0.005 0.022 0.011 NA 0 0.008 0.015 0.011 0 0.032 0.065 0.047 0.191 0.114 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.008 0.018 0.012 0.033 0.015 0.005 0.022 0.012 NA 0 0.009 0.017 0.012 0 0.038 0.071 0.051 0.192 0.115 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.008 0.018 0.012 0.033 0.015 0.005 0.022 0.012 NA 0 0.008 0.017 0.012 0.107 0.053 0.136 0.086 0.193 NA 0.002 0 0.002 0.001 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.008 0.018 0.012 0.033 0.015 0.005 0.022 0.011 NA 0 0.008 0.017 0.012 0.146 0.073 0.186 0.118 0.198 NA 0.002 0 0.002 0.001 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.008 0.018 0.012 0.034 0.015 0.006 0.021 0.011 0.015 NA NA NA NA 0.12 0.06 0.153 0.097 NA NA 0.218 0.054 0.353 0.141 0.108 0.276 0.138 0.174 0.087 0.222
tso_long_bayes_r1 0 0.008 0.018 0.012 0.033 0.015 0.005 0.022 0.011 0.015 NA NA NA NA 0.12 0.06 0.154 0.097 NA NA 0.212 0.053 0.345 0.137 0.105 0.27 0.135 0.17 0.085 0.217
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.008 0.018 0.013 0.033 0.016 0.005 0.021 0.011 NA 0 0.007 0.015 0.011 0 0.031 0.063 0.046 0.2 0.117 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.008 0.018 0.013 0.033 0.015 0.006 0.022 0.012 NA 0 0.009 0.017 0.012 0 0.037 0.071 0.051 0.203 0.117 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.008 0.018 0.012 0.033 0.016 0.006 0.022 0.012 NA 0 0.008 0.016 0.011 0.108 0.055 0.138 0.084 0.201 NA 0.001 0.001 0.002 0.001 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.008 0.018 0.012 0.033 0.016 0.006 0.022 0.012 NA 0 0.008 0.016 0.011 0.094 0.048 0.119 0.074 0.2 NA 0.001 0.001 0.002 0.001 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.008 0.019 0.013 0.034 0.016 0.006 0.022 0.012 0.015 NA NA NA NA 0.12 0.061 0.153 0.094 NA NA 0.229 0.058 0.369 0.138 0.115 0.289 0.146 0.177 0.089 0.224
tso_long_bayes_r2 0 0.008 0.018 0.012 0.033 0.015 0.006 0.022 0.012 0.015 NA NA NA NA 0.122 0.061 0.154 0.095 NA NA 0.223 0.057 0.359 0.134 0.112 0.282 0.142 0.172 0.087 0.218
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.008 0.018 0.012 0.033 0.015 0.005 0.021 0.011 NA 0 0.006 0.013 0.01 0 0.028 0.059 0.042 0.255 0.131 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.008 0.018 0.012 0.034 0.015 0.006 0.021 0.012 NA 0 0.008 0.015 0.01 0 0.034 0.064 0.046 0.256 0.132 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
