w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.029 0.061 0.049 0.106 0.05 0.017 0.071 0.038 NA 0 0.032 0.071 0.051 0 0.067 0.149 0.106 0.168 0.107 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.029 0.061 0.049 0.106 0.05 0.017 0.071 0.038 NA 0 0.032 0.071 0.051 0 0.067 0.149 0.106 0.168 0.107 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.021 0.046 0.032 0.087 0.041 0.014 0.059 0.029 NA 0 0.045 0.101 0.07 0.113 0.061 0.149 0.094 0.182 NA 0.045 0.015 0.073 0.039 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.021 0.046 0.032 0.087 0.041 0.014 0.059 0.029 NA 0 0.045 0.101 0.07 0.113 0.061 0.149 0.094 0.182 NA 0.045 0.015 0.073 0.039 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.021 0.046 0.032 0.088 0.041 0.014 0.059 0.029 0.043 NA NA NA NA 0.113 0.061 0.149 0.094 NA NA 0.182 0.052 0.313 0.126 0.088 0.221 0.116 0.136 0.072 0.179
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.028 0.081 0.046 0.125 0.053 0.02 0.085 0.034 NA 0 0.059 0.099 0.06 0 0.14 0.237 0.144 0.154 0.097 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.028 0.081 0.046 0.125 0.053 0.02 0.085 0.034 NA 0 0.059 0.099 0.06 0 0.14 0.237 0.143 0.154 0.098 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.021 0.048 0.031 0.084 0.038 0.014 0.061 0.028 NA 0 0.066 0.132 0.082 0.112 0.068 0.143 0.088 0.173 NA 0.062 0.024 0.079 0.03 NA NA NA NA NA NA
