w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.042 0.099 0.073 0.064 0.051 0.016 0.073 0.038 NA 0 0.019 0.04 0.026 0 0.049 0.105 0.066 0.233 0.128 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.042 0.099 0.073 0.064 0.051 0.016 0.073 0.038 NA 0 0.019 0.04 0.026 0 0.049 0.105 0.067 0.233 0.128 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.031 0.07 0.049 0.056 0.041 0.013 0.058 0.03 NA 0 0.036 0.076 0.046 0.133 0.072 0.16 0.092 0.252 NA 0.052 0.019 0.081 0.03 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.031 0.07 0.049 0.056 0.041 0.013 0.058 0.03 NA 0 0.036 0.076 0.046 0.133 0.072 0.16 0.092 0.252 NA 0.052 0.019 0.081 0.03 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.031 0.07 0.049 0.056 0.041 0.013 0.058 0.029 0.039 NA NA NA NA 0.133 0.073 0.16 0.092 NA NA 0.251 0.074 0.364 0.12 0.126 0.281 0.15 0.159 0.085 0.192
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.043 0.102 0.065 0.063 0.049 0.017 0.072 0.036 NA 0 0.018 0.036 0.025 0 0.043 0.088 0.061 0.275 0.139 NA NA NA NA NA NA NA NA NA NA
