w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.015 0.03 0.018 0.094 0.028 0.013 0.055 0.028 NA 0 0.028 0.07 0.051 0 0.059 0.147 0.108 0.138 0.09 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.015 0.031 0.02 0.091 0.027 0.012 0.052 0.027 NA 0 0.027 0.068 0.048 0 0.058 0.146 0.103 0.145 0.094 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.013 0.029 0.02 0.064 0.026 0.01 0.037 0.02 NA 0 0.037 0.069 0.049 0.101 0.051 0.128 0.085 0.153 NA 0.009 0.016 0.054 0.027 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.013 0.029 0.02 0.063 0.026 0.01 0.037 0.02 NA 0 0.037 0.07 0.048 0.097 0.05 0.123 0.083 0.153 NA 0.009 0.015 0.053 0.027 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.013 0.029 0.02 0.055 0.026 0.01 0.036 0.02 0.026 NA NA NA NA 0.102 0.052 0.131 0.085 NA NA 0.163 0.041 0.262 0.115 0.073 0.196 0.093 0.13 0.059 0.15
tso_long_bayes_r1 0 0.013 0.029 0.02 0.054 0.026 0.01 0.036 0.02 0.026 NA NA NA NA 0.116 0.055 0.145 0.097 NA NA 0.165 0.042 0.263 0.115 0.074 0.197 0.094 0.13 0.059 0.15
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 0 0.012 0.025 0.018 0.083 0.029 0.011 0.04 0.022 NA 0 2.677 15.65 9.481 0 5.706 33.305 20.174 0.004 0.028 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.013 0.029 0.02 0.066 0.028 0.01 0.037 0.021 NA 0 0.044 0.088 0.06 0.084 0.045 0.105 0.071 0.104 NA 0.008 0.013 0.053 0.025 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.013 0.029 0.02 0.066 0.029 0.01 0.037 0.021 NA 0 0.044 0.088 0.06 0.079 0.043 0.1 0.069 0.104 NA 0.008 0.013 0.052 0.025 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.013 0.029 0.02 0.057 0.028 0.01 0.036 0.021 0.026 NA NA NA NA 0.087 0.047 0.109 0.072 NA NA 0.114 0.033 0.18 0.082 0.054 0.132 0.067 0.089 0.043 0.1
tso_long_bayes_r2 0 0.013 0.029 0.02 0.056 0.028 0.01 0.036 0.021 0.026 NA NA NA NA 0.099 0.049 0.122 0.081 NA NA 0.117 0.033 0.181 0.082 0.055 0.134 0.067 0.091 0.043 0.1
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.013 0.026 0.02 0.112 0.029 0.011 0.054 0.032 NA 0 0.056 0.178 0.09 0 0.108 0.345 0.172 0.116 0.072 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.013 0.034 0.024 0.103 0.029 0.01 0.049 0.03 NA 0 0.04 0.117 0.062 0 0.077 0.226 0.121 0.125 0.081 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
