w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.015 0.031 0.02 0.112 0.034 0.014 0.055 0.029 NA 0 0.033 0.058 0.048 0 0.068 0.119 0.098 0.126 0.091 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.015 0.03 0.02 0.108 0.034 0.014 0.054 0.029 NA 0 0.033 0.054 0.044 0 0.067 0.113 0.09 0.127 0.092 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.014 0.029 0.02 0.105 0.034 0.013 0.048 0.026 NA 0 0.039 0.066 0.052 0.095 0.053 0.11 0.081 0.136 NA 0.007 0.011 0.032 0.021 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.014 0.029 0.02 0.104 0.033 0.013 0.049 0.026 NA 0 0.039 0.065 0.052 0.094 0.052 0.109 0.08 0.134 NA 0.007 0.011 0.032 0.021 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.013 0.028 0.019 0.091 0.033 0.013 0.047 0.025 0.03 NA NA NA NA 0.096 0.054 0.113 0.082 NA NA 0.147 0.046 0.197 0.104 0.076 0.163 0.088 0.118 0.062 0.129
tso_long_bayes_r1 0 0.013 0.028 0.019 0.092 0.033 0.012 0.046 0.026 0.031 NA NA NA NA 0.088 0.05 0.103 0.077 NA NA 0.151 0.048 0.205 0.107 0.079 0.17 0.092 0.122 0.065 0.134
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.015 0.032 0.023 0.109 0.036 0.013 0.051 0.031 NA 0 0.026 0.054 0.035 0 0.055 0.115 0.074 0.156 0.102 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.015 0.032 0.022 0.11 0.036 0.013 0.052 0.031 NA 0 0.026 0.056 0.036 0 0.057 0.117 0.075 0.158 0.102 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.014 0.03 0.022 0.105 0.035 0.012 0.049 0.029 NA 0 0.031 0.064 0.041 0.104 0.054 0.132 0.083 0.158 NA 0.007 0.01 0.039 0.017 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.014 0.029 0.021 0.104 0.035 0.012 0.049 0.029 NA 0 0.032 0.065 0.042 0.103 0.053 0.13 0.081 0.162 NA 0.007 0.01 0.04 0.017 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.013 0.029 0.021 0.095 0.034 0.011 0.047 0.028 0.031 NA NA NA NA 0.106 0.055 0.134 0.084 NA NA 0.178 0.047 0.275 0.11 0.086 0.213 0.107 0.135 0.065 0.161
tso_long_bayes_r2 0 0.013 0.028 0.021 0.091 0.034 0.012 0.047 0.028 0.031 NA NA NA NA 0.09 0.047 0.111 0.074 NA NA 0.179 0.047 0.286 0.109 0.087 0.218 0.109 0.135 0.065 0.164
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.015 0.031 0.022 0.113 0.038 0.013 0.05 0.029 NA 0 0.043 0.08 0.047 0 0.094 0.173 0.103 0.109 0.083 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.015 0.031 0.021 0.111 0.037 0.013 0.05 0.028 NA 0 0.041 0.077 0.046 0 0.09 0.167 0.101 0.107 0.083 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
