w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.012 0.026 0.018 0.064 0.027 0.009 0.039 0.021 NA 0 0.018 0.041 0.029 0 0.074 0.166 0.117 0.098 0.081 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.012 0.026 0.018 0.066 0.027 0.009 0.039 0.021 NA 0 0.019 0.04 0.03 0 0.077 0.161 0.118 0.097 0.082 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.012 0.026 0.018 0.066 0.027 0.009 0.039 0.021 NA 0 0.02 0.044 0.031 0.08 0.039 0.104 0.064 0.098 NA 0.004 0.001 0.004 0.002 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.012 0.026 0.018 0.065 0.027 0.009 0.039 0.022 NA 0 0.019 0.043 0.031 0.067 0.033 0.087 0.054 0.097 NA 0.004 0.001 0.004 0.002 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.011 0.026 0.018 0.064 0.027 0.009 0.038 0.022 0.022 NA NA NA NA 0.085 0.041 0.11 0.068 NA NA 0.109 0.026 0.183 0.069 0.051 0.138 0.067 0.084 0.041 0.109
tso_long_bayes_r1 0 0.012 0.026 0.018 0.066 0.027 0.009 0.038 0.022 0.022 NA NA NA NA 0.095 0.047 0.124 0.076 NA NA 0.11 0.026 0.183 0.069 0.052 0.139 0.067 0.085 0.041 0.11
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.011 0.024 0.017 0.066 0.025 0.009 0.038 0.02 NA 0 0.02 0.04 0.029 0 0.082 0.167 0.12 0.096 0.082 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.011 0.024 0.017 0.067 0.026 0.009 0.038 0.02 NA 0 0.021 0.042 0.03 0 0.088 0.173 0.125 0.096 0.081 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.011 0.024 0.016 0.066 0.025 0.009 0.038 0.02 NA 0 0.021 0.042 0.03 0.085 0.044 0.108 0.068 0.096 NA 0.004 0.002 0.006 0.003 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.011 0.024 0.017 0.067 0.026 0.009 0.038 0.02 NA 0 0.021 0.042 0.03 0.084 0.042 0.106 0.066 0.096 NA 0.004 0.002 0.006 0.003 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.011 0.024 0.016 0.066 0.026 0.01 0.038 0.02 0.022 NA NA NA NA 0.084 0.043 0.105 0.066 NA NA 0.107 0.028 0.171 0.067 0.053 0.133 0.067 0.082 0.042 0.104
tso_long_bayes_r2 0 0.011 0.024 0.017 0.067 0.025 0.009 0.038 0.02 0.022 NA NA NA NA 0.079 0.04 0.101 0.062 NA NA 0.107 0.028 0.173 0.067 0.053 0.133 0.067 0.082 0.042 0.105
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.011 0.026 0.017 0.066 0.027 0.009 0.041 0.021 NA 0 0.018 0.037 0.027 0 0.073 0.151 0.108 0.113 0.088 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.011 0.026 0.018 0.067 0.027 0.009 0.041 0.021 NA 0 0.019 0.037 0.027 0 0.076 0.15 0.112 0.115 0.087 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
