w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 NA 0 0.006 0.013 0.009 0 0.026 0.055 0.04 0.272 0.136 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 NA 0 0.007 0.014 0.01 0 0.032 0.06 0.043 0.274 0.137 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 NA 0 0.007 0.013 0.01 0.125 0.062 0.162 0.099 0.273 NA 0.001 0.001 0.002 0.002 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 NA 0 0.006 0.013 0.01 0.107 0.053 0.138 0.085 0.273 NA 0.001 0.001 0.002 0.002 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 0.017 NA NA NA NA 0.144 0.071 0.187 0.114 NA NA 0.309 0.075 0.517 0.194 0.152 0.399 0.197 0.244 0.12 0.315
tso_long_bayes_r1 0 0.013 0.029 0.02 0.021 0.015 0.006 0.021 0.012 0.017 NA NA NA NA 0.154 0.076 0.198 0.122 NA NA 0.301 0.073 0.502 0.188 0.148 0.388 0.191 0.237 0.117 0.306
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.013 0.03 0.02 0.021 0.015 0.005 0.022 0.012 NA 0 0.006 0.012 0.009 0 0.024 0.05 0.036 0.302 0.143 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.013 0.03 0.02 0.022 0.015 0.006 0.022 0.012 NA 0 0.007 0.013 0.01 0 0.028 0.055 0.039 0.304 0.144 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.013 0.03 0.02 0.022 0.015 0.006 0.022 0.012 NA 0 0.006 0.013 0.009 0.131 0.066 0.172 0.107 0.302 NA 0.001 0 0.002 0.001 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.013 0.03 0.02 0.021 0.015 0.006 0.021 0.012 NA 0 0.006 0.013 0.009 0.153 0.077 0.199 0.125 0.304 NA 0.001 0 0.002 0.001 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.013 0.03 0.02 0.022 0.015 0.006 0.022 0.012 0.017 NA NA NA NA 0.152 0.077 0.199 0.124 NA NA 0.344 0.086 0.585 0.228 0.172 0.447 0.224 0.279 0.14 0.364
tso_long_bayes_r2 0 0.013 0.03 0.02 0.022 0.015 0.006 0.022 0.012 0.017 NA NA NA NA 0.155 0.078 0.202 0.127 NA NA 0.334 0.084 0.569 0.222 0.167 0.435 0.218 0.271 0.136 0.354
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.012 0.029 0.019 0.022 0.016 0.005 0.022 0.012 NA 0 0.006 0.013 0.01 0 0.026 0.055 0.04 0.263 0.134 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.012 0.029 0.019 0.022 0.016 0.006 0.022 0.012 NA 0 0.008 0.014 0.01 0 0.032 0.06 0.044 0.266 0.135 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
