w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.033 0.077 0.052 0.064 0.043 0.014 0.06 0.031 NA 0 0.02 0.041 0.029 0 0.08 0.166 0.116 0.243 0.127 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.033 0.077 0.053 0.065 0.044 0.014 0.06 0.032 NA 0 0.02 0.038 0.029 0 0.081 0.159 0.12 0.234 0.126 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.033 0.075 0.052 0.064 0.044 0.015 0.06 0.032 NA 0 0.022 0.043 0.031 0.127 0.07 0.169 0.111 0.24 NA 0.011 0.006 0.014 0.009 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.032 0.076 0.051 0.064 0.044 0.015 0.061 0.032 NA 0 0.021 0.044 0.031 0.144 0.078 0.191 0.124 0.244 NA 0.011 0.006 0.014 0.009 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.032 0.076 0.051 0.063 0.044 0.015 0.06 0.032 0.049 NA NA NA NA 0.132 0.072 0.176 0.115 NA NA 0.264 0.079 0.469 0.199 0.139 0.345 0.187 0.224 0.121 0.299
tso_long_bayes_r1 0 0.033 0.076 0.052 0.063 0.044 0.015 0.061 0.032 0.049 NA NA NA NA 0.16 0.086 0.215 0.14 NA NA 0.271 0.08 0.479 0.203 0.142 0.353 0.19 0.229 0.123 0.305
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.037 0.09 0.056 0.059 0.041 0.015 0.06 0.032 NA 0 0.017 0.034 0.025 0 0.067 0.138 0.102 0.307 0.144 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.036 0.089 0.055 0.059 0.042 0.015 0.06 0.031 NA 0 0.017 0.032 0.024 0 0.068 0.136 0.1 0.31 0.146 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.036 0.087 0.055 0.059 0.043 0.015 0.06 0.032 NA 0 0.018 0.037 0.027 0.142 0.072 0.19 0.12 0.304 NA 0.013 0.003 0.011 0.005 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.036 0.088 0.055 0.06 0.042 0.015 0.06 0.032 NA 0 0.017 0.036 0.026 0.141 0.071 0.189 0.119 0.311 NA 0.013 0.003 0.011 0.006 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.036 0.089 0.055 0.061 0.042 0.015 0.061 0.031 0.051 NA NA NA NA 0.154 0.079 0.206 0.13 NA NA 0.345 0.089 0.623 0.249 0.171 0.457 0.23 0.287 0.145 0.388
tso_long_bayes_r2 0 0.035 0.086 0.054 0.06 0.042 0.015 0.06 0.032 0.05 NA NA NA NA 0.145 0.073 0.194 0.123 NA NA 0.342 0.089 0.615 0.245 0.17 0.452 0.228 0.283 0.143 0.382
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.039 0.09 0.055 0.054 0.039 0.014 0.059 0.028 NA 0 0.016 0.034 0.025 0 0.069 0.147 0.104 0.284 0.138 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.039 0.089 0.055 0.055 0.04 0.014 0.059 0.028 NA 0 0.016 0.033 0.024 0 0.067 0.138 0.101 0.277 0.137 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
