w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.025 0.062 0.036 0.068 0.043 0.015 0.07 0.03 NA 0 0.02 0.044 0.029 0 0.046 0.103 0.068 0.212 0.119 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.024 0.06 0.035 0.067 0.042 0.015 0.068 0.03 NA 0 0.02 0.048 0.028 0 0.047 0.109 0.065 0.212 0.12 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.018 0.043 0.027 0.064 0.034 0.012 0.053 0.025 NA 0 0.042 0.097 0.061 0.125 0.058 0.146 0.094 0.224 NA 0.06 0.016 0.073 0.031 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.018 0.042 0.027 0.064 0.034 0.012 0.052 0.025 NA 0 0.041 0.094 0.06 0.125 0.058 0.15 0.095 0.226 NA 0.06 0.015 0.073 0.032 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.018 0.043 0.027 0.064 0.033 0.012 0.053 0.025 0.029 NA NA NA NA 0.12 0.056 0.141 0.089 NA NA 0.247 0.054 0.344 0.142 0.103 0.267 0.125 0.173 0.079 0.203
tso_long_bayes_r1 0 0.018 0.042 0.027 0.064 0.034 0.012 0.053 0.025 0.029 NA NA NA NA 0.141 0.067 0.176 0.109 NA NA 0.251 0.054 0.347 0.142 0.104 0.27 0.125 0.175 0.078 0.205
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.027 0.058 0.036 0.075 0.045 0.016 0.068 0.036 NA 0 0.026 0.053 0.04 0 0.059 0.119 0.092 0.163 0.105 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.026 0.056 0.035 0.074 0.044 0.016 0.066 0.035 NA 0 0.025 0.051 0.04 0 0.057 0.114 0.092 0.163 0.105 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.018 0.041 0.028 0.063 0.034 0.012 0.052 0.026 NA 0 0.052 0.116 0.082 0.119 0.067 0.157 0.109 0.187 NA 0.057 0.021 0.081 0.055 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.018 0.041 0.028 0.062 0.034 0.012 0.052 0.026 NA 0 0.051 0.113 0.082 0.111 0.063 0.145 0.102 0.185 NA 0.057 0.021 0.082 0.055 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.019 0.042 0.028 0.063 0.034 0.012 0.052 0.026 0.029 NA NA NA NA 0.121 0.068 0.16 0.112 NA NA 0.203 0.064 0.353 0.169 0.101 0.243 0.137 0.167 0.088 0.221
tso_long_bayes_r2 0 0.018 0.041 0.028 0.063 0.034 0.012 0.052 0.026 0.029 NA NA NA NA 0.106 0.059 0.133 0.095 NA NA 0.204 0.065 0.352 0.174 0.102 0.246 0.138 0.17 0.089 0.224
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.024 0.06 0.038 0.079 0.042 0.016 0.07 0.032 NA 0 0.041 0.059 0.045 0 0.09 0.132 0.1 0.131 0.092 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.024 0.056 0.038 0.074 0.041 0.015 0.067 0.031 NA 0 0.036 0.053 0.043 0 0.081 0.124 0.096 0.129 0.093 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
