w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.02 0.041 0.028 0.096 0.035 0.014 0.052 0.027 NA 0 0.027 0.053 0.038 0 0.112 0.217 0.156 0.142 0.097 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.02 0.041 0.028 0.095 0.035 0.014 0.053 0.027 NA 0 0.029 0.055 0.042 0 0.116 0.221 0.169 0.141 0.097 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.02 0.041 0.027 0.095 0.035 0.014 0.053 0.027 NA 0 0.029 0.056 0.041 0.097 0.051 0.126 0.077 0.143 NA 0.007 0.004 0.008 0.005 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.019 0.041 0.027 0.096 0.035 0.014 0.052 0.027 NA 0 0.028 0.055 0.039 0.085 0.046 0.111 0.067 0.141 NA 0.007 0.004 0.009 0.005 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.019 0.041 0.027 0.097 0.035 0.014 0.052 0.027 0.041 NA NA NA NA 0.101 0.053 0.132 0.08 NA NA 0.16 0.044 0.272 0.1 0.081 0.203 0.106 0.122 0.064 0.16
tso_long_bayes_r1 0 0.019 0.041 0.027 0.097 0.035 0.014 0.052 0.027 0.04 NA NA NA NA 0.106 0.055 0.138 0.083 NA NA 0.158 0.043 0.265 0.097 0.079 0.199 0.103 0.119 0.062 0.155
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.016 0.033 0.025 0.118 0.038 0.014 0.05 0.03 NA 0 0.033 0.068 0.049 0 0.136 0.284 0.206 0.12 0.089 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.016 0.034 0.025 0.118 0.039 0.014 0.051 0.03 NA 0 0.034 0.071 0.051 0 0.141 0.29 0.213 0.119 0.089 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.016 0.034 0.024 0.117 0.039 0.014 0.051 0.03 NA 0 0.034 0.073 0.052 0.089 0.045 0.114 0.071 0.121 NA 0.006 0.004 0.019 0.009 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.016 0.034 0.024 0.12 0.039 0.014 0.051 0.03 NA 0 0.034 0.073 0.051 0.08 0.041 0.104 0.065 0.118 NA 0.006 0.004 0.019 0.009 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.016 0.034 0.024 0.118 0.039 0.014 0.051 0.03 0.04 NA NA NA NA 0.093 0.047 0.119 0.075 NA NA 0.134 0.034 0.222 0.087 0.064 0.166 0.082 0.103 0.051 0.132
tso_long_bayes_r2 0 0.016 0.034 0.024 0.119 0.039 0.014 0.051 0.03 0.04 NA NA NA NA 0.096 0.047 0.123 0.076 NA NA 0.139 0.034 0.224 0.087 0.065 0.17 0.082 0.105 0.051 0.133
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.016 0.035 0.025 0.111 0.036 0.013 0.053 0.028 NA 0 0.027 0.056 0.042 0 0.109 0.225 0.168 0.139 0.096 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.016 0.036 0.025 0.112 0.037 0.013 0.053 0.027 NA 0 0.027 0.058 0.041 0 0.108 0.232 0.163 0.137 0.095 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
