w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.017 0.036 0.024 0.101 0.037 0.016 0.064 0.032 NA 0 0.032 0.059 0.041 0 0.069 0.129 0.089 0.128 0.092 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.017 0.036 0.024 0.099 0.038 0.015 0.063 0.031 NA 0 0.034 0.063 0.043 0 0.072 0.136 0.092 0.128 0.093 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.016 0.035 0.023 0.1 0.036 0.014 0.06 0.03 NA 0 0.038 0.071 0.047 0.09 0.046 0.105 0.071 0.128 NA 0.01 0.01 0.034 0.015 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.016 0.035 0.023 0.101 0.037 0.015 0.06 0.03 NA 0 0.038 0.071 0.048 0.093 0.047 0.109 0.073 0.129 NA 0.01 0.01 0.034 0.016 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.015 0.033 0.022 0.089 0.036 0.014 0.058 0.03 0.03 NA NA NA NA 0.096 0.049 0.112 0.075 NA NA 0.146 0.037 0.194 0.086 0.067 0.161 0.077 0.108 0.05 0.119
tso_long_bayes_r1 0 0.015 0.033 0.022 0.089 0.036 0.014 0.059 0.03 0.03 NA NA NA NA 0.093 0.047 0.108 0.076 NA NA 0.147 0.037 0.196 0.087 0.068 0.162 0.078 0.108 0.051 0.12
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.016 0.035 0.024 0.119 0.042 0.015 0.06 0.034 NA 0 0.043 0.082 0.055 0 0.094 0.179 0.12 0.115 0.085 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.017 0.036 0.024 0.119 0.042 0.015 0.06 0.034 NA 0 0.045 0.088 0.053 0 0.099 0.198 0.115 0.119 0.087 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.016 0.035 0.024 0.108 0.041 0.015 0.06 0.03 NA 0 0.043 0.083 0.059 0.09 0.048 0.115 0.067 0.124 NA 0.016 0.01 0.035 0.022 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.016 0.036 0.024 0.108 0.041 0.014 0.06 0.029 NA 0 0.044 0.085 0.059 0.09 0.049 0.115 0.068 0.122 NA 0.017 0.01 0.035 0.022 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.015 0.033 0.022 0.092 0.04 0.014 0.056 0.029 0.028 NA NA NA NA 0.095 0.052 0.122 0.07 NA NA 0.136 0.037 0.21 0.068 0.065 0.161 0.082 0.089 0.043 0.105
tso_long_bayes_r2 0 0.015 0.033 0.023 0.093 0.04 0.014 0.057 0.029 0.029 NA NA NA NA 0.086 0.048 0.107 0.064 NA NA 0.137 0.039 0.215 0.068 0.067 0.164 0.085 0.09 0.044 0.107
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.016 0.033 0.025 0.114 0.039 0.015 0.059 0.036 NA 0 0.032 0.066 0.051 0 0.064 0.134 0.102 0.133 0.095 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.016 0.032 0.025 0.113 0.038 0.015 0.06 0.035 NA 0 0.032 0.069 0.053 0 0.065 0.139 0.106 0.134 0.094 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
