w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.015 0.035 0.023 0.089 0.036 0.012 0.053 0.026 NA 0 0.087 0.202 0.125 0.081 0.046 0.107 0.07 0.097 NA 0.045 0.021 0.079 0.037 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.015 0.035 0.023 0.089 0.036 0.012 0.053 0.026 NA 0 0.087 0.202 0.125 0.081 0.046 0.107 0.07 0.097 NA 0.045 0.021 0.079 0.037 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.015 0.035 0.023 0.089 0.036 0.012 0.053 0.026 0.032 NA NA NA NA 0.081 0.046 0.108 0.07 NA NA 0.094 0.03 0.165 0.07 0.041 0.108 0.056 0.069 0.036 0.091
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.017 0.038 0.025 0.106 0.047 0.013 0.07 0.033 NA 0 1.287 0.5 0.59 0 2.415 0.938 1.108 0.017 0.046 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.017 0.038 0.025 0.106 0.047 0.013 0.07 0.033 NA 0 1.269 0.501 0.577 0 2.382 0.939 1.082 0.017 0.046 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.015 0.033 0.022 0.091 0.035 0.012 0.051 0.026 NA 0 0.129 0.244 0.194 0.077 0.051 0.1 0.072 0.077 NA 0.043 0.022 0.065 0.037 NA NA NA NA NA NA
cuts_long_ml_r2 0 0.015 0.033 0.022 0.091 0.035 0.012 0.051 0.026 NA 0 0.129 0.244 0.193 0.077 0.051 0.1 0.072 0.078 NA 0.043 0.022 0.065 0.037 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 0 0.015 0.033 0.022 0.092 0.035 0.012 0.051 0.026 0.032 NA NA NA NA 0.077 0.051 0.1 0.072 NA NA 0.084 0.037 0.143 0.074 0.046 0.093 0.06 0.065 0.043 0.089
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r3 0 0.014 0.032 0.022 0.118 0.048 0.012 0.063 0.034 NA 0 1.967 1.273 0.761 0 3.873 2.505 1.496 0.006 0.047 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 0 0.014 0.033 0.022 0.094 0.036 0.011 0.052 0.026 NA 0 0.086 0.158 0.109 0.09 0.052 0.103 0.071 0.114 NA 0.05 0.022 0.06 0.036 NA NA NA NA NA NA
cuts_long_ml_r3 0 0.014 0.033 0.022 0.094 0.036 0.011 0.052 0.026 NA 0 0.086 0.158 0.109 0.09 0.052 0.103 0.071 0.114 NA 0.05 0.022 0.06 0.036 NA NA NA NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 0 0.014 0.033 0.022 0.095 0.036 0.011 0.052 0.026 0.032 NA NA NA NA 0.09 0.052 0.103 0.071 NA NA 0.114 0.038 0.15 0.072 0.053 0.115 0.063 0.077 0.042 0.089
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 0 0.02 0.044 0.029 0.114 0.049 0.019 0.075 0.035 NA 0 0.062 0.068 0.049 0 0.129 0.144 0.105 0.151 0.095 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 0 0.02 0.043 0.029 0.114 0.049 0.019 0.075 0.035 NA 0 0.061 0.067 0.049 0 0.128 0.144 0.105 0.151 0.095 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 0 0.014 0.033 0.022 0.092 0.034 0.012 0.059 0.028 NA 0 0.063 0.1 0.07 0.103 0.058 0.108 0.069 0.153 NA 0.051 0.019 0.051 0.028 NA NA NA NA NA NA
cuts_long_ml_r4 0 0.014 0.033 0.022 0.092 0.034 0.012 0.059 0.028 NA 0 0.063 0.1 0.07 0.103 0.058 0.108 0.069 0.153 NA 0.051 0.019 0.051 0.028 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
