w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.016 0.035 0.023 0.102 0.039 0.015 0.061 0.03 NA 0 0.159 0.374 0.223 0.075 0.046 0.105 0.067 0.074 NA 0.043 0.02 0.084 0.043 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.016 0.035 0.024 0.103 0.039 0.015 0.062 0.031 NA 0 0.164 0.383 0.226 0.074 0.046 0.102 0.067 0.075 NA 0.042 0.02 0.081 0.042 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.016 0.034 0.023 0.101 0.039 0.015 0.062 0.03 0.032 NA NA NA NA 0.075 0.047 0.104 0.068 NA NA 0.092 0.034 0.174 0.072 0.044 0.109 0.063 0.065 0.04 0.091
tso_long_bayes_r1 0 0.016 0.035 0.023 0.101 0.039 0.015 0.063 0.03 0.033 NA NA NA NA 0.075 0.047 0.106 0.068 NA NA 0.09 0.034 0.174 0.073 0.044 0.108 0.063 0.064 0.04 0.092
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.017 0.039 0.026 0.102 0.045 0.014 0.062 0.03 NA 0 0.097 0.22 0.129 0.092 0.054 0.12 0.075 0.128 NA 0.062 0.027 0.1 0.041 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.017 0.04 0.026 0.106 0.045 0.014 0.062 0.03 NA 0 0.1 0.223 0.135 0.093 0.055 0.121 0.076 0.128 NA 0.063 0.027 0.098 0.041 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.017 0.039 0.026 0.103 0.045 0.014 0.063 0.031 0.032 NA NA NA NA 0.096 0.056 0.123 0.078 NA NA 0.145 0.049 0.242 0.097 0.068 0.16 0.09 0.102 0.056 0.133
tso_long_bayes_r2 0 0.017 0.04 0.026 0.104 0.045 0.014 0.062 0.03 0.033 NA NA NA NA 0.09 0.054 0.117 0.075 NA NA 0.147 0.048 0.243 0.096 0.068 0.163 0.09 0.102 0.056 0.132
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r3 0 0.021 0.05 0.034 0.144 0.054 0.018 0.11 0.046 NA 0 0.079 0.27 0.119 0 0.166 0.555 0.248 0.13 0.08 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
