w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.037 0.077 0.064 0.114 0.084 0.02 0.081 0.052 NA 0 0.022 0.044 0.031 0 0.051 0.1 0.072 0.295 0.141 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.038 0.08 0.063 0.111 0.079 0.02 0.081 0.05 NA 0 0.021 0.042 0.03 0 0.048 0.093 0.069 0.29 0.14 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.034 0.073 0.05 0.07 0.048 0.015 0.06 0.034 NA 0 0.032 0.069 0.049 0.146 0.087 0.181 0.124 0.308 NA 0.02 0.027 0.118 0.06 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.034 0.072 0.05 0.07 0.048 0.015 0.059 0.034 NA 0 0.034 0.069 0.05 0.144 0.085 0.181 0.123 0.31 NA 0.02 0.027 0.118 0.061 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.033 0.071 0.05 0.065 0.047 0.015 0.056 0.033 0.055 NA NA NA NA 0.154 0.091 0.192 0.13 NA NA 0.345 0.121 0.532 0.248 0.191 0.404 0.234 0.275 0.154 0.31
tso_long_bayes_r1 0 0.033 0.071 0.051 0.065 0.046 0.015 0.056 0.033 0.052 NA NA NA NA 0.124 0.076 0.157 0.111 NA NA 0.337 0.119 0.517 0.246 0.187 0.392 0.228 0.27 0.151 0.302
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.042 0.1 0.066 0.092 0.062 0.022 0.082 0.046 NA 0 0.026 0.047 0.032 0 0.058 0.107 0.073 0.251 0.13 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.043 0.098 0.065 0.086 0.06 0.021 0.082 0.046 NA 0 0.026 0.045 0.033 0 0.058 0.1 0.075 0.251 0.132 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.035 0.081 0.054 0.06 0.043 0.016 0.061 0.034 NA 0 0.04 0.07 0.047 0.126 0.073 0.161 0.102 0.274 NA 0.027 0.033 0.101 0.046 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.034 0.08 0.055 0.06 0.043 0.016 0.061 0.034 NA 0 0.04 0.071 0.047 0.149 0.082 0.184 0.116 0.271 NA 0.028 0.032 0.102 0.046 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.034 0.078 0.054 0.058 0.042 0.015 0.058 0.033 0.052 NA NA NA NA 0.141 0.08 0.176 0.113 NA NA 0.303 0.097 0.477 0.191 0.152 0.358 0.194 0.226 0.118 0.262
tso_long_bayes_r2 0 0.034 0.078 0.053 0.057 0.042 0.015 0.059 0.033 0.051 NA NA NA NA 0.103 0.058 0.126 0.086 NA NA 0.296 0.097 0.479 0.189 0.152 0.356 0.196 0.222 0.119 0.264
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.049 0.136 0.052 0.08 0.06 0.022 0.13 0.05 NA 0 0.024 0.045 0.041 0 0.058 0.109 0.097 0.245 0.128 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.047 0.129 0.052 0.079 0.059 0.022 0.124 0.049 NA 0 0.025 0.043 0.039 0 0.06 0.104 0.096 0.243 0.13 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
