w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.011 0.026 0.018 0.077 0.027 0.01 0.042 0.021 NA 0 0.104 0.206 0.152 0.084 0.054 0.11 0.078 0.101 NA 0.048 0.019 0.064 0.033 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.012 0.026 0.018 0.077 0.027 0.01 0.042 0.021 NA 0 0.099 0.193 0.143 0.084 0.053 0.107 0.077 0.099 NA 0.048 0.019 0.064 0.033 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.012 0.026 0.018 0.078 0.027 0.01 0.042 0.021 0.026 NA NA NA NA 0.088 0.056 0.115 0.081 NA NA 0.117 0.047 0.196 0.099 0.063 0.129 0.083 0.093 0.06 0.124
tso_long_bayes_r1 0 0.012 0.026 0.018 0.077 0.027 0.01 0.042 0.021 0.027 NA NA NA NA 0.101 0.059 0.129 0.091 NA NA 0.119 0.047 0.197 0.099 0.063 0.132 0.083 0.095 0.059 0.125
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 0 0.012 0.026 0.018 0.093 0.036 0.011 0.057 0.025 NA 0 1767.309 1131.008 679.557 0 3640.268 2329.729 1399.664 0 0.004 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.012 0.026 0.018 0.081 0.029 0.01 0.042 0.021 NA 0 0.106 0.2 0.144 0.077 0.049 0.104 0.065 0.088 NA 0.041 0.022 0.072 0.031 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.012 0.026 0.018 0.081 0.029 0.01 0.042 0.021 NA 0 0.107 0.203 0.14 0.077 0.049 0.1 0.064 0.089 NA 0.041 0.022 0.072 0.031 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.012 0.026 0.018 0.082 0.029 0.01 0.042 0.021 0.027 NA NA NA NA 0.081 0.051 0.107 0.068 NA NA 0.098 0.04 0.17 0.069 0.051 0.112 0.066 0.07 0.044 0.092
tso_long_bayes_r2 0 0.012 0.026 0.018 0.081 0.029 0.01 0.042 0.021 0.027 NA NA NA NA 0.092 0.052 0.12 0.075 NA NA 0.1 0.039 0.173 0.07 0.05 0.115 0.066 0.071 0.043 0.094
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.012 0.029 0.018 0.095 0.034 0.014 0.072 0.028 NA 0 0.128 0.337 0.176 0 0.244 0.643 0.335 0.049 0.054 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.012 0.03 0.018 0.093 0.035 0.013 0.07 0.027 NA 0 0.118 0.29 0.163 0 0.229 0.568 0.317 0.042 0.053 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
