w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r1 0 0.006 0.015 0.009 0.08 0.027 0.014 0.051 0.022 NA 0 0.038 0.027 0.022 0 0.076 0.056 0.045 0.112 0.087 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.006 0.014 0.009 0.081 0.027 0.013 0.051 0.022 NA 0 0.039 0.028 0.022 0 0.079 0.058 0.045 0.118 0.089 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.007 0.015 0.009 0.072 0.025 0.013 0.049 0.021 NA 0 0.027 0.024 0.02 0 0.055 0.05 0.044 0.162 0.104 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 0 0.006 0.013 0.009 0.053 0.021 0.009 0.033 0.016 NA 0 0.056 0.061 0.044 0.128 0.099 0.141 0.12 0.266 NA 0.016 0.074 0.086 0.047 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.006 0.013 0.009 0.053 0.022 0.009 0.034 0.016 NA 0 0.055 0.06 0.045 0.132 0.102 0.146 0.123 0.271 NA 0.016 0.073 0.087 0.047 NA NA NA NA NA NA
tso_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r1 0 0.006 0.013 0.009 0.043 0.021 0.009 0.032 0.016 0.01 NA NA NA NA 0.133 0.101 0.149 0.124 NA NA 0.291 0.166 0.351 0.247 0.192 0.298 0.207 0.254 0.174 0.249
tso_long_bayes_r1 0 0.006 0.013 0.009 0.043 0.021 0.009 0.033 0.015 0.011 NA NA NA NA 0.121 0.097 0.138 0.113 NA NA 0.293 0.168 0.351 0.249 0.193 0.299 0.207 0.256 0.175 0.251
msst_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r2 0 0.006 0.011 0.008 0.08 0.026 0.01 0.043 0.023 NA 0 0.039 0.03 0.019 0 0.078 0.06 0.038 0.105 0.085 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.006 0.011 0.008 0.081 0.026 0.01 0.043 0.023 NA 0 0.04 0.03 0.019 0 0.079 0.061 0.038 0.111 0.087 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.006 0.012 0.008 0.078 0.025 0.01 0.043 0.022 NA 0 0.034 0.028 0.018 0 0.068 0.057 0.036 0.137 0.096 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r2 0 0.006 0.013 0.009 0.054 0.021 0.009 0.035 0.016 NA 0 0.055 0.052 0.042 0.14 0.116 0.158 0.119 0.318 NA 0.017 0.093 0.079 0.052 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.006 0.013 0.009 0.055 0.022 0.009 0.035 0.016 NA 0 0.057 0.053 0.043 0.144 0.119 0.164 0.122 0.324 NA 0.017 0.093 0.08 0.052 NA NA NA NA NA NA
tso_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r2 0 0.006 0.013 0.009 0.043 0.021 0.009 0.033 0.016 0.01 NA NA NA NA 0.143 0.117 0.163 0.124 NA NA 0.344 0.227 0.438 0.244 0.246 0.368 0.286 0.273 0.196 0.281
tso_long_bayes_r2 0 0.006 0.013 0.009 0.043 0.021 0.009 0.033 0.015 0.011 NA NA NA NA 0.13 0.107 0.149 0.112 NA NA 0.346 0.229 0.441 0.245 0.248 0.371 0.286 0.275 0.197 0.282
msst_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r3 0 0.006 0.012 0.009 0.074 0.025 0.01 0.044 0.024 NA 0 0.032 0.025 0.018 0 0.071 0.056 0.04 0.119 0.091 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.006 0.012 0.009 0.074 0.025 0.01 0.044 0.023 NA 0 0.032 0.025 0.018 0 0.072 0.056 0.04 0.128 0.094 NA NA NA NA NA NA NA NA NA NA
