w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.017 0.037 0.029 0.118 0.057 0.018 0.078 0.037 NA 0 0.273 0.387 0.661 0 0.545 0.773 1.32 0.034 0.05 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.016 0.035 0.023 0.101 0.039 0.015 0.061 0.03 NA 0 0.124 0.305 0.173 0.073 0.044 0.101 0.065 0.071 NA 0.038 0.018 0.082 0.038 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.016 0.035 0.023 0.101 0.039 0.015 0.061 0.03 NA 0 0.124 0.304 0.173 0.073 0.044 0.101 0.065 0.071 NA 0.038 0.018 0.082 0.038 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.016 0.035 0.023 0.102 0.039 0.015 0.061 0.03 0.032 NA NA NA NA 0.073 0.045 0.101 0.065 NA NA 0.076 0.028 0.145 0.06 0.037 0.091 0.053 0.054 0.033 0.076
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r2 0 0.019 0.043 0.027 0.13 0.062 0.017 0.083 0.039 NA 0 0.71 0.626 0.361 0 1.454 1.287 0.739 0.016 0.051 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.017 0.039 0.026 0.103 0.045 0.014 0.062 0.03 NA 0 0.087 0.189 0.114 0.092 0.054 0.12 0.075 0.119 NA 0.056 0.024 0.089 0.037 NA NA NA NA NA NA
