w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.018 0.04 0.027 0.133 0.042 0.015 0.069 0.033 NA 0 0.03 0.06 0.044 0 0.062 0.125 0.092 0.19 0.114 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.017 0.039 0.027 0.131 0.042 0.014 0.067 0.033 NA 0 0.028 0.062 0.042 0 0.058 0.128 0.09 0.188 0.113 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.016 0.036 0.023 0.13 0.041 0.014 0.066 0.029 NA 0 0.036 0.074 0.055 0.116 0.06 0.138 0.089 0.194 NA 0.029 0.009 0.036 0.026 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.016 0.036 0.023 0.13 0.042 0.014 0.064 0.029 NA 0 0.035 0.073 0.054 0.114 0.059 0.137 0.088 0.189 NA 0.028 0.009 0.037 0.026 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.016 0.035 0.023 0.125 0.04 0.014 0.063 0.029 0.041 NA NA NA NA 0.118 0.062 0.142 0.092 NA NA 0.218 0.059 0.312 0.128 0.107 0.251 0.13 0.157 0.08 0.185
tso_long_bayes_r1 0 0.016 0.035 0.023 0.125 0.041 0.014 0.064 0.029 0.04 NA NA NA NA 0.086 0.049 0.105 0.074 NA NA 0.214 0.058 0.304 0.127 0.105 0.244 0.128 0.154 0.079 0.181
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.019 0.041 0.028 0.13 0.045 0.016 0.063 0.034 NA 0 0.034 0.058 0.038 0 0.075 0.127 0.084 0.172 0.109 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.02 0.041 0.028 0.127 0.045 0.016 0.063 0.034 NA 0 0.035 0.057 0.038 0 0.075 0.123 0.084 0.177 0.107 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.019 0.04 0.028 0.118 0.045 0.015 0.063 0.034 NA 0 0.038 0.063 0.041 0.112 0.062 0.137 0.082 0.184 NA 0.011 0.013 0.034 0.017 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.018 0.04 0.027 0.119 0.044 0.016 0.064 0.034 NA 0 0.038 0.063 0.041 0.111 0.062 0.136 0.082 0.182 NA 0.012 0.013 0.034 0.017 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.018 0.037 0.025 0.11 0.043 0.015 0.061 0.033 0.039 NA NA NA NA 0.113 0.064 0.138 0.083 NA NA 0.207 0.064 0.3 0.104 0.107 0.24 0.13 0.142 0.075 0.166
tso_long_bayes_r2 0 0.018 0.036 0.025 0.11 0.043 0.015 0.06 0.032 0.039 NA NA NA NA 0.105 0.061 0.132 0.081 NA NA 0.212 0.065 0.304 0.107 0.11 0.245 0.133 0.146 0.078 0.17
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.018 0.04 0.028 0.123 0.042 0.017 0.068 0.034 NA 0 0.048 0.073 0.051 0 0.104 0.161 0.111 0.129 0.091 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.018 0.041 0.028 0.124 0.042 0.017 0.068 0.035 NA 0 0.047 0.071 0.05 0 0.101 0.153 0.109 0.13 0.093 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
