w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.017 0.032 0.021 0.064 0.03 0.012 0.047 0.025 NA 0 0.024 0.039 0.03 0 0.049 0.081 0.062 0.148 0.1 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.015 0.031 0.021 0.064 0.029 0.012 0.046 0.026 NA 0 0.024 0.04 0.029 0 0.048 0.082 0.061 0.149 0.101 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.012 0.027 0.018 0.061 0.027 0.009 0.039 0.02 NA 0 0.038 0.059 0.046 0.109 0.059 0.13 0.09 0.152 NA 0.008 0.018 0.04 0.026 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.012 0.027 0.018 0.062 0.027 0.009 0.038 0.021 NA 0 0.039 0.059 0.047 0.102 0.056 0.122 0.087 0.151 NA 0.008 0.018 0.041 0.026 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.012 0.026 0.018 0.051 0.026 0.009 0.036 0.02 0.021 NA NA NA NA 0.107 0.059 0.128 0.09 NA NA 0.171 0.05 0.243 0.122 0.082 0.195 0.099 0.137 0.067 0.153
tso_long_bayes_r1 0 0.012 0.026 0.018 0.05 0.026 0.009 0.036 0.02 0.02 NA NA NA NA 0.126 0.063 0.141 0.108 NA NA 0.171 0.05 0.245 0.121 0.082 0.195 0.099 0.136 0.066 0.152
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.014 0.03 0.018 0.073 0.028 0.012 0.054 0.024 NA 0 0.022 0.051 0.036 0 0.044 0.102 0.073 0.117 0.087 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.013 0.03 0.018 0.068 0.028 0.011 0.053 0.023 NA 0 0.022 0.048 0.036 0 0.045 0.099 0.074 0.121 0.091 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.012 0.028 0.018 0.061 0.027 0.009 0.04 0.02 NA 0 0.037 0.074 0.047 0.095 0.048 0.117 0.083 0.133 NA 0.008 0.013 0.058 0.022 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.012 0.028 0.018 0.061 0.027 0.01 0.04 0.02 NA 0 0.036 0.074 0.046 0.101 0.05 0.122 0.088 0.133 NA 0.008 0.013 0.058 0.022 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.012 0.027 0.018 0.05 0.025 0.009 0.038 0.02 0.02 NA NA NA NA 0.099 0.05 0.123 0.085 NA NA 0.148 0.038 0.225 0.112 0.067 0.169 0.082 0.122 0.056 0.135
tso_long_bayes_r2 0 0.012 0.027 0.018 0.05 0.026 0.01 0.038 0.02 0.02 NA NA NA NA 0.099 0.048 0.122 0.086 NA NA 0.147 0.038 0.222 0.112 0.066 0.168 0.082 0.122 0.056 0.136
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.016 0.034 0.022 0.063 0.03 0.012 0.05 0.026 NA 0 0.019 0.036 0.026 0 0.04 0.078 0.057 0.164 0.105 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.015 0.033 0.021 0.063 0.03 0.012 0.048 0.025 NA 0 0.018 0.034 0.025 0 0.039 0.075 0.054 0.164 0.106 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
