w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.036 0.084 0.054 0.065 0.047 0.015 0.064 0.034 NA 0 0.017 0.035 0.026 0 0.068 0.141 0.106 0.299 0.143 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.035 0.083 0.054 0.066 0.047 0.015 0.064 0.034 NA 0 0.017 0.035 0.026 0 0.068 0.145 0.105 0.295 0.144 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.035 0.085 0.054 0.067 0.046 0.015 0.065 0.035 NA 0 0.019 0.04 0.029 0.136 0.066 0.171 0.11 0.296 NA 0.017 0.006 0.015 0.01 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.035 0.083 0.054 0.067 0.047 0.015 0.064 0.034 NA 0 0.019 0.041 0.029 0.129 0.063 0.163 0.104 0.3 NA 0.017 0.006 0.015 0.01 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.035 0.084 0.053 0.066 0.046 0.015 0.065 0.034 0.05 NA NA NA NA 0.145 0.07 0.184 0.117 NA NA 0.333 0.078 0.528 0.215 0.156 0.411 0.198 0.261 0.125 0.329
tso_long_bayes_r1 0 0.035 0.083 0.054 0.067 0.047 0.015 0.064 0.034 0.049 NA NA NA NA 0.136 0.066 0.17 0.111 NA NA 0.324 0.076 0.514 0.209 0.152 0.4 0.193 0.253 0.122 0.32
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.041 0.088 0.063 0.068 0.047 0.017 0.064 0.034 NA 0 0.018 0.041 0.027 0 0.079 0.176 0.118 0.278 0.136 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.041 0.087 0.062 0.069 0.046 0.017 0.064 0.034 NA 0 0.018 0.041 0.028 0 0.078 0.173 0.118 0.277 0.138 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.041 0.087 0.06 0.066 0.046 0.017 0.065 0.035 NA 0 0.02 0.045 0.03 0.132 0.068 0.177 0.105 0.274 NA 0.011 0.005 0.027 0.012 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.042 0.087 0.061 0.066 0.047 0.017 0.065 0.035 NA 0 0.019 0.044 0.03 0.153 0.077 0.203 0.12 0.276 NA 0.011 0.005 0.028 0.012 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.041 0.088 0.061 0.068 0.047 0.017 0.064 0.035 0.052 NA NA NA NA 0.146 0.074 0.195 0.116 NA NA 0.304 0.08 0.538 0.191 0.151 0.395 0.201 0.234 0.119 0.312
tso_long_bayes_r2 0 0.041 0.086 0.06 0.066 0.046 0.017 0.065 0.035 0.051 NA NA NA NA 0.127 0.066 0.171 0.102 NA NA 0.306 0.08 0.543 0.193 0.152 0.399 0.202 0.236 0.12 0.314
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.041 0.088 0.058 0.068 0.046 0.017 0.064 0.033 NA 0 0.017 0.035 0.024 0 0.073 0.154 0.104 0.343 0.151 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.041 0.087 0.058 0.069 0.046 0.017 0.064 0.032 NA 0 0.017 0.036 0.024 0 0.072 0.154 0.106 0.336 0.151 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
