w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.02 0.044 0.03 0.032 0.022 0.008 0.032 0.018 NA 0 0.008 0.017 0.012 0 0.036 0.073 0.053 0.359 0.155 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.02 0.044 0.03 0.032 0.022 0.008 0.031 0.018 NA 0 0.009 0.018 0.013 0 0.039 0.078 0.056 0.36 0.157 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.02 0.043 0.029 0.031 0.022 0.009 0.032 0.018 NA 0 0.009 0.019 0.013 0.165 0.084 0.221 0.134 0.362 NA 0.003 0.001 0.006 0.004 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.02 0.044 0.029 0.032 0.022 0.008 0.032 0.018 NA 0 0.009 0.019 0.013 0.153 0.078 0.204 0.124 0.364 NA 0.003 0.001 0.006 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.02 0.044 0.03 0.032 0.022 0.008 0.032 0.018 0.025 NA NA NA NA 0.142 0.073 0.19 0.116 NA NA 0.403 0.105 0.727 0.269 0.204 0.539 0.274 0.327 0.166 0.44
tso_long_bayes_r1 0 0.02 0.044 0.029 0.032 0.022 0.008 0.032 0.018 0.024 NA NA NA NA 0.214 0.109 0.287 0.175 NA NA 0.403 0.105 0.723 0.268 0.204 0.537 0.273 0.326 0.166 0.438
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.02 0.045 0.03 0.034 0.024 0.009 0.033 0.018 NA 0 0.009 0.018 0.013 0 0.038 0.08 0.058 0.322 0.148 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.02 0.044 0.03 0.033 0.024 0.008 0.033 0.018 NA 0 0.009 0.02 0.014 0 0.041 0.087 0.061 0.315 0.146 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.02 0.044 0.03 0.034 0.025 0.008 0.033 0.018 NA 0 0.009 0.019 0.014 0.164 0.082 0.212 0.131 0.322 NA 0.003 0.002 0.004 0.002 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.02 0.045 0.03 0.034 0.024 0.008 0.033 0.018 NA 0 0.009 0.02 0.014 0.128 0.064 0.166 0.103 0.321 NA 0.003 0.002 0.004 0.002 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.02 0.044 0.03 0.034 0.024 0.008 0.033 0.018 0.026 NA NA NA NA 0.154 0.076 0.199 0.123 NA NA 0.355 0.087 0.592 0.227 0.175 0.456 0.226 0.282 0.139 0.364
tso_long_bayes_r2 0 0.021 0.045 0.03 0.034 0.024 0.008 0.032 0.018 0.026 NA NA NA NA 0.108 0.055 0.141 0.087 NA NA 0.354 0.088 0.59 0.227 0.175 0.455 0.226 0.282 0.14 0.364
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.02 0.044 0.028 0.033 0.024 0.009 0.033 0.018 NA 0 0.009 0.018 0.013 0 0.037 0.076 0.055 0.323 0.148 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.02 0.044 0.029 0.033 0.024 0.009 0.034 0.018 NA 0 0.009 0.019 0.014 0 0.039 0.081 0.057 0.318 0.147 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
