w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.013 0.029 0.019 0.1 0.035 0.012 0.049 0.026 NA 0 0.045 0.086 0.055 0 0.093 0.175 0.113 0.077 0.071 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.013 0.029 0.019 0.1 0.035 0.012 0.048 0.026 NA 0 0.046 0.089 0.055 0 0.094 0.18 0.112 0.078 0.072 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.012 0.027 0.019 0.097 0.034 0.012 0.046 0.025 NA 0 0.051 0.098 0.064 0.076 0.047 0.098 0.064 0.082 NA 0.012 0.008 0.03 0.015 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.013 0.027 0.019 0.098 0.034 0.012 0.046 0.025 NA 0 0.05 0.095 0.065 0.072 0.044 0.094 0.062 0.081 NA 0.012 0.008 0.031 0.015 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.012 0.026 0.018 0.085 0.033 0.012 0.044 0.024 0.026 NA NA NA NA 0.08 0.049 0.103 0.067 NA NA 0.092 0.035 0.153 0.066 0.052 0.112 0.068 0.074 0.043 0.091
tso_long_bayes_r1 0 0.013 0.026 0.018 0.085 0.033 0.012 0.043 0.025 0.025 NA NA NA NA 0.068 0.042 0.092 0.057 NA NA 0.089 0.033 0.151 0.065 0.051 0.109 0.066 0.071 0.042 0.089
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.014 0.032 0.02 0.099 0.035 0.014 0.055 0.029 NA 0 0.04 0.061 0.041 0 0.085 0.129 0.088 0.106 0.083 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.014 0.031 0.02 0.096 0.034 0.013 0.054 0.029 NA 0 0.037 0.06 0.041 0 0.079 0.128 0.089 0.108 0.085 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.013 0.028 0.02 0.091 0.032 0.012 0.05 0.027 NA 0 0.044 0.071 0.049 0.089 0.055 0.105 0.073 0.117 NA 0.012 0.012 0.034 0.016 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.013 0.028 0.02 0.09 0.032 0.012 0.049 0.027 NA 0 0.044 0.071 0.049 0.086 0.053 0.102 0.071 0.117 NA 0.011 0.012 0.033 0.016 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.013 0.028 0.02 0.079 0.032 0.012 0.047 0.026 0.025 NA NA NA NA 0.088 0.055 0.104 0.073 NA NA 0.124 0.048 0.177 0.085 0.071 0.14 0.086 0.098 0.057 0.113
tso_long_bayes_r2 0 0.013 0.028 0.02 0.079 0.032 0.012 0.047 0.026 0.026 NA NA NA NA 0.1 0.061 0.12 0.082 NA NA 0.128 0.049 0.182 0.087 0.073 0.144 0.088 0.1 0.058 0.115
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.013 0.03 0.02 0.097 0.034 0.013 0.056 0.027 NA 0 0.05 0.091 0.065 0 0.102 0.185 0.132 0.076 0.07 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.013 0.03 0.019 0.097 0.033 0.013 0.054 0.027 NA 0 0.047 0.09 0.064 0 0.097 0.183 0.131 0.077 0.071 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
