w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.04 0.097 0.056 0.073 0.053 0.019 0.087 0.041 NA 0 0.022 0.042 0.033 0 0.045 0.088 0.069 0.21 0.122 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.04 0.097 0.056 0.073 0.053 0.019 0.087 0.041 NA 0 0.022 0.042 0.033 0 0.045 0.088 0.069 0.21 0.122 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.028 0.064 0.043 0.049 0.038 0.014 0.053 0.028 0.038 NA NA NA NA 0.124 0.065 0.15 0.105 NA NA 0.218 0.06 0.321 0.158 0.1 0.248 0.122 0.172 0.084 0.188
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.052 0.149 0.066 0.085 0.068 0.02 0.109 0.045 NA 0 0.023 0.05 0.041 0 0.049 0.101 0.084 0.205 0.12 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.052 0.149 0.066 0.085 0.067 0.02 0.109 0.045 NA 0 0.023 0.05 0.041 0 0.049 0.101 0.084 0.205 0.12 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
