w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.033 0.078 0.047 0.046 0.035 0.012 0.05 0.025 NA 0 0.016 0.033 0.023 0 0.067 0.14 0.1 0.219 0.122 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.032 0.077 0.046 0.045 0.034 0.012 0.05 0.025 NA 0 0.017 0.035 0.025 0 0.071 0.148 0.107 0.223 0.123 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.032 0.078 0.047 0.045 0.035 0.012 0.051 0.025 NA 0 0.017 0.035 0.024 0.122 0.061 0.158 0.097 0.22 NA 0.006 0.003 0.011 0.003 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.033 0.078 0.047 0.046 0.034 0.012 0.051 0.025 NA 0 0.017 0.034 0.024 0.13 0.064 0.168 0.105 0.218 NA 0.006 0.003 0.01 0.003 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.033 0.078 0.047 0.046 0.035 0.012 0.05 0.026 0.038 NA NA NA NA 0.136 0.067 0.176 0.108 NA NA 0.246 0.062 0.418 0.156 0.12 0.316 0.157 0.192 0.096 0.252
tso_long_bayes_r1 0 0.033 0.077 0.046 0.045 0.035 0.012 0.05 0.026 0.037 NA NA NA NA 0.119 0.06 0.155 0.097 NA NA 0.241 0.061 0.406 0.153 0.118 0.308 0.153 0.188 0.094 0.245
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.027 0.058 0.039 0.052 0.035 0.012 0.045 0.025 NA 0 0.013 0.027 0.02 0 0.057 0.117 0.087 0.299 0.143 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.027 0.057 0.038 0.052 0.034 0.012 0.045 0.025 NA 0 0.014 0.029 0.021 0 0.062 0.126 0.091 0.301 0.143 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.027 0.057 0.038 0.052 0.034 0.012 0.044 0.025 NA 0 0.015 0.03 0.022 0.139 0.071 0.179 0.116 0.294 NA 0.008 0.003 0.012 0.006 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.027 0.056 0.038 0.053 0.035 0.012 0.045 0.025 NA 0 0.015 0.03 0.022 0.137 0.07 0.176 0.115 0.295 NA 0.008 0.003 0.012 0.006 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.026 0.057 0.038 0.052 0.035 0.013 0.045 0.024 0.037 NA NA NA NA 0.148 0.076 0.192 0.124 NA NA 0.328 0.085 0.541 0.228 0.164 0.416 0.211 0.269 0.137 0.347
tso_long_bayes_r2 0 0.026 0.058 0.038 0.053 0.035 0.012 0.045 0.025 0.037 NA NA NA NA 0.126 0.065 0.159 0.106 NA NA 0.327 0.086 0.541 0.229 0.165 0.416 0.213 0.269 0.138 0.348
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.029 0.071 0.044 0.05 0.035 0.012 0.052 0.025 NA 0 0.014 0.028 0.021 0 0.055 0.115 0.084 0.276 0.137 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.028 0.068 0.043 0.048 0.035 0.012 0.051 0.025 NA 0 0.013 0.027 0.022 0 0.054 0.11 0.087 0.274 0.134 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
