w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 0 0.019 0.036 0.024 0.147 0.052 0.015 0.076 0.037 NA 0 1.741 0.474 0.412 0 3.466 0.943 0.82 0.031 0.059 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 0 0.019 0.036 0.024 0.147 0.052 0.015 0.076 0.036 NA 0 1.665 0.465 0.403 0 3.315 0.926 0.803 0.031 0.059 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0 0.017 0.037 0.025 0.12 0.043 0.014 0.06 0.03 NA 0 0.076 0.143 0.097 0.097 0.057 0.122 0.078 0.133 NA 0.045 0.023 0.065 0.033 NA NA NA NA NA NA
cuts_long_ml_r1 0 0.017 0.037 0.025 0.12 0.043 0.014 0.06 0.03 NA 0 0.076 0.143 0.097 0.097 0.057 0.122 0.078 0.133 NA 0.045 0.023 0.065 0.033 NA NA NA NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0 0.017 0.037 0.025 0.12 0.043 0.014 0.06 0.03 0.041 NA NA NA NA 0.097 0.057 0.122 0.078 NA NA 0.134 0.047 0.212 0.086 0.068 0.153 0.085 0.094 0.054 0.12
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 0 0.018 0.041 0.028 0.135 0.056 0.015 0.079 0.041 NA 0 1.156 0.517 0.43 0 2.453 1.097 0.912 0.025 0.056 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 0 0.018 0.041 0.028 0.135 0.056 0.015 0.079 0.041 NA 0 1.154 0.519 0.433 0 2.449 1.1 0.918 0.025 0.056 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 0 0.017 0.038 0.026 0.116 0.043 0.014 0.065 0.032 NA 0 0.13 0.213 0.159 0.086 0.058 0.106 0.076 0.1 NA 0.048 0.026 0.067 0.041 NA NA NA NA NA NA
cuts_long_ml_r2 0 0.017 0.038 0.026 0.116 0.043 0.014 0.065 0.032 NA 0 0.13 0.213 0.159 0.086 0.058 0.106 0.076 0.101 NA 0.048 0.026 0.067 0.041 NA NA NA NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 0 0.017 0.038 0.026 0.117 0.043 0.014 0.065 0.032 0.042 NA NA NA NA 0.086 0.058 0.106 0.075 NA NA 0.106 0.047 0.162 0.081 0.059 0.114 0.074 0.077 0.051 0.098
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 0 0.017 0.041 0.026 0.136 0.053 0.017 0.081 0.038 NA 0 0.09 0.299 0.134 0 0.174 0.578 0.26 0.08 0.071 NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 0 0.017 0.037 0.026 0.116 0.041 0.014 0.056 0.031 NA 0 0.113 0.254 0.149 0.089 0.048 0.105 0.066 0.113 NA 0.059 0.018 0.071 0.032 NA NA NA NA NA NA
cuts_long_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 0 0.017 0.037 0.026 0.116 0.041 0.014 0.056 0.031 0.04 NA NA NA NA 0.089 0.048 0.105 0.066 NA NA 0.113 0.033 0.159 0.064 0.051 0.113 0.061 0.07 0.037 0.086
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 0 0.017 0.037 0.025 0.11 0.037 0.014 0.06 0.03 NA 0 0.101 0.237 0.141 0.089 0.052 0.119 0.075 0.114 NA 0.054 0.022 0.092 0.041 NA NA NA NA NA NA
cuts_long_ml_r4 0 0.017 0.037 0.025 0.11 0.037 0.014 0.06 0.03 NA 0 0.101 0.237 0.141 0.089 0.052 0.119 0.075 0.114 NA 0.054 0.022 0.092 0.041 NA NA NA NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 0 0.017 0.037 0.025 0.111 0.037 0.014 0.06 0.03 0.04 NA NA NA NA 0.089 0.052 0.119 0.075 NA NA 0.114 0.039 0.204 0.08 0.055 0.131 0.075 0.081 0.045 0.109
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r5 0 0.018 0.039 0.027 0.136 0.053 0.016 0.071 0.038 NA 0 0.459 0.366 0.299 0 0.876 0.705 0.575 0.025 0.06 NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 0 0.017 0.037 0.025 0.114 0.04 0.015 0.06 0.03 NA 0 0.104 0.181 0.149 0.088 0.053 0.101 0.077 0.107 NA 0.047 0.022 0.052 0.036 NA NA NA NA NA NA
cuts_long_ml_r5 0 0.017 0.037 0.025 0.114 0.04 0.015 0.06 0.03 NA 0 0.104 0.181 0.149 0.088 0.053 0.101 0.077 0.108 NA 0.047 0.022 0.052 0.036 NA NA NA NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 0 0.017 0.037 0.025 0.114 0.04 0.015 0.06 0.03 0.041 NA NA NA NA 0.088 0.053 0.101 0.077 NA NA 0.111 0.041 0.146 0.085 0.055 0.111 0.065 0.084 0.049 0.099
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
