w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.019 0.041 0.029 0.027 0.021 0.007 0.03 0.016 NA 0 0.009 0.018 0.013 0 0.02 0.04 0.028 0.214 0.121 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.017 0.038 0.026 0.026 0.02 0.007 0.029 0.015 NA 0 0.01 0.019 0.013 0 0.022 0.041 0.029 0.217 0.121 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.013 0.029 0.02 0.022 0.016 0.006 0.023 0.012 NA 0 0.037 0.07 0.048 0.117 0.063 0.144 0.095 0.234 NA 0.043 0.02 0.064 0.033 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.013 0.029 0.02 0.023 0.016 0.005 0.023 0.012 NA 0 0.037 0.069 0.049 0.129 0.069 0.158 0.103 0.235 NA 0.042 0.02 0.064 0.033 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.013 0.03 0.02 0.023 0.016 0.005 0.023 0.012 0.017 NA NA NA NA 0.133 0.071 0.165 0.107 NA NA 0.261 0.075 0.401 0.172 0.128 0.306 0.158 0.198 0.101 0.245
tso_long_bayes_r1 0 0.013 0.029 0.02 0.023 0.016 0.005 0.023 0.012 0.017 NA NA NA NA 0.142 0.073 0.174 0.114 NA NA 0.257 0.074 0.392 0.167 0.125 0.299 0.154 0.193 0.1 0.239
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.018 0.042 0.026 0.027 0.02 0.007 0.03 0.015 NA 0 0.007 0.015 0.01 0 0.016 0.035 0.024 0.315 0.146 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.016 0.038 0.024 0.026 0.019 0.007 0.029 0.014 NA 0 0.007 0.015 0.01 0 0.018 0.036 0.025 0.315 0.147 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.013 0.029 0.019 0.023 0.016 0.006 0.023 0.012 NA 0 0.026 0.056 0.038 0.139 0.069 0.176 0.109 0.332 NA 0.041 0.015 0.066 0.032 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.013 0.029 0.019 0.022 0.016 0.006 0.023 0.012 NA 0 0.026 0.056 0.038 0.154 0.077 0.194 0.119 0.334 NA 0.041 0.015 0.067 0.032 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.013 0.029 0.019 0.022 0.016 0.006 0.023 0.012 0.017 NA NA NA NA 0.163 0.081 0.206 0.126 NA NA 0.372 0.093 0.605 0.229 0.177 0.456 0.225 0.28 0.135 0.354
tso_long_bayes_r2 0 0.013 0.029 0.019 0.023 0.016 0.005 0.023 0.012 0.017 NA NA NA NA 0.17 0.083 0.215 0.133 NA NA 0.364 0.092 0.587 0.222 0.173 0.444 0.221 0.272 0.132 0.343
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.02 0.044 0.028 0.027 0.021 0.007 0.031 0.015 NA 0 0.009 0.017 0.012 0 0.02 0.04 0.028 0.257 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.018 0.04 0.026 0.026 0.02 0.007 0.029 0.014 NA 0 0.009 0.017 0.012 0 0.021 0.041 0.029 0.261 0.133 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
