w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.017 0.037 0.025 0.121 0.043 0.014 0.06 0.03 NA 0 0.083 0.164 0.11 0.096 0.058 0.121 0.078 0.142 NA 0.051 0.026 0.073 0.037 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.017 0.037 0.025 0.123 0.043 0.014 0.061 0.031 NA 0 0.085 0.158 0.108 0.096 0.059 0.122 0.078 0.14 NA 0.05 0.025 0.073 0.038 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.017 0.037 0.025 0.122 0.043 0.014 0.061 0.03 0.041 NA NA NA NA 0.102 0.061 0.128 0.082 NA NA 0.16 0.056 0.252 0.104 0.08 0.181 0.102 0.111 0.064 0.142
tso_long_bayes_r1 0 0.017 0.038 0.025 0.123 0.043 0.014 0.061 0.03 0.041 NA NA NA NA 0.105 0.06 0.135 0.084 NA NA 0.164 0.056 0.256 0.103 0.082 0.186 0.103 0.113 0.065 0.144
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.017 0.039 0.026 0.118 0.044 0.014 0.065 0.032 NA 0 0.168 0.271 0.203 0.085 0.058 0.105 0.076 0.106 NA 0.054 0.029 0.076 0.046 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.017 0.038 0.026 0.119 0.043 0.014 0.065 0.032 NA 0 0.166 0.267 0.2 0.085 0.059 0.107 0.076 0.106 NA 0.054 0.029 0.074 0.047 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.017 0.039 0.026 0.119 0.044 0.014 0.065 0.032 0.042 NA NA NA NA 0.09 0.061 0.111 0.079 NA NA 0.128 0.056 0.195 0.097 0.07 0.136 0.088 0.092 0.061 0.117
tso_long_bayes_r2 0 0.017 0.038 0.026 0.119 0.044 0.014 0.065 0.032 0.042 NA NA NA NA 0.092 0.059 0.118 0.082 NA NA 0.127 0.056 0.195 0.097 0.07 0.137 0.089 0.093 0.061 0.117
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.017 0.041 0.026 0.138 0.054 0.017 0.082 0.038 NA 0 0.109 0.434 0.17 0 0.211 0.838 0.331 0.085 0.07 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
