w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.005 0.011 0.007 0.045 0.013 0.005 0.02 0.01 NA 0 0.017 0.028 0.02 0 0.035 0.057 0.041 0.075 0.072 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.005 0.01 0.007 0.044 0.013 0.005 0.019 0.01 NA 0 0.016 0.025 0.019 0 0.033 0.053 0.04 0.078 0.073 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.005 0.01 0.007 0.044 0.012 0.005 0.018 0.01 NA 0 0.031 0.045 0.033 0.07 0.038 0.08 0.053 0.079 NA 0.002 0.007 0.013 0.007 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.005 0.01 0.007 0.044 0.012 0.005 0.018 0.009 NA 0 0.031 0.045 0.033 0.073 0.039 0.083 0.055 0.081 NA 0.002 0.006 0.013 0.007 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.005 0.01 0.007 0.035 0.012 0.005 0.017 0.009 0.01 NA NA NA NA 0.073 0.039 0.084 0.055 NA NA 0.087 0.025 0.113 0.05 0.043 0.097 0.049 0.063 0.032 0.069
tso_long_bayes_r1 0 0.005 0.01 0.007 0.034 0.012 0.005 0.017 0.009 0.01 NA NA NA NA 0.076 0.041 0.087 0.057 NA NA 0.088 0.025 0.114 0.05 0.043 0.097 0.049 0.064 0.032 0.069
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.005 0.01 0.007 0.048 0.013 0.005 0.019 0.01 NA 0 0.023 0.044 0.04 0 0.047 0.088 0.08 0.037 0.049 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.005 0.01 0.007 0.047 0.013 0.005 0.019 0.01 NA 0 0.022 0.037 0.034 0 0.044 0.075 0.07 0.047 0.055 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.005 0.01 0.007 0.044 0.013 0.005 0.017 0.01 NA 0 0.036 0.052 0.045 0.061 0.032 0.066 0.053 0.058 NA 0.003 0.006 0.012 0.009 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.005 0.01 0.007 0.044 0.012 0.005 0.017 0.01 NA 0 0.036 0.051 0.045 0.061 0.033 0.067 0.054 0.06 NA 0.003 0.006 0.012 0.009 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.005 0.01 0.007 0.035 0.012 0.005 0.017 0.01 0.01 NA NA NA NA 0.063 0.033 0.069 0.054 NA NA 0.063 0.017 0.075 0.048 0.03 0.066 0.033 0.052 0.025 0.053
tso_long_bayes_r2 0 0.005 0.01 0.007 0.035 0.012 0.005 0.017 0.009 0.01 NA NA NA NA 0.064 0.034 0.071 0.055 NA NA 0.064 0.018 0.077 0.048 0.031 0.067 0.033 0.053 0.026 0.054
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.005 0.01 0.007 0.047 0.013 0.005 0.019 0.01 NA 0 0.016 0.027 0.021 0 0.033 0.057 0.044 0.067 0.068 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.005 0.01 0.007 0.046 0.013 0.005 0.019 0.01 NA 0 0.016 0.026 0.021 0 0.033 0.056 0.045 0.071 0.07 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
