w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.015 0.033 0.023 0.103 0.037 0.013 0.052 0.026 NA 0 0.039 0.079 0.058 0 0.156 0.313 0.23 0.086 0.075 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.015 0.033 0.022 0.103 0.038 0.013 0.051 0.026 NA 0 0.041 0.088 0.06 0 0.162 0.347 0.239 0.086 0.077 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.015 0.033 0.022 0.103 0.038 0.013 0.052 0.027 NA 0 0.042 0.084 0.062 0.078 0.043 0.104 0.063 0.086 NA 0.01 0.004 0.009 0.009 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.015 0.034 0.022 0.102 0.037 0.013 0.052 0.026 NA 0 0.04 0.082 0.06 0.077 0.042 0.102 0.063 0.085 NA 0.01 0.004 0.009 0.009 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.015 0.034 0.022 0.101 0.038 0.013 0.052 0.026 0.032 NA NA NA NA 0.079 0.044 0.105 0.064 NA NA 0.097 0.029 0.173 0.064 0.05 0.124 0.067 0.074 0.04 0.1
tso_long_bayes_r1 0 0.015 0.034 0.022 0.103 0.038 0.013 0.052 0.027 0.032 NA NA NA NA 0.085 0.047 0.114 0.07 NA NA 0.1 0.03 0.178 0.065 0.052 0.129 0.069 0.076 0.041 0.103
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.017 0.037 0.024 0.1 0.04 0.014 0.053 0.029 NA 0 0.029 0.06 0.041 0 0.114 0.235 0.165 0.112 0.088 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.016 0.037 0.024 0.1 0.041 0.013 0.054 0.029 NA 0 0.03 0.064 0.044 0 0.12 0.254 0.176 0.113 0.088 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.017 0.037 0.025 0.1 0.041 0.014 0.054 0.029 NA 0 0.031 0.066 0.044 0.088 0.045 0.111 0.067 0.112 NA 0.009 0.003 0.012 0.003 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.016 0.037 0.024 0.1 0.04 0.013 0.053 0.029 NA 0 0.031 0.065 0.044 0.089 0.046 0.113 0.068 0.115 NA 0.009 0.003 0.012 0.004 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.016 0.036 0.024 0.099 0.041 0.013 0.054 0.029 0.033 NA NA NA NA 0.094 0.048 0.118 0.072 NA NA 0.126 0.033 0.204 0.074 0.061 0.155 0.078 0.092 0.046 0.118
tso_long_bayes_r2 0 0.016 0.036 0.024 0.099 0.041 0.014 0.054 0.029 0.033 NA NA NA NA 0.068 0.037 0.088 0.054 NA NA 0.127 0.032 0.203 0.074 0.061 0.155 0.077 0.093 0.046 0.118
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.017 0.039 0.027 0.092 0.04 0.012 0.055 0.029 NA 0 0.025 0.054 0.039 0 0.104 0.222 0.16 0.131 0.095 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.017 0.039 0.027 0.092 0.039 0.012 0.055 0.029 NA 0 0.025 0.05 0.038 0 0.105 0.209 0.156 0.128 0.094 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
