w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.007 0.014 0.011 0.038 0.014 0.006 0.022 0.013 NA 0 0.009 0.023 0.015 0 0.021 0.051 0.033 0.144 0.1 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.006 0.014 0.01 0.034 0.013 0.005 0.021 0.012 NA 0 0.009 0.02 0.014 0 0.021 0.045 0.032 0.15 0.102 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.006 0.013 0.009 0.032 0.012 0.004 0.017 0.01 NA 0 0.028 0.054 0.037 0.095 0.046 0.122 0.076 0.157 NA 0.006 0.011 0.04 0.019 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.006 0.013 0.009 0.032 0.012 0.004 0.017 0.01 NA 0 0.028 0.054 0.037 0.101 0.049 0.129 0.08 0.161 NA 0.006 0.011 0.04 0.019 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.006 0.012 0.009 0.025 0.012 0.004 0.017 0.01 0.01 NA NA NA NA 0.101 0.048 0.131 0.08 NA NA 0.172 0.039 0.282 0.108 0.076 0.212 0.096 0.13 0.057 0.155
tso_long_bayes_r1 0 0.006 0.012 0.009 0.025 0.012 0.004 0.017 0.009 0.011 NA NA NA NA 0.101 0.05 0.132 0.078 NA NA 0.171 0.039 0.282 0.107 0.075 0.211 0.095 0.129 0.057 0.154
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.007 0.016 0.011 0.036 0.014 0.006 0.023 0.012 NA 0 0.01 0.028 0.017 0 0.021 0.057 0.036 0.143 0.1 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.006 0.014 0.01 0.034 0.013 0.005 0.021 0.011 NA 0 0.01 0.024 0.016 0 0.022 0.049 0.033 0.147 0.1 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.006 0.012 0.009 0.033 0.012 0.004 0.017 0.01 NA 0 0.03 0.057 0.036 0.093 0.044 0.117 0.075 0.149 NA 0.005 0.013 0.043 0.017 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.006 0.012 0.009 0.033 0.013 0.004 0.017 0.009 NA 0 0.03 0.057 0.036 0.099 0.047 0.124 0.079 0.153 NA 0.005 0.012 0.043 0.018 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.006 0.012 0.008 0.026 0.012 0.004 0.017 0.009 0.01 NA NA NA NA 0.099 0.046 0.126 0.079 NA NA 0.164 0.035 0.256 0.104 0.069 0.195 0.085 0.125 0.053 0.143
tso_long_bayes_r2 0 0.006 0.012 0.008 0.026 0.012 0.004 0.017 0.009 0.01 NA NA NA NA 0.099 0.048 0.127 0.077 NA NA 0.164 0.036 0.259 0.104 0.069 0.197 0.085 0.125 0.053 0.144
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.006 0.012 0.008 0.048 0.014 0.005 0.025 0.012 NA 0 0.015 0.047 0.038 0 0.031 0.098 0.079 0.07 0.066 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.006 0.014 0.009 0.036 0.013 0.005 0.023 0.011 NA 0 0.012 0.028 0.022 0 0.026 0.059 0.048 0.107 0.086 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
