w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.025 0.054 0.038 0.046 0.03 0.011 0.042 0.022 NA 0 0.013 0.028 0.018 0 0.054 0.117 0.078 0.264 0.135 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.025 0.053 0.037 0.046 0.029 0.011 0.042 0.022 NA 0 0.014 0.029 0.019 0 0.058 0.124 0.083 0.262 0.135 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.025 0.053 0.038 0.046 0.03 0.011 0.042 0.022 NA 0 0.014 0.033 0.02 0.135 0.067 0.176 0.109 0.267 NA 0.008 0.002 0.017 0.004 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.025 0.053 0.038 0.046 0.03 0.011 0.042 0.022 NA 0 0.014 0.033 0.02 0.122 0.061 0.159 0.098 0.265 NA 0.008 0.002 0.017 0.004 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.025 0.053 0.037 0.046 0.03 0.011 0.043 0.022 0.036 NA NA NA NA 0.142 0.071 0.184 0.113 NA NA 0.291 0.072 0.489 0.185 0.142 0.372 0.184 0.229 0.114 0.297
tso_long_bayes_r1 0 0.025 0.053 0.037 0.046 0.03 0.011 0.042 0.022 0.036 NA NA NA NA 0.122 0.061 0.158 0.098 NA NA 0.292 0.073 0.491 0.186 0.144 0.373 0.186 0.23 0.114 0.298
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.027 0.061 0.04 0.045 0.032 0.011 0.044 0.023 NA 0 0.012 0.025 0.017 0 0.048 0.101 0.071 0.318 0.148 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.027 0.061 0.041 0.045 0.032 0.011 0.043 0.023 NA 0 0.013 0.026 0.018 0 0.051 0.105 0.074 0.315 0.148 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.027 0.06 0.04 0.044 0.032 0.011 0.043 0.024 NA 0 0.012 0.028 0.02 0.148 0.073 0.189 0.116 0.321 NA 0.006 0.002 0.015 0.008 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.027 0.061 0.04 0.045 0.032 0.011 0.044 0.023 NA 0 0.012 0.028 0.02 0.131 0.065 0.167 0.103 0.318 NA 0.007 0.002 0.015 0.008 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.027 0.059 0.04 0.044 0.032 0.011 0.044 0.024 0.038 NA NA NA NA 0.157 0.078 0.2 0.123 NA NA 0.35 0.086 0.569 0.215 0.171 0.441 0.218 0.271 0.134 0.345
tso_long_bayes_r2 0 0.027 0.06 0.04 0.045 0.032 0.011 0.043 0.024 0.038 NA NA NA NA 0.128 0.064 0.163 0.1 NA NA 0.351 0.086 0.574 0.215 0.172 0.444 0.22 0.271 0.134 0.347
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.025 0.055 0.038 0.049 0.031 0.011 0.043 0.025 NA 0 0.012 0.027 0.019 0 0.05 0.106 0.078 0.279 0.138 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.025 0.056 0.038 0.049 0.031 0.011 0.042 0.024 NA 0 0.013 0.028 0.02 0 0.053 0.11 0.083 0.275 0.139 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
