w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.038 0.089 0.06 0.117 0.063 0.02 0.089 0.049 NA 0 0.045 0.103 0.063 0 0.081 0.185 0.114 0.171 0.102 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.039 0.09 0.061 0.118 0.062 0.02 0.088 0.049 NA 0 0.048 0.108 0.065 0 0.087 0.193 0.118 0.177 0.104 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.025 0.058 0.041 0.097 0.05 0.017 0.074 0.04 NA 0 0.064 0.154 0.097 0.111 0.056 0.139 0.089 0.175 NA 0.072 0.017 0.078 0.043 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.026 0.059 0.041 0.099 0.051 0.017 0.073 0.04 NA 0 0.066 0.162 0.1 0.11 0.056 0.137 0.089 0.178 NA 0.073 0.017 0.08 0.043 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.026 0.059 0.042 0.099 0.05 0.017 0.074 0.041 0.045 NA NA NA NA 0.115 0.058 0.142 0.091 NA NA 0.203 0.05 0.306 0.124 0.087 0.221 0.112 0.138 0.067 0.173
tso_long_bayes_r1 0 0.026 0.059 0.042 0.098 0.051 0.017 0.074 0.041 0.044 NA NA NA NA 0.106 0.054 0.134 0.081 NA NA 0.203 0.051 0.31 0.124 0.088 0.223 0.114 0.139 0.068 0.175
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.042 0.095 0.054 0.095 0.065 0.024 0.101 0.044 NA 0 0.033 0.063 0.041 0 0.076 0.146 0.098 0.241 0.126 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.042 0.091 0.054 0.095 0.062 0.024 0.1 0.045 NA 0 0.031 0.054 0.041 0 0.073 0.123 0.098 0.241 0.129 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.027 0.061 0.04 0.095 0.051 0.018 0.073 0.039 NA 0 0.053 0.11 0.071 0.126 0.063 0.151 0.099 0.249 NA 0.076 0.026 0.094 0.042 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.026 0.061 0.039 0.094 0.05 0.018 0.072 0.038 NA 0 0.052 0.109 0.071 0.128 0.064 0.154 0.1 0.245 NA 0.075 0.025 0.093 0.042 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.027 0.06 0.04 0.094 0.05 0.018 0.073 0.039 0.045 NA NA NA NA 0.136 0.068 0.161 0.105 NA NA 0.271 0.068 0.386 0.163 0.116 0.291 0.143 0.191 0.091 0.228
tso_long_bayes_r2 0 0.027 0.06 0.04 0.093 0.05 0.018 0.074 0.039 0.046 NA NA NA NA 0.127 0.059 0.116 0.093 NA NA 0.268 0.069 0.381 0.163 0.117 0.289 0.145 0.191 0.093 0.228
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.04 0.081 0.06 0.104 0.062 0.024 0.093 0.051 NA 0 0.035 0.067 0.059 0 0.076 0.146 0.128 0.2 0.117 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.039 0.08 0.059 0.102 0.061 0.024 0.091 0.051 NA 0 0.033 0.062 0.054 0 0.069 0.126 0.117 0.201 0.116 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
