w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.015 0.033 0.02 0.038 0.025 0.009 0.035 0.018 NA 0 0.011 0.019 0.013 0 0.026 0.045 0.032 0.224 0.124 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.014 0.032 0.02 0.034 0.022 0.008 0.034 0.017 NA 0 0.011 0.019 0.014 0 0.026 0.046 0.033 0.224 0.123 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.011 0.025 0.017 0.029 0.018 0.006 0.025 0.013 NA 0 0.037 0.057 0.039 0.107 0.065 0.134 0.094 0.232 NA 0.014 0.03 0.071 0.031 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.011 0.026 0.017 0.028 0.018 0.006 0.025 0.013 NA 0 0.038 0.058 0.039 0.132 0.077 0.164 0.114 0.234 NA 0.013 0.029 0.071 0.031 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.011 0.024 0.017 0.023 0.017 0.006 0.023 0.013 0.015 NA NA NA NA 0.13 0.074 0.161 0.114 NA NA 0.259 0.087 0.401 0.196 0.136 0.307 0.169 0.216 0.113 0.251
tso_long_bayes_r1 0 0.011 0.024 0.017 0.023 0.017 0.006 0.023 0.013 0.015 NA NA NA NA 0.118 0.07 0.141 0.107 NA NA 0.255 0.086 0.392 0.194 0.134 0.301 0.166 0.212 0.112 0.246
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 0 0.019 0.045 0.021 0.032 0.022 0.009 0.043 0.019 NA 0 0.01 0.016 0.013 0 0.025 0.04 0.033 0.252 0.132 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 0 0.016 0.038 0.021 0.03 0.021 0.008 0.038 0.018 NA 0 0.01 0.016 0.014 0 0.024 0.041 0.033 0.254 0.132 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.012 0.029 0.019 0.027 0.017 0.006 0.025 0.013 NA 0 0.036 0.05 0.038 0.125 0.074 0.131 0.104 0.264 NA 0.012 0.032 0.061 0.033 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.012 0.028 0.019 0.026 0.017 0.006 0.024 0.013 NA 0 0.036 0.051 0.038 0.143 0.083 0.149 0.118 0.262 NA 0.012 0.031 0.062 0.035 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.012 0.026 0.018 0.021 0.016 0.006 0.022 0.013 0.015 NA NA NA NA 0.139 0.083 0.147 0.116 NA NA 0.293 0.101 0.319 0.207 0.157 0.289 0.165 0.235 0.126 0.223
tso_long_bayes_r2 0 0.012 0.026 0.018 0.021 0.016 0.006 0.022 0.013 0.015 NA NA NA NA 0.127 0.08 0.129 0.106 NA NA 0.292 0.1 0.317 0.204 0.155 0.289 0.163 0.233 0.124 0.221
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.019 0.04 0.019 0.031 0.021 0.01 0.044 0.019 NA 0 0.01 0.018 0.014 0 0.024 0.041 0.034 0.252 0.13 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.018 0.04 0.019 0.03 0.021 0.009 0.04 0.018 NA 0 0.01 0.018 0.014 0 0.024 0.042 0.034 0.254 0.131 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
