w_loading1 w_loading2 w_loading3 w_loading4 common_state_var unique_state_error_var1 unique_state_error_var2 unique_state_error_var3 unique_state_error_var4 ar_effect b_loading1 b_loading2 b_loading3 b_loading4 intercept1 intercept2 intercept3 intercept4 common_trait_var trait_mean unique_indicator_trait_var1 unique_indicator_trait_var2 unique_indicator_trait_var3 unique_indicator_trait_var4 cov12 cov13 cov23 cov14 cov24 cov34
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 0 0.008 0.017 0.011 0.058 0.02 0.007 0.032 0.016 NA 0 0.023 0.042 0.027 0 0.05 0.088 0.057 0.077 0.072 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 0 0.008 0.017 0.011 0.057 0.02 0.007 0.031 0.015 NA 0 0.023 0.042 0.026 0 0.048 0.09 0.056 0.079 0.073 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0 0.007 0.015 0.01 0.056 0.019 0.007 0.029 0.014 NA 0 0.035 0.063 0.037 0.074 0.042 0.09 0.06 0.082 NA 0.003 0.008 0.023 0.009 NA NA NA NA NA NA
cuts_long_bayes_r1 0 0.007 0.016 0.01 0.057 0.019 0.007 0.028 0.014 NA 0 0.035 0.062 0.037 0.072 0.041 0.088 0.059 0.08 NA 0.003 0.008 0.023 0.009 NA NA NA NA NA NA
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0 0.007 0.015 0.01 0.045 0.019 0.006 0.027 0.014 0.013 NA NA NA NA 0.077 0.043 0.093 0.063 NA NA 0.088 0.028 0.13 0.058 0.045 0.102 0.055 0.069 0.035 0.078
tso_long_bayes_r1 0 0.007 0.015 0.01 0.044 0.019 0.006 0.027 0.014 0.013 NA NA NA NA 0.068 0.04 0.083 0.056 NA NA 0.086 0.028 0.128 0.057 0.045 0.1 0.055 0.067 0.035 0.076
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 0 0.006 0.014 0.009 0.064 0.019 0.007 0.029 0.014 NA 0 748.079 1188.927 522.379 0 1434.061 2279.22 1001.498 0.001 0.01 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0 0.007 0.014 0.01 0.058 0.019 0.007 0.027 0.014 NA 0 0.045 0.075 0.044 0.062 0.037 0.075 0.051 0.058 NA 0.003 0.008 0.022 0.008 NA NA NA NA NA NA
cuts_long_bayes_r2 0 0.007 0.014 0.01 0.058 0.019 0.006 0.027 0.014 NA 0 0.045 0.074 0.045 0.064 0.037 0.077 0.052 0.059 NA 0.003 0.008 0.022 0.008 NA NA NA NA NA NA
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 0 0.007 0.015 0.01 0.047 0.018 0.006 0.026 0.014 0.013 NA NA NA NA 0.062 0.036 0.075 0.051 NA NA 0.066 0.022 0.097 0.043 0.034 0.075 0.042 0.051 0.026 0.056
tso_long_bayes_r2 0 0.006 0.014 0.01 0.047 0.018 0.006 0.026 0.014 0.013 NA NA NA NA 0.058 0.035 0.071 0.047 NA NA 0.067 0.022 0.1 0.043 0.034 0.077 0.043 0.051 0.026 0.057
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 0 0.007 0.016 0.011 0.057 0.02 0.007 0.029 0.016 NA 0 0.024 0.04 0.029 0 0.048 0.081 0.06 0.068 0.067 NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 0 0.007 0.016 0.011 0.057 0.02 0.007 0.029 0.015 NA 0 0.023 0.04 0.031 0 0.047 0.082 0.063 0.069 0.068 NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
