ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 16 6141.558 3304 0 0.688 0.701 0.093 23252.595 23294.277 23243.745 NA NA NA
msst_long_ml_r1 16 1006.836 8 0 0.766 0.649 0.25 23247.783 23337.397 23286.564 NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 20 5132.758 3300 0 0.798 0.807 0.075 22251.794 22303.898 22240.733 NA NA NA
cuts_long_ml_r1 20 2.848 4 0.5836 1 1.001 0 22251.794 22363.812 22300.271 NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 23 5131.431 3297 0 0.798 0.807 0.075 22256.468 22316.387 22243.747 NA NA NA
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 16 6268.12 3304 0 0.67 0.685 0.095 23541.141 23582.823 23532.291 NA NA NA
msst_long_ml_r2 16 1290.644 8 0 0.694 0.541 0.283 23535.756 23625.37 23574.537 NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 20 4975.149 3300 0 0.814 0.822 0.071 22256.17 22308.273 22245.108 NA NA NA
cuts_long_ml_r2 20 3.058 4 0.5481 1 1.001 0 22256.17 22368.188 22304.647 NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 23 4973.726 3297 0 0.814 0.821 0.071 22260.747 22320.666 22248.026 NA NA NA
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 16 5929.383 3304 0 0.667 0.682 0.089 23197.49 23239.173 23188.641 NA NA NA
msst_long_ml_r3 16 1146.922 8 0 0.725 0.588 0.267 23193.261 23282.875 23232.042 NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 20 4786.525 3300 0 0.812 0.82 0.067 22062.632 22114.735 22051.57 NA NA NA
cuts_long_ml_r3 20 8.293 4 0.0814 0.999 0.997 0.023 22062.632 22174.65 22111.109 NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 23 4778.389 3297 0 0.812 0.82 0.067 22060.496 22120.415 22047.775 NA NA NA
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 16 6335.959 3304 0 0.67 0.685 0.096 23563.84 23605.522 23554.99 NA NA NA
msst_long_ml_r4 16 1204.329 8 0 0.704 0.556 0.273 23558.84 23648.454 23597.621 NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 20 5130.223 3300 0 0.801 0.809 0.074 22366.104 22418.207 22355.042 NA NA NA
cuts_long_ml_r4 20 3.593 4 0.4638 1 1 0 22366.104 22478.122 22414.581 NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 23 5127.302 3297 0 0.801 0.809 0.075 22369.183 22429.102 22356.462 NA NA NA
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 16 5941.576 3304 0 0.689 0.702 0.089 23020.766 23062.449 23011.917 NA NA NA
msst_long_ml_r5 16 845.07 8 0 0.787 0.681 0.229 23016.536 23106.15 23055.318 NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 20 5094.122 3300 0 0.788 0.797 0.074 22181.311 22233.415 22170.25 NA NA NA
cuts_long_ml_r5 20 1.845 4 0.7642 1 1.002 0 22181.311 22293.33 22229.788 NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
