\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 14155.71 15.691 0
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 13960.103 119.213 0.28
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 13861.836 18.57 0.036
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 13547.795 306.402 0.195
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 13613.17 21.938 0.604
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 11708.714 1413.598 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 13991.705 15.568 0
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 13836.29 116.336 0.402
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 13773.291 19.039 0
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 13524.581 291.038 0.394
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 13526.969 21.472 0.309
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 11603.265 1424.515 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 13990.466 15.773 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 13818.598 118.512 0.166
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 13703.366 18.809 0.017
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 13413.968 306.046 0.167
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 13432.123 21.939 0.652
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 11458.021 1433.646 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 14014.393 15.823 0
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 13828.981 118.238 0.202
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 13727.565 18.97 0.016
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 13427.986 308.545 0.15
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 13479.317 21.871 0.539
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 11582.631 1413.261 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
