\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 20542.849 16.195 0.406
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 20259.718 136.187 0.477
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 20550.729 16.651 0.378
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 20262.777 140.656 0.483
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 20554.686 16.427 0.363
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 18554.704 1679.298 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 20357.186 15.997 0.264
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 20069.801 135.985 0.361
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 20363.113 17.21 0.248
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 20075.471 158.465 0.365
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 20367.742 18.341 0.247
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 18519.174 1658.757 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 20234.727 16.151 0.065
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 19960.846 136.205 0.445
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 20240.228 17.368 0.06
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 19968.733 159.291 0.426
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 20240.754 18.33 0.061
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 18296.706 1685.626 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 20371.596 16.166 0.467
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 20070.451 136.041 0.49
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 20378.358 16.801 0.454
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 20077.817 150.171 0.489
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 20382.36 17.392 0.434
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 18540.104 1647.456 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
