ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 16 1852.609 844 0 0.651 0.677 0.109 9537.719 9579.401 9528.869 NA NA NA
msst_long_ml_r1 16 226.502 8 0 0.852 0.778 0.165 9537.136 9615.644 9564.827 NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 20 1628.951 840 0 0.727 0.746 0.097 9322.061 9374.164 9310.999 NA NA NA
cuts_long_ml_r1 20 3.426 4 0.4892 1 1.001 0 9322.061 9420.196 9356.675 NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 23 1623.004 837 0 0.728 0.746 0.097 9322.114 9382.033 9309.393 NA NA NA
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 16 2077.711 844 0 0.641 0.669 0.121 9807.239 9848.922 9798.39 NA NA NA
msst_long_ml_r2 16 315.786 8 0 0.805 0.708 0.196 9806.565 9885.073 9834.256 NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 20 1772.236 840 0 0.729 0.748 0.105 9509.764 9561.868 9498.703 NA NA NA
cuts_long_ml_r2 20 10.986 4 0.0267 0.996 0.987 0.042 9509.764 9607.899 9544.378 NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 23 1767.862 837 0 0.729 0.748 0.105 9511.39 9571.309 9498.669 NA NA NA
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 16 2098.968 844 0 0.615 0.644 0.122 9652.551 9694.234 9643.702 NA NA NA
msst_long_ml_r3 16 293.621 8 0 0.81 0.715 0.189 9651.861 9730.369 9679.552 NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 20 1806.219 840 0 0.704 0.725 0.107 9367.803 9419.906 9356.741 NA NA NA
cuts_long_ml_r3 20 1.564 4 0.8153 1 1.005 0 9367.803 9465.938 9402.417 NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 23 1804.629 837 0 0.703 0.723 0.108 9372.212 9432.131 9359.491 NA NA NA
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 16 1969.842 844 0 0.676 0.701 0.115 9498.102 9539.785 9489.253 NA NA NA
msst_long_ml_r4 16 229.672 8 0 0.863 0.795 0.167 9497.444 9575.952 9525.135 NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 20 1741.425 840 0 0.741 0.759 0.104 9277.686 9329.79 9266.625 NA NA NA
cuts_long_ml_r4 20 1.914 4 0.7516 1 1.004 0 9277.686 9375.821 9312.3 NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 23 1739.221 837 0 0.74 0.758 0.104 9281.482 9341.401 9268.761 NA NA NA
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 16 2035.316 844 0 0.621 0.649 0.119 9386.028 9427.711 9377.179 NA NA NA
msst_long_ml_r5 16 254.658 8 0 0.827 0.74 0.176 9385.396 9463.888 9413.071 NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 20 1789.609 840 0 0.698 0.719 0.106 9148.321 9200.424 9137.259 NA NA NA
cuts_long_ml_r5 20 9.582 4 0.0481 0.996 0.988 0.037 9148.321 9246.436 9182.915 NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 23 1779.311 837 0 0.7 0.72 0.106 9144.022 9203.941 9131.302 NA NA NA
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r6 16 1979.802 844 0 0.662 0.688 0.116 9581.809 9623.491 9572.959 NA NA NA
msst_long_ml_r6 16 286.173 8 0 0.8 0.699 0.186 9581.158 9659.682 9608.865 NA NA NA
msst_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r6 20 1696.123 840 0 0.745 0.764 0.101 9306.13 9358.234 9295.069 NA NA NA
cuts_long_ml_r6 20 3.145 4 0.5339 1 1.002 0 9306.13 9404.285 9340.764 NA NA NA
cuts_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r6 23 1694.152 837 0 0.745 0.763 0.101 9310.159 9370.078 9297.438 NA NA NA
tso_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r7 16 2639.381 844 0 0.53 0.566 0.146 9566.781 9608.464 9557.932 NA NA NA
msst_long_ml_r7 16 238.214 8 0 0.839 0.759 0.17 9566.225 9644.717 9593.9 NA NA NA
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 20 2404.931 840 0 0.591 0.62 0.136 9340.331 9392.435 9329.27 NA NA NA
cuts_long_ml_r7 20 4.321 4 0.3643 1 0.999 0.009 9340.331 9438.447 9374.925 NA NA NA
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 23 2400.754 837 0 0.591 0.619 0.137 9342.154 9402.073 9329.433 NA NA NA
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 16 2151.448 844 0 0.608 0.637 0.124 9727.37 9769.053 9718.521 NA NA NA
msst_long_ml_r8 16 381.894 8 0 0.752 0.628 0.216 9726.581 9805.073 9754.256 NA NA NA
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 20 1769.876 840 0 0.721 0.741 0.105 9353.799 9405.902 9342.737 NA NA NA
cuts_long_ml_r8 20 1.112 4 0.8923 1 1.006 0 9353.799 9451.914 9388.393 NA NA NA
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 23 1769.532 837 0 0.72 0.739 0.106 9359.455 9419.373 9346.734 NA NA NA
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 16 2206.919 844 0 0.608 0.637 0.127 9757.483 9799.165 9748.633 NA NA NA
msst_long_ml_r9 16 356.171 8 0 0.796 0.694 0.209 9756.73 9835.255 9784.438 NA NA NA
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 20 1850.74 840 0 0.709 0.73 0.11 9409.303 9461.407 9398.242 NA NA NA
cuts_long_ml_r9 20 0.744 4 0.9459 1 1.006 0 9409.303 9507.458 9443.937 NA NA NA
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 23 1847.486 837 0 0.709 0.729 0.11 9412.05 9471.969 9399.329 NA NA NA
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 16 2197.856 844 0 0.624 0.652 0.127 9717.482 9759.165 9708.633 NA NA NA
msst_long_ml_r10 16 190.052 8 0 0.881 0.822 0.151 9716.965 9795.457 9744.64 NA NA NA
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 20 2014.776 840 0 0.673 0.697 0.118 9542.403 9594.506 9531.341 NA NA NA
cuts_long_ml_r10 20 7.49 4 0.1122 0.998 0.993 0.03 9542.403 9640.518 9576.997 NA NA NA
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 23 2006.781 837 0 0.675 0.697 0.118 9540.407 9600.326 9527.686 NA NA NA
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 16 2070.396 844 0 0.611 0.64 0.121 9407.492 9449.175 9398.643 NA NA NA
msst_long_ml_r11 16 286.334 8 0 0.791 0.687 0.187 9406.81 9485.318 9434.501 NA NA NA
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
