ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 10376.285 15.878 0
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 10208.921 114.631 0.41
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 10195.389 18.735 0.106
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 9935.773 286.971 0.236
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 10101.904 21.881 0.676
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 8732.706 1014.721 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 10314.359 16.053 0
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 10204.018 113.189 0.316
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 10127.246 19.363 0.025
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 9912.761 283.633 0.333
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 10009.595 21.724 0.507
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 8515.833 1057.04 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 10343.075 16.149 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 10191.025 114.072 0.344
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 10168.66 19.084 0.012
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 9922.135 285.089 0.333
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 10045.657 21.85 0.471
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 8584.049 1040.765 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 10441.007 15.871 0
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 10309.259 111.678 0.51
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 10283.643 19.02 0.001
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 10063.672 281.735 0.497
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 10128.317 21.886 0.227
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 8607.833 1053.403 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
