\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 11510.992 15.911 0
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 11377.789 113.951 0.495
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 11284.562 19.045 0.001
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 11042.64 292.604 0.385
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 11143.606 22.549 0.153
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 9704.278 1041.525 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 11464.894 16.173 0
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 11324.802 115.786 0.287
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 11225.403 19.158 0.033
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 10969.984 299.923 0.255
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 11068.707 22.287 0.927
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 9498.941 1065.083 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 11373.445 16.053 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 11204.766 116.955 0.501
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 11159.687 18.961 0.035
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 10884.671 293.424 0.272
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 11014.944 21.444 0.876
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 9462.296 1040.511 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 11467.785 16.142 0
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 11312.704 115.073 0.26
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 11222.082 19.216 0.015
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 10951.004 302.456 0.181
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 11085.063 22.168 0.761
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 9474.53 1073.873 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
