ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 23253.23 16.237 0
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 22880.05 130.134 0.195
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 22252.058 19.652 0.169
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 21717.586 362.737 0.498
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 22256.541 21.678 0.158
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 19102.002 2042.328 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 23541.703 16.198 0
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 23140.871 130.908 0.171
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 22257.226 20.028 0.594
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 21666.177 369.137 0.51
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 22261.229 21.878 0.583
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 19075.972 2044.523 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 23197.725 16.02 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 22872.925 136.578 0.235
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 22063.107 19.732 0.954
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 21521.777 365.077 0.364
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 22060.772 21.784 0.958
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 18895.935 2047.27 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 23564.471 16.224 0
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 23174.675 130.849 0.151
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 22366.689 19.808 0.175
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 21783.093 367.983 0.483
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 22369.778 21.941 0.165
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 19258.154 2038.355 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
