ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 11382.451 16.23 0
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 11110.562 119.132 0.424
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 10915.782 19.497 0.741
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 10457.812 338.875 0.525
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 10921.903 22.318 0.712
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 9672.315 1030.402 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 10997.44 15.952 0
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 10731.373 119.745 0.502
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 10638.408 19.813 0.17
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 10220.38 327.616 0.485
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 10642.245 22.464 0.161
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 9426.37 1021.691 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 11256.351 15.954 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 10985.807 119.166 0.538
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 10887.89 19.793 0.39
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 10463.314 330.967 0.572
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 10892.853 22.2 0.376
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 9571.406 1048.133 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 11215.639 15.975 0
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 10959.809 119.661 0.171
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 10833.605 19.508 0.894
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 10411.757 334.11 0.381
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 10829.481 22.367 0.923
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 9583.393 1032.415 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
