ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 16 NA NA NA NA NA NA NA NA NA 9285.275 16.175 0.021
msst_long_bayes_r1 16 NA NA NA NA NA NA NA NA NA 9215.234 101.775 0.535
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 20 NA NA NA NA NA NA NA NA NA 9218.817 18.303 0.089
cuts_long_bayes_r1 20 NA NA NA NA NA NA NA NA NA 9105.125 221.224 0.471
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 23 NA NA NA NA NA NA NA NA NA 9074.441 20.075 0.738
tso_long_bayes_r1 23 NA NA NA NA NA NA NA NA NA 7542.949 1016.739 NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 16 NA NA NA NA NA NA NA NA NA 9235.418 16.093 0.004
msst_long_bayes_r2 16 NA NA NA NA NA NA NA NA NA 9140.332 105.827 0.522
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 20 NA NA NA NA NA NA NA NA NA 9209.602 19.28 0.019
cuts_long_bayes_r2 20 NA NA NA NA NA NA NA NA NA 9091.801 211.524 0.444
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 23 NA NA NA NA NA NA NA NA NA 9079.361 19.997 0.297
tso_long_bayes_r2 23 NA NA NA NA NA NA NA NA NA 7612.481 984.577 NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r3 16 NA NA NA NA NA NA NA NA NA 9428.282 15.84 0
msst_long_bayes_r3 16 NA NA NA NA NA NA NA NA NA 9349.372 102.201 0.525
cuts_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r3 20 NA NA NA NA NA NA NA NA NA 9363.846 19.139 0
cuts_long_bayes_r3 20 NA NA NA NA NA NA NA NA NA 9238.388 224.764 0.527
tso_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r3 23 NA NA NA NA NA NA NA NA NA 9166.815 20.607 0.175
tso_long_bayes_r3 23 NA NA NA NA NA NA NA NA NA 7563.817 1021.644 NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r4 16 NA NA NA NA NA NA NA NA NA 9408.767 16.242 0.045
msst_long_bayes_r4 16 NA NA NA NA NA NA NA NA NA 9316.417 105.049 0.424
cuts_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r4 20 NA NA NA NA NA NA NA NA NA 9371.78 18.265 0.114
cuts_long_bayes_r4 20 NA NA NA NA NA NA NA NA NA 9253.042 218.264 0.434
tso_wide_ml_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r4 23 NA NA NA NA NA NA NA NA NA 9255.764 21.278 0.736
tso_long_bayes_r4 23 NA NA NA NA NA NA NA NA NA 7686.726 1015.83 NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
