\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_ml_r1 16 1658.924 844 0 0.776 0.793 0.098 10877.331 10919.013 10868.481 NA NA NA
msst_long_ml_r1 16 410.902 8 0 0.782 0.673 0.224 10876.362 10954.887 10904.07 NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 20 1249.024 840 0 0.888 0.896 0.07 10475.431 10527.535 10464.37 NA NA NA
cuts_long_ml_r1 20 1.971 4 0.7412 1 1.003 0 10475.431 10573.586 10510.065 NA NA NA
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 23 1244.886 837 0 0.888 0.896 0.07 10477.293 10537.212 10464.572 NA NA NA
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 16 1427.052 844 0 0.796 0.811 0.083 10553.901 10595.583 10545.051 NA NA NA
msst_long_ml_r2 16 321.093 8 0 0.817 0.726 0.198 10553.043 10631.568 10580.751 NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 20 1108.386 840 0 0.906 0.913 0.057 10243.234 10295.338 10232.173 NA NA NA
cuts_long_ml_r2 20 3.284 4 0.5115 1 1.001 0 10243.235 10341.39 10277.868 NA NA NA
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 23 1107.853 837 0 0.905 0.912 0.057 10248.701 10308.62 10235.981 NA NA NA
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 16 1643.246 844 0 0.773 0.79 0.097 10791.451 10833.134 10782.602 NA NA NA
msst_long_ml_r3 16 325.839 8 0 0.835 0.753 0.199 10790.61 10869.134 10818.317 NA NA NA
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 20 1317.887 840 0 0.864 0.874 0.075 10474.092 10526.196 10463.031 NA NA NA
cuts_long_ml_r3 20 1.321 4 0.8578 1 1.004 0 10474.092 10572.247 10508.726 NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 23 1317.398 837 0 0.863 0.873 0.076 10479.603 10539.522 10466.882 NA NA NA
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 16 1527.449 844 0 0.768 0.785 0.09 10419.996 10461.678 10411.146 NA NA NA
msst_long_ml_r4 16 283.018 8 0 0.848 0.772 0.185 10419.124 10497.648 10446.831 NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 20 1246.873 840 0 0.862 0.872 0.07 10147.42 10199.523 10136.358 NA NA NA
cuts_long_ml_r4 20 3.314 4 0.5067 1 1.001 0 10147.42 10245.575 10182.054 NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 23 1243.788 837 0 0.862 0.871 0.07 10150.334 10210.253 10137.614 NA NA NA
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 16 1661.217 844 0 0.764 0.781 0.098 10511.953 10553.635 10503.103 NA NA NA
msst_long_ml_r5 16 332.618 8 0 0.823 0.734 0.201 10511.078 10589.602 10538.785 NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
