ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA 0.357858376511226 0.294742358615211 0.384794800889767 0.337323739931094 0.439723661485319 0.40046823876718 0.46348448898806 0.419708387950529 0.797582037996546 0.695210597382391 0.848279289877826 0.757032127881623
msst_long_ml_r1 NA NA NA NA NA NA NA NA 0.357858376511226 0.294742358615211 0.384794800889767 0.337323739931094 0.439723661485319 0.40046823876718 0.46348448898806 0.419708387950529 0.797582037996546 0.695210597382391 0.848279289877826 0.757032127881623
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA 0.350932770151355 0.31791583710444 0.374672053496379 0.339962795999114 0.437873988032383 0.379551009366843 0.440106907945228 0.393121176011172 0.788806758183738 0.697466846471284 0.814778961441606 0.733083972010287
msst_long_ml_r2 NA NA NA NA NA NA NA NA 0.350932770151355 0.31791583710444 0.374672053496379 0.339962795999114 0.437873988032383 0.379551009366843 0.440106907945228 0.393121176011172 0.788806758183738 0.697466846471284 0.814778961441606 0.733083972010287
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r2 0.350580781414995 0.318000536405452 0.374218389495092 0.339975707540983 0.000703977472720873 0 0.000230040381583035 0.0005280517063753 0.351284758887716 0.318000536405452 0.374448429876675 0.340503759247358 0.438225976768743 0.380338799390632 0.440369062948983 0.392830129033115 0.789510735656459 0.698339335796083 0.814817492825657 0.733333888280473
cuts_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r3 NA NA NA NA NA NA NA NA 0.360014229811455 0.317173148944474 0.378621956767753 0.346750232264431 0.429740305940946 0.393565011502419 0.456162610222679 0.390232336172629 0.789754535752401 0.710738160446893 0.834784566990432 0.736982568437061
msst_long_ml_r3 NA NA NA NA NA NA NA NA 0.360142348754448 0.317173148944474 0.378621956767753 0.346750232264431 0.429893238434164 0.393565011502419 0.456162610222679 0.390232336172629 0.790035587188612 0.710738160446893 0.834784566990432 0.736982568437061
msst_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r3 0.360014229811455 0.317173148944474 0.378355714261681 0.345865655415629 0.000355745286374956 0 0.00112159820285728 0.00200367289270616 0.36036997509783 0.317173148944474 0.379477312464539 0.347869328308335 0.429740305940946 0.393565011502419 0.456545030277727 0.391152277416687 0.790110281038776 0.710738160446893 0.836022342742266 0.739021605725022
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 NA NA NA NA NA NA NA NA 0.4 0.355680400893571 0.440410790316006 0.388622920293237 0.399025974025974 0.359042433049434 0.416049219877635 0.376274970995467 0.799025974025974 0.714722833943005 0.856460010193641 0.764897891288704
msst_long_ml_r4 NA NA NA NA NA NA NA NA 0.4 0.355680400893571 0.440410790316006 0.388622920293237 0.399025974025974 0.359042433049434 0.416049219877635 0.376274970995467 0.799025974025974 0.714722833943005 0.856460010193641 0.764897891288704
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r4 0.4 0.355680400893571 0.440129830368714 0.388622920293237 0 0.00113205224625792 0.000397915169231058 0.000480781408407558 0.4 0.356812453139829 0.440527745537945 0.389103701701644 0.399025974025974 0.359042433049434 0.41642175112349 0.376274970995467 0.799025974025974 0.715854886189263 0.856949496661434 0.765378672697112
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 NA NA NA NA NA NA NA NA 0.472582547169811 0.423217440964821 0.487068748911238 0.458765436931378 0.360259433962264 0.314900072349827 0.375929343283714 0.327047575726909 0.832841981132075 0.738117513314649 0.862998092194952 0.785813012658287
msst_long_ml_r5 NA NA NA NA NA NA NA NA 0.472582547169811 0.423217440964821 0.487068748911238 0.458765436931378 0.360259433962264 0.314900072349827 0.375929343283714 0.327047575726909 0.832841981132075 0.738117513314649 0.862998092194952 0.785813012658287
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA 0.430263157894737 0.386571617276221 0.453302701450138 0.414170034946549 0.369407894736842 0.330588004909741 0.409893229253387 0.359160211677112 0.799671052631579 0.717159622185962 0.863195930703526 0.77333024662366
msst_long_ml_r6 NA NA NA NA NA NA NA NA 0.430263157894737 0.386571617276221 0.453302701450138 0.414170034946549 0.369407894736842 0.330588004909741 0.409893229253387 0.359160211677112 0.799671052631579 0.717159622185962 0.863195930703526 0.77333024662366
msst_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r6 0.43040473840079 0.38606665632249 0.453488613571953 0.414170034946549 0 0.0022965115143832 0 0.000495995083974485 0.43040473840079 0.388363167836873 0.453488613571953 0.414666030030523 0.369529450477131 0.331462427408376 0.409444472528116 0.359160211677112 0.79993418887792 0.719825595245249 0.862933086100069 0.773826241707635
cuts_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA 0.386451386451386 0.330170667237765 0.388876304294969 0.356817630974871 0.434187434187434 0.378456113275234 0.449364809791053 0.418332468238486 0.820638820638821 0.708626780512998 0.838241114086022 0.775150099213357
msst_long_ml_r7 NA NA NA NA NA NA NA NA 0.386451386451386 0.330571999853888 0.388876304294969 0.356817630974871 0.434187434187434 0.37891613833833 0.449364809791053 0.418332468238486 0.820638820638821 0.709488138192219 0.838241114086022 0.775150099213357
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA 0.416639689219812 0.363814781374192 0.455698160064599 0.376681068707854 0.38361929426999 0.349083907566629 0.406298142455696 0.382237866472715 0.800258983489803 0.712898688940821 0.861996302520295 0.758918935180569
msst_long_ml_r8 NA NA NA NA NA NA NA NA 0.416639689219812 0.364261704506382 0.455984173951512 0.376681068707854 0.38361929426999 0.349512734764846 0.405925512081416 0.382237866472715 0.800258983489803 0.713774439271228 0.861909686032928 0.758918935180569
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r8 0.416315959857559 0.364938447839381 0.455542031104562 0.376197553354773 0.000647458724506313 0 0.000204538801418889 0.000954292410075683 0.416963418582065 0.364938447839381 0.455746569905981 0.377151845764848 0.383943023632243 0.349273268482812 0.406189739136269 0.38236646689608 0.800906442214309 0.714211716322193 0.86193630904225 0.759518312660928
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA 0.327579875137716 0.310403130475052 0.378417879858512 0.32103710108288 0.440690414983474 0.380276360830327 0.472284821166202 0.441515416514151 0.76827029012119 0.690679491305379 0.850702701024714 0.762552517597031
msst_long_ml_r9 NA NA NA NA NA NA NA NA 0.327579875137716 0.310403130475052 0.378417879858512 0.32103710108288 0.440690414983474 0.380276360830327 0.472284821166202 0.441515416514151 0.76827029012119 0.690679491305379 0.850702701024714 0.762552517597031
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA 0.404205607476636 0.350148517393602 0.434294023510339 0.38997502107821 0.403204272363151 0.353606518752421 0.425195765829452 0.355386541620137 0.807409879839786 0.703755036146023 0.859489789339791 0.745361562698347
msst_long_ml_r10 NA NA NA NA NA NA NA NA 0.404205607476636 0.350148517393602 0.434294023510339 0.38997502107821 0.403204272363151 0.353606518752421 0.425195765829452 0.355386541620137 0.807409879839786 0.703755036146023 0.859489789339791 0.745361562698347
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA 0.392268907563025 0.343502831606361 0.42837190701141 0.360947955720951 0.411428571428571 0.357375127981437 0.431529930922564 0.384372278489214 0.803697478991597 0.700877959587798 0.859901837933973 0.745320234210164
msst_long_ml_r11 NA NA NA NA NA NA NA NA 0.392268907563025 0.343502831606361 0.42837190701141 0.361128293111362 0.411428571428571 0.357375127981437 0.431529930922564 0.384564319176938 0.803697478991597 0.700877959587798 0.859901837933973 0.745692612288299
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r11 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r11 0.392137096774194 0.343402567279212 0.428886862242983 0.360834642948183 0.000336021505376344 0 0 0.000499215321376692 0.39247311827957 0.343402567279212 0.428886862242983 0.361333858269559 0.411626344086022 0.357562702418891 0.43106177590502 0.384565543149704 0.804099462365591 0.700965269698102 0.859948638148004 0.745899401419264
cuts_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r11 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA 0.379906852960745 0.344129428970311 0.410514147252603 0.367260857398778 0.435462408516301 0.373135297254013 0.426669264150506 0.376527937949644 0.815369261477046 0.717264726224324 0.837183411403109 0.743788795348422
msst_long_ml_r12 NA NA NA NA NA NA NA NA 0.380033277870216 0.344527020568203 0.410514147252603 0.367260857398778 0.435607321131448 0.373566400921923 0.426669264150506 0.376527937949644 0.815640599001664 0.718093421490126 0.837183411403109 0.743788795348422
msst_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r12 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r12 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
