ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA 0.0435663627152989 0.0578570764584702 0.0116622468255508 0.00863429468784692 0.736575481256332 0.657835960866629 0.761691341590499 0.674373304989339 0.780141843971631 0.7156930373251 0.77335358841605 0.683007599677186
msst_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0.171225937183384 0.109645496368065 0.183931417514405 0.145091523657008 0.060790273556231 0.125141842590311 0.0405685397560158 0.0743284840634634 0.232016210739615 0.234787338958376 0.224499957270421 0.219420007720471 0.579871664978048 0.472835810626081 0.601605749202536 0.544729994770462 0.811887875717663 0.707623149584456 0.826105706472957 0.764150002490933
cuts_long_ml_r1 0.171225937183384 0.109645496368065 0.183931417514405 0.145091523657008 0.060790273556231 0.125141842590311 0.0405685397560158 0.0743284840634634 0.232016210739615 0.234787338958376 0.224499957270421 0.219420007720471 0.579871664978048 0.472835810626081 0.601605749202536 0.544729994770462 0.811887875717663 0.707623149584456 0.826105706472957 0.764150002490933
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0.231412337260818 0.235257660951267 0.224219480095198 0.219152325454018 2.8440449604352e-05 2.31602986502995e-05 2.94935167393908e-05 2.67060150660418e-05 0.231440777710422 0.235280821249917 0.224248973611937 0.219179031469084 0.580388898414723 0.472635995829912 0.601879011368786 0.544994009618441 0.811829676125145 0.707916817079828 0.826127984980724 0.764173041087524
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
