ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.151327971288813 0.130336206998022 0.153557599292284 0.138328321876386 0.646592715529859 0.571935945568286 0.688057047006604 0.603649408519021 0.798434738926913 0.703138558828557 0.842222513286217 0.742629676657139
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r1 0.151186418296013 0.130650818309005 0.153284938867511 0.138199773601434 0.000857011431840527 0.000418085771054117 0.000705587785400528 0.000266395636373445 0.152204076519651 0.131170938453975 0.154181913774521 0.138558749455852 0.646036334356002 0.570873319497945 0.687896267622693 0.603230567663937 0.798511888641092 0.702868601614205 0.842528749757797 0.742615891446393
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r1 0.161786943874322 0.139861943836365 0.163926399374604 0.147916043210824 5.72766039811337e-05 5.08197366134451e-05 6.11445433720982e-05 5.37466517907911e-05 0.161884730719788 0.13996738465848 0.164028250611899 0.148063772815053 0.638608848377945 0.565532189832518 0.680025368783666 0.596996516551239 0.801076945537736 0.706287090539562 0.844451140578212 0.745514034397149
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.181067576738489 0.157990556576395 0.198407796065032 0.17662395184093 0.606990808800017 0.545366484144245 0.646855184609343 0.572581273198099 0.788715682431214 0.704118981758795 0.845487747809694 0.749770298119333
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r2 0.182177245751232 0.159986322858319 0.199473998271458 0.177912758184774 0.000382079020419044 0.000405562936790497 0.00029402997606557 0.000426972273609198 0.182744658393869 0.160541028246186 0.199797703498624 0.17850381971407 0.605644327420613 0.543543420308148 0.645558990352931 0.571275180584097 0.78890781284535 0.704653961287454 0.845866824259599 0.750203618492693
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r2 0.193241553255785 0.169060775378231 0.211264677918616 0.18860464953139 3.92436991619625e-05 3.52520351822116e-05 4.14824431629643e-05 3.68289320783003e-05 0.193321170955406 0.169149518134216 0.211356834468015 0.188722865158828 0.598305688226952 0.538182938887509 0.636131240558122 0.564347107104807 0.791907611975467 0.708222773615956 0.847761362032777 0.753348089248171
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
