ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.56242317428616 0.493433538232783 0.603664375909661 0.527480945768806 0.219179213028923 0.173482270775153 0.239292764624851 0.204353221784165 0.781889853444453 0.667450142928219 0.843337057878611 0.732262029660028
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r1 0.561102929328864 0.492593224672343 0.60186451453968 0.526366682625116 0.000628165215135039 0.000499851065036992 0.000560264798363567 0.00036168009528191 0.561971467552901 0.493172202922214 0.602506184507514 0.526777907506885 0.219432373525428 0.173542835709435 0.239837900256727 0.204598360684271 0.781764028000733 0.667150138892353 0.842829634127876 0.73173150355107
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r1 0.580996669067323 0.512815347519789 0.62140226882761 0.546015565349454 2.02484457488226e-05 1.61642777507615e-05 2.21409937965988e-05 1.90264536671219e-05 0.58102758221454 0.512831527184857 0.621479704935954 0.546039269574872 0.210061429046209 0.166916817933167 0.228376898611448 0.196394469151838 0.791362761679301 0.679975146551134 0.850259675662964 0.742905817878243
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.599009889128991 0.525093367922913 0.64220810318754 0.575109178540673 0.199372433655889 0.181784466092013 0.212657780743769 0.182992375253746 0.79824887795492 0.707207766761896 0.855289897256827 0.758232843297837
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r2 0.598745916557497 0.525323412859571 0.64245402699444 0.574953706220679 0.000319878356090721 0.000503825502189171 0.000488367382964129 0.000692682330946894 0.599256594954285 0.525951509565688 0.64307359798155 0.575740728646572 0.199112882264547 0.181125262265093 0.212187303755266 0.182517209028306 0.798868086543778 0.707360249708514 0.855432017790196 0.758809437206034
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r2 0.616155932203517 0.543353904582311 0.659118658838042 0.593165788512184 1.76346235170841e-05 1.61810544409271e-05 1.86294175492669e-05 1.6171196622759e-05 0.616208705085945 0.543371126549491 0.659141996137 0.593201676442557 0.19117251929319 0.174673214567265 0.202909783271115 0.175423705943705 0.807208182164207 0.718611335351726 0.861972603697564 0.7686511337055
msst_wide_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
