ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.407178814328039 0.293898860836103 0.374862650228461 0.362407446804454 0.400725384198898 0.354861362943078 0.425022825285131 0.370213628854399 0.809411450111696 0.651621641314069 0.802118793735306 0.734703817343816
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.40565659189025 0.293572904747868 0.375113160192463 0.36331266549073 0.401196935712132 0.361500984821413 0.426973131414974 0.372182184349059 0.808741387414792 0.65759556361087 0.804399378908865 0.737710582624843
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0.408326658984383 0.267785398335992 0.357393456473226 0.350695627401712 0.00629052840852408 0.106649012501688 0.0614603760756987 0.046263182947363 0.416662979698601 0.376548410986986 0.420258049523427 0.398434597891795 0.388705158611765 0.377881816502786 0.440163713978415 0.388471222965485 0.807202079453021 0.756496963658785 0.8620243980008 0.78975307355531
cuts_long_bayes_r1 0.407922274623352 0.269457881215814 0.357121057263517 0.350648736136491 0.00633579515186953 0.105508682390593 0.0608072140565262 0.0466283887396928 0.415632022484449 0.377333274953388 0.41976206485692 0.399040197914918 0.389597440621016 0.377788514834195 0.440715983409279 0.388490763635183 0.80671521204759 0.756502639530949 0.861697348470199 0.789190041666453
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0.355057956761844 0.327134909143418 0.35083357774666 0.336645986778145 0.119822622244825 0.11293379445268 0.13318708817255 0.120506704210956 0.476352792279206 0.443238112936282 0.486541081751271 0.459383338603035 0.341618602136432 0.322165156515011 0.380327527317806 0.342982611517703 0.819774354339266 0.767158870421146 0.868126636293704 0.804577876766412
tso_long_bayes_r1 0.351288793441597 0.321385435526333 0.350183036716334 0.336640739839762 0.117390980088098 0.110934708246941 0.130018120878197 0.116959597643543 0.472061655933009 0.435755724980253 0.483021232505334 0.455980269279582 0.343639457935945 0.324185554123959 0.380243846513417 0.342343545811136 0.816554451733869 0.761428776626774 0.864058535239769 0.800090809499691
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.302531389691406 0.260357818212188 0.343609818060445 0.24920155285281 0.49817636420789 0.410311745968885 0.487654715571804 0.438127579475473 0.802397797520378 0.673130458083577 0.833242641674028 0.689705679468045
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.302804786321982 0.260110772778924 0.34263350306846 0.25034473483366 0.496923365424993 0.413194675805017 0.490219285038784 0.438924733347187 0.801994313060659 0.676415790563634 0.834913129206981 0.691152894695831
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0.313347458921166 0.243092849183653 0.314508293058492 0.260212565816531 0.00614161711603062 0.0661075983105229 0.0491396589359134 0.0517277293457827 0.321373995753255 0.311038288189612 0.365133740276859 0.313891132319591 0.47981634157358 0.419331001588885 0.510505645374088 0.42886044434283 0.802497394477562 0.731916778334481 0.877188302728131 0.744790563744582
cuts_long_bayes_r2 0.313305492463799 0.242922899255193 0.315647477949443 0.26114725919119 0.00594644962415621 0.0669675861768894 0.0490941347475891 0.051460148067527 0.3205483161992 0.310902231542487 0.366169780730405 0.31426421373971 0.479849405605974 0.418896226368359 0.509856145243119 0.428867955588896 0.802700183348557 0.731531398919057 0.87672025373973 0.744455758889697
tso_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
