ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA 0.132660167130919 0.141870941457856 0.163394617150241 0.138215542904656 0.660863509749304 0.543898288503166 0.698209236306402 0.605259399450807 0.793523676880223 0.685769229961022 0.861603853456642 0.743474942355464
msst_long_ml_r1 NA NA NA NA NA NA NA NA 0.132660167130919 0.141870941457856 0.163394617150241 0.138215542904656 0.660863509749304 0.543898288503166 0.698209236306402 0.605259399450807 0.793523676880223 0.685769229961022 0.861603853456642 0.743474942355464
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r2 NA NA NA NA NA NA NA NA 0.192346766000677 0.169616266536723 0.210914323417554 0.173869991494637 0.589569928885879 0.513640257954532 0.642460455641888 0.538605504821815 0.781916694886556 0.683256524491256 0.853374779059441 0.712475496316452
msst_long_ml_r2 NA NA NA NA NA NA NA NA 0.192346766000677 0.169616266536723 0.210914323417554 0.173869991494637 0.589569928885879 0.513640257954532 0.642460455641888 0.538605504821815 0.781916694886556 0.683256524491256 0.853374779059441 0.712475496316452
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
