ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA 0.00682170542635659 0.179545815760891 0.00473265085000945 0.00976801187627444 0.743565891472868 0.566249083845333 0.802914510572432 0.681416508488905 0.750387596899225 0.745794899606224 0.807647161422441 0.691184520365179
msst_long_ml_r1 NA NA NA NA NA NA NA NA 0.00713178294573643 0.181718768949128 0.00500566983139609 0.0101473117579074 0.743255813953488 0.563944335979541 0.802629542140616 0.681066887506161 0.750387596899225 0.745663104928669 0.807635211972012 0.691214199264068
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r1 0.163980161190329 0.149146468231881 0.184067684331315 0.145506424047348 0.0486670799752015 0.117505657075364 0.0356158765536816 0.0654518329065835 0.21264724116553 0.266652125307245 0.219683560884996 0.210958256953932 0.587104773713577 0.472567776095675 0.619541945519571 0.548891267896177 0.799752014879107 0.73921990140292 0.839225506404567 0.759849524850109
cuts_long_ml_r1 0.163980161190329 0.149146468231881 0.184067684331315 0.145506424047348 0.0486670799752015 0.117505657075364 0.0356158765536816 0.0654518329065835 0.21264724116553 0.266652125307245 0.219683560884996 0.210958256953932 0.587104773713577 0.472567776095675 0.619541945519571 0.548891267896177 0.799752014879107 0.73921990140292 0.839225506404567 0.759849524850109
cuts_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r1 0.213932307749511 0.267948370678884 0.221425604944617 0.211874329639422 9.89963881551948e-05 7.96526157971261e-05 0.000104388571594049 9.25851153527057e-05 0.214031304137666 0.268028023294681 0.221529993516211 0.211966914754775 0.585678448317139 0.471237600621636 0.617579467014494 0.547748334131427 0.799709752454806 0.739265623916317 0.839109460530705 0.759715248886201
tso_wide_bayes_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
