ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.208887375697835 0.194051859387027 0.278208461270277 0.226081673219165 0.602031439371347 0.503946485205235 0.585210220334294 0.548961369923633 0.812488318472937 0.699179461514761 0.865190959231556 0.776773418202449
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.210741077969877 0.194983219838243 0.279586340936067 0.226531174873834 0.600971028757067 0.503570998312263 0.585064597333373 0.549869819746281 0.81334011170749 0.701148422350722 0.865835686075418 0.778114523454755
cuts_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r1 0.212467254899706 0.195902475923263 0.272974998350041 0.223908707770732 0.00467884510361103 0.004374178866409 0.00752086047666064 0.00559041588073625 0.218203243882792 0.20153481014176 0.281280677472862 0.230852565971101 0.597598800343923 0.499722367695692 0.588972194307248 0.549382805798522 0.816900781081478 0.703128368744817 0.871453765787918 0.781980919084789
cuts_long_bayes_r1 0.212656632046617 0.197024960616527 0.272809068026661 0.224701760468404 0.00441862739732206 0.00464212786551979 0.00756082502421387 0.0060663946969135 0.218034151669997 0.202905706970191 0.281288007159725 0.231748406046959 0.596483258453845 0.499091193858691 0.589585689426782 0.54900550680799 0.816576172614732 0.703633174302337 0.871823322526783 0.782501816039446
tso_wide_ml_r1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r1 0.243392679941015 0.224196093828166 0.307194694110545 0.255536431190005 0.00147106799073513 0.00123279461510017 0.00144667545168495 0.00136605150863995 0.246128517467267 0.226378002175168 0.309494546442666 0.257842080768466 0.574307369970423 0.48250559784404 0.564887382678898 0.528712986865896 0.822149499887548 0.710396313944324 0.875376239895346 0.788296980262194
tso_long_bayes_r1 0.246354622659323 0.225808767892976 0.308326583208974 0.257833169940219 0.0014523943834593 0.00122224593695103 0.00143180137744468 0.00134231092678173 0.248398192311091 0.227884144088514 0.31082719186963 0.259980350094717 0.572045888512138 0.481091870677528 0.563649233842566 0.526464450682884 0.822016576931072 0.711131725980173 0.875609898089035 0.788138613772627
msst_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.142696254618443 0.139626986066933 0.180340361028832 0.134382011261452 0.650383229396553 0.612673206874445 0.670877713894744 0.639191961295801 0.794779742006342 0.754039898297208 0.852672614869254 0.775089231867125
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.141821892306559 0.139729643879713 0.180225635962879 0.135929814761251 0.651875660486723 0.613203649328014 0.672545884162423 0.638150737828173 0.795059843939364 0.754703465636309 0.85427642076502 0.775561008124243
cuts_wide_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r2 0.146287102576646 0.142629865856512 0.168744349838602 0.136293406349546 0.00325525236659851 0.00272193795669769 0.0139821949434187 0.00245180128201656 0.150802649466231 0.146325640634614 0.183699814945148 0.139505261061394 0.6450812301522 0.608648334245173 0.680661374171884 0.634321703702519 0.797385656733904 0.756153232930716 0.865856112573097 0.775668525228037
cuts_long_bayes_r2 0.145164542422166 0.14305525230514 0.168689070465311 0.136013217114532 0.00310004177504783 0.00256795133654591 0.0143507622808836 0.00245656408454291 0.149655391802333 0.146569291970862 0.183983816105992 0.139380090207432 0.646120174974069 0.607570861201982 0.680366025122948 0.634960591305724 0.797483062036947 0.755368369506686 0.865730618904688 0.77630736000489
