1	4	.	7	2	1	7	1	-1	2	2	2	3	1	2	2	0	0	1	.	0	1	0	1	1	2	.	6	2	2	0	2	0	2	4	3	2	3	1	3	0	1	1	.	.	1
2	4	3	6	0	.	3	0	1	2	0	2	.	0	1	0	0	2	.	0	3	3	1	3	6	1	2	4	2	2	0	0	1	3	.	.	.	.	1	1	2	2	4	0	1	2
3	8	6	10	2	2	4	.	4	5	2	3	.	4	2	.	1	2	5	3	4	.	5	3	5	3	3	5	4	.	2	3	.	6	2	3	.	6	4	7	2	4	4	3	4	3
4	5	2	6	3	1	4	0	.	0	1	2	3	3	2	4	1	1	.	1	2	.	.	1	1	.	.	2	2	3	6	3	.	1	4	3	.	.	2	4	.	1	0	0	1	1
5	4	0	4	4	0	2	0	1	3	.	2	4	5	4	.	4	.	5	2	.	3	-1	1	.	1	2	3	3	1	4	3	1	6	3	2	7	4	.	3	0	1	1	1	0	2
6	4	.	3	7	4	6	6	4	4	6	4	6	5	4	4	1	3	1	6	4	6	4	4	5	4	3	.	6	4	5	.	5	6	5	4	5	7	6	7	4	3	6	.	4	6
7	.	3	3	3	2	7	3	4	3	0	1	2	4	3	6	0	2	3	2	3	9	0	1	2	3	2	4	3	2	3	0	0	2	0	1	3	0	1	3	0	2	0	2	2	4
8	1	0	0	-2	-1	0	1	0	0	3	0	4	4	0	5	.	0	.	1	0	3	0	-1	-2	1	-1	0	0	-1	0	0	0	3	0	0	0	0	0	0	3	0	3	3	0	3
9	2	0	.	2	3	.	-1	0	.	1	1	3	0	1	0	1	2	4	1	0	1	1	3	5	3	2	5	0	2	2	4	2	5	0	0	.	.	0	1	1	1	5	2	1	3
10	-2	2	-2	-1	0	-1	2	3	0	2	.	3	0	2	.	4	3	.	0	2	.	4	4	7	2	3	3	0	3	4	0	1	0	2	2	1	1	1	0	0	2	-1	1	1	2
11	6	1	.	1	2	0	2	4	3	2	.	6	2	3	1	3	3	8	3	4	6	3	3	3	-1	1	1	7	3	10	2	3	1	5	3	6	6	2	5	4	3	6	5	3	7
12	2	4	3	2	2	5	0	2	-2	4	5	5	0	4	0	.	5	8	-1	3	0	.	3	3	3	3	2	.	4	4	4	3	2	0	4	2	1	2	2	2	3	.	-2	2	0
13	2	1	.	2	.	3	2	1	1	0	.	0	1	1	5	3	.	.	2	2	.	1	0	0	3	1	2	2	0	.	0	0	0	-1	0	0	3	2	3	1	0	0	1	1	2
14	2	3	6	0	1	3	3	3	5	0	.	2	1	2	.	1	3	5	-1	1	.	.	2	5	1	3	6	3	2	6	.	0	2	0	2	4	2	2	6	0	1	4	0	3	.
15	1	4	3	0	1	2	1	3	4	0	2	1	0	2	0	-5	1	-3	0	2	2	.	.	4	0	.	3	.	2	-1	3	2	.	2	3	1	0	1	0	2	3	3	0	1	0
16	4	5	.	7	6	9	4	4	.	4	6	9	1	2	4	4	4	4	4	5	5	4	5	5	2	2	2	5	5	6	4	2	1	4	4	6	.	6	6	2	1	0	3	4	8
17	0	.	3	5	2	6	6	4	4	2	2	2	1	2	2	3	3	.	2	2	1	5	3	6	0	1	0	.	3	0	5	4	4	3	4	5	.	3	2	3	3	5	4	4	4
18	-3	-2	-4	0	0	2	0	0	-1	0	0	0	0	1	-1	1	0	0	-1	1	-2	0	0	0	-2	0	-1	-2	-2	.	2	1	2	.	1	2	0	0	3	.	0	1	0	0	1
19	6	4	9	2	1	4	0	.	0	2	3	.	2	1	.	4	.	5	4	.	6	4	1	3	4	2	4	3	2	.	2	2	6	5	3	6	5	2	7	1	1	4	4	3	6
20	2	1	4	3	1	6	1	1	2	5	1	5	3	1	1	1	0	1	5	.	4	6	2	4	0	0	2	0	0	-1	1	0	0	3	1	2	3	1	1	4	1	5	.	.	3
21	0	0	-1	.	.	-1	2	1	.	1	.	4	0	0	-1	0	1	1	-2	0	-1	-1	0	0	0	3	2	0	.	-1	0	0	0	1	2	1	1	2	1	.	2	1	0	0	-1
22	0	1	1	0	0	2	1	1	4	-1	0	1	0	1	4	2	.	4	0	2	0	0	2	1	0	1	3	1	1	4	1	1	5	1	2	6	.	1	3	0	3	3	0	0	1
23	1	0	2	0	0	1	0	0	0	0	1	.	2	1	4	2	1	5	.	1	4	0	.	1	-1	1	1	0	0	1	1	0	1	2	1	0	2	0	2	1	0	0	2	2	3
24	1	1	.	0	0	0	0	1	4	3	2	7	0	0	1	1	1	5	0	0	0	1	2	3	1	2	5	3	2	6	0	0	0	0	1	2	0	1	.	0	1	.	0	1	2
25	0	3	0	1	.	2	0	3	0	2	5	4	-1	3	1	1	3	0	0	.	.	0	.	2	1	2	0	1	3	3	1	4	3	-3	.	-2	1	2	0	4	3	0	0	3	2
26	3	0	.	2	1	0	0	-1	0	-1	-1	-2	-1	0	3	0	0	-3	1	0	0	-1	0	-3	1	0	0	.	0	-2	-1	-1	.	2	0	2	-1	0	-1	1	0	3	-1	-1	-1
27	-1	2	-2	4	4	4	3	3	6	1	3	3	2	3	5	0	2	3	1	2	4	0	2	0	3	4	.	.	5	6	4	4	6	1	3	.	1	4	4	1	2	.	4	4	8
28	3	1	5	0	2	1	-2	.	1	0	2	1	0	2	2	2	2	2	0	1	1	4	3	5	2	.	4	1	4	5	-2	0	-1	1	2	2	1	2	2	0	1	3	3	3	4
29	.	0	1	0	0	1	3	1	3	0	1	0	-1	0	0	2	1	4	0	0	2	-1	0	0	-2	0	-1	4	2	3	0	0	0	.	-1	-2	1	0	3	1	1	3	0	.	-1
30	-1	2	0	3	3	4	5	3	6	5	4	7	1	1	.	.	3	2	2	2	5	4	2	3	5	3	4	3	3	4	3	3	6	2	2	4	4	.	3	4	3	7	4	4	5
31	-1	3	-2	2	5	0	4	5	5	0	4	0	3	5	3	2	3	1	4	3	6	4	3	5	1	4	3	2	4	1	.	4	5	5	5	6	.	5	6	3	4	3	0	2	-3
32	2	2	2	2	2	.	.	2	2	3	3	2	3	3	6	1	2	3	.	.	1	2	2	3	1	1	3	1	1	4	0	0	0	0	1	0	0	1	1	0	.	0	0	2	0
33	4	4	5	2	3	3	2	2	1	1	3	1	-1	2	1	2	1	1	0	2	4	.	4	3	1	2	3	0	2	0	2	3	.	5	3	6	3	4	6	2	3	4	.	2	1
34	.	5	9	1	2	4	1	2	4	4	3	6	1	2	0	4	4	2	1	1	3	3	.	1	5	3	5	1	2	.	4	2	6	4	3	3	3	1	1	.	2	5	5	3	.
35	3	2	6	3	1	4	3	0	4	3	2	6	.	2	.	4	1	4	3	2	4	3	0	4	3	.	4	.	2	4	1	0	4	0	0	0	2	1	7	0	-1	0	1	0	5
36	1	4	4	4	5	4	2	4	4	0	3	4	.	4	7	.	4	5	4	4	9	0	3	3	6	5	5	2	4	3	4	5	4	3	.	4	2	4	4	5	4	.	5	4	6
37	5	1	7	3	2	3	6	.	8	6	1	.	2	.	3	0	-1	.	.	.	8	3	1	3	7	3	10	3	0	6	4	1	7	2	1	3	3	0	3	4	0	3	4	2	7
38	4	3	2	4	.	.	1	2	2	.	0	0	2	3	2	2	3	5	1	3	3	3	.	1	0	1	0	2	3	3	4	4	6	3	4	5	2	2	4	1	1	2	3	4	5
39	0	2	0	0	3	1	1	5	5	-1	2	0	1	5	0	4	5	5	2	3	0	.	3	0	1	4	3	1	3	3	4	4	3	.	4	2	1	2	2	0	2	-1	0	3	1
40	2	0	1	.	1	1	0	0	-2	0	0	0	2	0	0	4	0	2	1	0	.	3	2	4	4	0	4	2	.	2	5	1	1	2	1	2	2	0	1	.	0	2	3	.	0
41	.	2	1	0	1	2	2	3	3	4	3	2	3	2	2	0	3	2	2	4	2	3	5	8	1	2	0	2	1	1	-2	0	-2	0	.	-3	1	3	1	.	1	1	1	1	5
42	2	2	0	2	2	3	.	3	5	.	1	1	.	0	0	1	0	0	2	1	5	1	2	.	2	3	4	0	2	2	.	0	2	1	2	1	0	.	-1	0	2	.	0	1	0
43	1	1	4	0	0	0	0	0	2	3	0	5	0	0	0	1	0	3	-2	-1	-3	-1	0	0	2	0	0	1	0	2	-2	-1	-2	4	1	5	0	-1	-1	0	0	0	1	0	1
44	4	3	6	.	2	3	7	3	6	4	3	10	5	2	7	4	2	8	4	3	.	5	3	.	1	1	2	5	5	9	3	3	5	4	2	2	4	2	.	6	2	6	7	4	9
45	.	3	.	5	.	2	2	2	1	2	1	2	3	1	4	6	3	8	1	2	0	.	2	4	.	2	2	6	3	6	2	0	.	7	1	5	3	1	2	7	3	3	6	.	7
46	2	2	6	1	2	3	4	3	5	1	2	.	0	0	1	-1	0	2	-1	0	1	-1	-1	.	3	2	3	0	0	2	0	1	2	0	0	0	0	0	0	-1	0	0	1	.	2
47	0	0	-1	3	0	3	.	0	1	7	2	4	.	0	1	1	0	4	1	1	3	.	1	2	4	1	3	3	1	3	0	.	.	1	0	0	4	0	2	6	1	5	3	1	4
48	0	2	0	2	2	4	2	1	1	3	2	1	0	3	2	7	2	.	0	1	0	3	2	2	-1	2	-2	2	1	2	3	2	2	5	2	2	0	1	-2	3	3	2	6	3	3
49	1	3	2	3	4	1	2	4	3	2	5	5	4	6	3	6	5	.	3	5	3	2	5	4	5	.	9	4	6	7	3	4	5	1	6	2	2	5	6	3	5	3	1	5	3
50	.	2	1	0	.	0	-2	.	-1	0	0	4	3	1	4	3	1	3	-1	1	0	-2	.	0	1	0	.	0	.	.	1	2	2	0	0	2	.	.	5	.	1	1	0	0	0
