1	1	0	0	3	2	4
1	2	-1	0	1	1	3
1	3	-1	0	0	0	0
1	4	-1	0	-1	1	0
1	5	3	1	6	7	6
1	6	0	1	1	4	2
1	7	1	1	2	4	4
1	8	0	1	-1	1	3
1	9	4	1	2	3	5
1	10	2	0	1	1	4
1	11	1	2	6	3	4
1	12	1	0	0	1	2
1	13	-1	-1	-1	0	0
1	14	2	0	2	3	5
1	15	1	0	3	2	1
1	16	2	3	3	3	5
1	17	0	0	0	3	1
1	18	2	0	5	4	3
1	19	1	0	3	1	3
1	20	0	1	0	1	3
1	21	2	0	4	4	4
1	22	0	0	0	1	1
1	23	3	2	6	5	6
1	24	1	0	3	2	4
1	25	-2	0	-2	-1	1
1	26	0	1	1	2	3
1	27	0	0	-1	1	0
1	28	-3	0	-1	0	-1
1	29	0	1	1	0	3
1	30	2	1	0	3	4
2	1	-1	1	1	4	2
2	2	-1	0	1	2	2
2	3	0	0	4	1	2
2	4	0	1	0	2	0
2	5	2	2	4	3	6
2	6	0	1	2	4	5
2	7	0	0	0	0	1
2	8	0	0	0	3	2
2	9	2	2	2	5	5
2	10	0	1	3	3	4
2	11	1	0	3	2	4
2	12	2	2	3	5	5
2	13	0	1	3	4	5
2	14	2	1	4	3	7
2	15	0	0	2	4	4
2	16	-1	0	0	2	2
2	17	0	1	2	3	2
2	18	1	2	2	3	3
2	19	1	0	2	2	5
2	20	-2	0	1	0	1
2	21	0	1	0	3	1
2	22	2	2	6	4	4
2	23	2	1	5	3	5
2	24	-1	0	0	1	2
2	25	0	1	2	5	5
2	26	0	2	2	3	3
2	27	2	1	3	4	6
2	28	4	3	8	6	9
2	29	0	0	-1	1	0
2	30	0	1	0	1	3
3	1	2	2	5	5	6
3	2	1	3	1	0	0
3	3	6	4	4	5	4
3	4	3	4	1	3	5
3	5	7	5	9	6	9
3	6	1	1	-1	1	0
3	7	6	7	8	5	7
3	8	7	5	7	6	5
3	9	5	4	5	4	8
3	10	4	4	3	3	7
3	11	3	4	4	4	2
3	12	6	4	5	5	7
3	13	3	3	4	3	4
3	14	5	4	7	5	7
3	15	4	4	4	5	7
3	16	7	4	5	6	4
3	17	3	3	3	3	5
3	18	3	4	4	4	4
3	19	3	2	4	6	7
3	20	4	3	5	6	4
3	21	6	5	6	6	6
3	22	6	3	6	4	6
3	23	5	4	4	5	5
3	24	6	3	6	7	7
3	25	2	1	0	4	4
3	26	5	4	7	6	7
3	27	5	2	3	4	3
3	28	4	4	6	4	7
3	29	1	2	2	4	5
3	30	5	4	6	6	5
4	1	0	1	0	2	3
4	2	1	2	1	4	2
4	3	-1	1	0	2	0
4	4	1	2	4	3	2
4	5	1	1	4	3	2
4	6	2	3	4	6	2
4	7	1	2	2	3	1
4	8	2	1	0	4	4
4	9	5	3	5	5	6
4	10	4	3	7	7	4
4	11	2	3	5	6	5
4	12	1	1	0	3	0
4	13	5	3	6	5	4
4	14	0	2	1	1	-1
4	15	3	0	3	3	3
4	16	4	2	4	5	5
4	17	2	2	3	5	3
4	18	2	1	2	4	4
4	19	3	2	2	4	3
4	20	3	3	5	4	4
4	21	3	2	5	4	4
4	22	0	1	0	2	2
4	23	3	2	3	4	2
4	24	3	2	5	2	4
4	25	3	2	5	6	4
4	26	0	0	0	5	3
4	27	0	1	1	5	3
4	28	0	1	2	4	2
4	29	0	1	0	5	3
4	30	3	2	1	2	4
5	1	0	0	2	2	4
5	2	1	0	6	4	6
5	3	1	0	2	3	5
5	4	0	-1	2	0	2
5	5	1	0	3	5	6
5	6	2	0	5	4	6
5	7	0	1	3	2	4
5	8	1	0	4	4	3
5	9	0	0	3	4	4
5	10	1	-1	3	3	2
5	11	1	0	3	2	2
5	12	1	0	5	2	3
5	13	-1	-1	1	2	1
5	14	0	0	2	3	4
5	15	-1	0	1	2	2
5	16	0	0	1	4	2
5	17	0	0	3	4	4
5	18	0	0	3	5	4
5	19	0	0	4	3	2
5	20	1	0	3	3	5
5	21	-1	0	0	1	3
5	22	1	0	5	3	5
5	23	0	1	4	5	4
5	24	0	-1	1	2	3
5	25	0	0	0	3	1
5	26	6	0	6	7	7
5	27	1	0	5	4	4
5	28	2	0	3	3	5
5	29	0	0	2	3	4
5	30	1	0	5	5	3
6	1	3	4	8	3	7
6	2	3	4	5	4	8
6	3	2	4	4	4	5
6	4	4	4	5	2	4
6	5	4	4	5	4	5
6	6	4	5	3	3	6
6	7	3	4	9	6	6
6	8	5	4	6	5	6
6	9	0	5	5	4	5
6	10	5	5	5	4	6
6	11	4	6	8	7	5
6	12	4	7	7	5	5
6	13	3	5	7	4	4
6	14	3	3	4	5	5
6	15	3	5	6	5	5
6	16	2	5	2	2	3
6	17	1	4	4	4	5
6	18	3	5	4	5	5
6	19	4	5	7	4	5
6	20	4	3	5	3	5
6	21	2	4	8	5	5
6	22	2	4	2	2	2
6	23	3	4	6	5	1
6	24	4	7	10	5	7
6	25	2	5	4	3	4
6	26	2	3	3	2	4
6	27	5	4	4	5	6
6	28	5	5	9	4	6
6	29	5	6	8	5	6
6	30	8	7	11	7	9
7	1	2	3	4	2	6
7	2	1	3	5	4	6
7	3	5	4	7	5	7
7	4	1	2	2	0	5
7	5	2	3	6	3	2
7	6	2	4	4	3	4
7	7	0	3	2	0	2
7	8	-1	1	0	0	0
7	9	4	4	6	4	6
7	10	0	4	2	2	3
7	11	0	2	2	2	3
7	12	0	3	3	1	3
7	13	1	3	5	1	4
7	14	1	3	3	3	5
7	15	0	3	2	2	6
7	16	1	3	5	1	4
7	17	4	3	4	3	3
7	18	2	2	3	1	2
7	19	1	2	0	1	4
7	20	1	3	3	2	4
7	21	0	3	2	2	1
7	22	0	3	6	3	5
7	23	2	1	3	0	3
