1	1	1	6	4	.	1	2	3	4	2	.	.	2	1	.	.	.	1	5	5
2	0	1	0	2	-1	1	0	3	1	2	2	2	-1	0	0	1	.	0	.	1
3	-1	1	0	0	0	0	1	1	.	.	2	0	0	-1	0	0	.	1	2	0
4	3	2	5	3	2	3	6	3	-1	1	0	.	0	3	3	3	3	3	5	6
5	.	3	.	4	-2	2	1	2	1	1	4	1	.	2	2	0	1	3	1	2
6	-3	0	-5	0	0	1	-1	0	-1	0	-2	2	1	0	0	.	0	1	2	1
7	1	2	2	0	0	2	.	.	-1	3	0	1	0	2	3	.	0	2	5	2
8	4	5	6	.	3	2	1	3	0	.	1	0	.	3	1	1	5	4	9	6
9	.	0	.	3	.	.	6	3	1	3	4	4	2	3	3	3	2	2	4	4
10	3	2	5	.	2	.	2	.	.	2	1	.	.	3	4	.	.	1	0	4
11	3	1	5	0	3	.	0	3	0	1	0	0	2	.	3	.	-1	0	-2	0
12	1	2	1	.	5	.	3	4	1	1	0	2	0	.	1	1	.	0	0	0
13	1	1	.	3	1	.	6	4	6	3	.	4	2	1	4	3	1	.	5	3
14	0	3	2	4	2	3	3	2	.	2	.	.	0	3	4	.	1	2	1	3
15	2	3	2	1	1	2	.	3	4	3	6	5	.	4	7	5	4	3	4	6
16	-2	-2	-2	-2	-3	.	-1	0	-4	-4	.	-1	0	-1	-1	1	0	0	1	1
17	2	2	2	1	1	.	0	2	0	1	0	3	0	2	4	4	0	1	3	2
18	.	5	5	6	.	6	7	5	3	.	.	2	2	4	3	5	.	6	8	6
19	2	2	2	.	.	1	0	1	0	.	-1	.	0	2	1	.	1	1	.	0
20	3	3	.	2	.	2	4	3	.	.	6	3	2	4	7	.	2	3	1	3
21	5	5	.	5	6	5	7	7	.	3	.	5	2	3	1	4	0	1	0	.
22	.	3	5	3	.	.	5	5	1	4	3	4	0	1	.	2	0	3	1	2
23	.	3	3	4	3	2	6	3	4	4	.	6	1	3	6	4	5	.	.	4
24	5	4	.	5	.	2	5	5	3	4	.	3	.	1	0	3	6	2	.	3
25	2	2	1	5	2	4	3	4	1	2	.	.	2	3	1	.	2	3	2	5
26	5	5	6	.	.	.	.	.	.	.	9	6	6	.	7	6	4	4	.	7
27	4	3	.	5	6	4	.	6	2	.	3	4	1	.	5	3	.	1	3	2
28	.	3	2	2	3	1	2	2	0	3	0	1	2	.	1	2	-1	2	-1	0
