1	0	1	2	3	1	4	1	2	2	3	2	5	4	1	4	3	3	4	0	0	1	0	1	0	4	3	2	1	3	4	2	3	4	0	1	2	0	2	0	2	2	1	0	3	4
2	0	3	2	0	2	0	0	0	1	1	2	1	0	0	0	0	1	0	0	1	1	0	1	-1	1	3	1	1	1	2	0	2	2	0	1	1	1	1	3	1	2	3	2	3	2
3	-1	0	-2	-1	0	0	0	0	0	0	1	1	-1	0	0	0	1	2	0	1	3	0	1	0	-2	0	-1	-1	1	0	-2	0	1	1	1	0	-2	1	-1	0	0	-2	-6	-2	-6
4	1	1	1	2	1	2	3	2	5	0	0	1	1	1	0	3	2	4	4	4	6	2	1	5	1	1	2	0	0	0	3	2	3	1	1	3	1	1	3	0	2	0	5	3	5
5	2	0	2	1	2	4	0	1	1	1	2	3	0	1	0	0	2	1	3	2	4	0	0	-2	-1	0	-1	0	1	5	2	2	4	1	5	4	5	3	6	0	0	0	0	2	3
6	0	0	0	-5	0	-4	-2	0	0	-2	0	-1	0	1	1	1	1	3	0	0	0	0	2	2	1	0	0	1	1	2	0	2	3	2	1	2	3	3	5	2	1	2	0	0	0
7	-1	1	-2	0	0	0	-3	1	0	-1	1	1	0	1	1	2	1	1	0	2	3	1	2	6	0	1	0	0	0	0	-2	0	-1	1	1	2	2	3	3	4	4	3	1	3	5
8	2	4	7	3	4	6	0	2	2	0	0	1	0	2	-1	5	5	8	1	4	6	7	6	10	3	4	7	4	6	7	5	5	8	6	4	7	2	4	7	4	5	9	7	5	7
9	4	3	4	2	2	3	5	2	4	2	3	3	2	2	3	2	3	5	3	3	5	3	2	5	2	1	0	0	2	3	0	1	4	-1	0	0	3	3	3	5	4	6	5	3	6
10	4	5	5	6	4	4	3	4	3	2	2	1	4	3	6	1	3	2	3	3	5	4	3	3	3	2	4	2	3	3	3	3	3	1	4	2	4	2	3	5	4	5	6	4	5
11	2	1	3	4	2	2	0	1	1	0	0	1	1	2	1	-2	0	0	0	1	3	7	4	7	0	1	3	0	2	2	2	0	5	2	1	2	1	1	2	2	1	5	0	0	0
12	2	2	5	1	2	2	3	2	4	0	2	0	1	2	1	0	0	-2	-1	1	-2	4	4	4	4	3	5	1	2	4	0	1	1	3	2	4	0	1	-1	0	1	3	5	4	8
13	-1	0	0	1	2	4	2	1	5	2	1	5	1	1	4	2	1	2	1	2	4	0	0	0	2	3	8	1	3	5	3	1	4	0	0	2	0	2	3	1	1	5	0	1	1
14	0	2	2	1	1	2	2	2	2	2	1	1	3	3	2	0	2	4	0	0	-2	0	1	2	0	1	0	0	1	0	0	1	1	2	3	3	4	3	5	2	2	1	4	2	3
