1	1	2	0	1	0	2
1	2	0	2	1	1	0
1	3	-1	0	0	0	0
1	4	-1	0	-2	1	1
1	5	4	2	7	4	5
1	6	0	0	1	2	2
1	7	1	0	2	3	4
1	8	-1	0	1	1	2
1	9	1	0	2	3	5
1	10	0	0	1	2	0
1	11	5	1	2	3	4
1	12	-1	0	0	1	0
1	13	-1	0	0	0	-1
1	14	1	2	4	5	2
1	15	2	0	2	1	2
1	16	2	2	4	3	4
1	17	0	0	1	1	4
1	18	4	3	4	4	4
1	19	2	1	2	2	3
1	20	0	0	-1	2	1
1	21	3	2	3	4	3
1	22	0	1	0	2	1
1	23	4	2	3	5	5
1	24	2	0	2	3	3
1	25	-2	0	-1	0	0
1	26	0	0	-1	3	2
1	27	-1	0	-2	2	1
1	28	-1	-1	-3	0	0
1	29	0	0	1	1	4
1	30	0	2	3	3	3
1	31	0	0	2	0	3
1	32	0	0	-4	0	3
1	33	2	0	1	1	2
1	34	0	0	0	0	0
1	35	2	1	2	1	4
1	36	0	0	3	4	4
1	37	-1	0	-1	1	0
1	38	0	0	1	1	1
1	39	1	0	2	2	5
1	40	2	0	2	3	2
1	41	1	0	0	2	2
1	42	1	1	0	1	2
1	43	1	0	1	4	3
1	44	2	1	2	4	1
1	45	1	2	1	2	4
1	46	0	0	0	0	0
1	47	0	0	1	1	1
1	48	1	0	0	3	4
1	49	0	1	2	2	1
1	50	0	0	-1	-1	-1
1	51	0	0	0	0	1
1	52	4	2	3	6	6
1	53	3	0	0	4	5
1	54	0	0	-1	1	0
1	55	1	0	1	2	2
1	56	1	0	1	3	3
1	57	1	1	4	4	3
1	58	5	2	5	6	8
1	59	-2	0	-1	-1	1
1	60	0	0	2	1	1
1	61	1	-1	2	2	4
1	62	-1	-1	-2	-1	0
1	63	0	1	4	2	1
1	64	-2	0	0	2	0
1	65	4	3	8	5	7
1	66	-4	0	-4	0	-1
1	67	3	1	5	3	5
1	68	3	1	4	2	5
1	69	1	2	2	3	4
1	70	0	1	3	0	3
1	71	0	2	0	2	1
1	72	1	1	4	5	5
1	73	0	0	0	1	0
