1	1	3	1	3	3	3
1	2	2	2	5	4	5
1	3	4	1	4	3	3
1	4	1	1	4	2	3
1	5	1	0	3	4	1
1	6	3	2	4	3	4
1	7	1	0	1	2	5
1	8	0	2	0	1	1
1	9	2	2	2	3	3
1	10	4	3	5	3	4
1	11	2	3	4	2	3
1	12	2	3	6	4	3
1	13	0	1	1	0	2
1	14	3	2	4	4	4
1	15	4	2	5	3	8
1	16	3	3	4	2	5
1	17	2	2	5	2	5
1	18	0	2	1	3	6
1	19	1	1	1	3	2
1	20	1	1	3	4	2
1	21	2	1	3	3	3
1	22	2	0	3	2	2
1	23	2	1	3	3	3
1	24	1	2	4	4	2
1	25	6	3	7	4	7
1	26	2	2	2	2	3
1	27	3	2	6	3	6
1	28	3	2	3	2	1
1	29	1	0	5	2	1
1	30	2	2	4	2	4
2	1	4	4	7	5	9
2	2	4	3	6	5	4
2	3	2	2	5	3	3
2	4	2	1	2	3	5
2	5	0	1	0	1	0
2	6	4	1	7	4	8
2	7	1	3	0	3	1
2	8	4	3	4	4	3
2	9	5	5	7	6	7
2	10	1	1	2	1	4
2	11	3	5	5	5	6
2	12	3	2	3	5	4
2	13	2	2	0	1	2
2	14	0	2	0	1	2
2	15	0	2	2	1	4
2	16	5	1	4	2	4
2	17	1	3	0	2	2
2	18	4	3	4	3	4
2	19	6	4	8	6	7
2	20	2	1	4	0	1
2	21	4	2	8	4	5
2	22	4	2	5	4	5
2	23	3	2	4	3	4
2	24	1	2	5	3	2
2	25	3	3	6	2	4
2	26	2	3	2	3	5
2	27	5	2	4	4	7
2	28	3	2	5	2	3
2	29	4	4	6	4	8
2	30	3	3	0	4	5
3	1	8	7	9	6	10
3	2	4	4	7	5	7
3	3	4	1	5	3	5
3	4	9	7	14	8	10
3	5	5	5	6	6	7
3	6	5	4	8	6	6
3	7	5	5	10	6	8
3	8	5	4	6	4	8
3	9	7	5	8	8	8
3	10	5	5	8	6	8
3	11	5	4	6	5	8
3	12	4	4	6	5	6
3	13	5	4	7	3	9
3	14	10	6	10	7	10
3	15	4	5	7	4	6
3	16	3	4	4	5	5
3	17	6	6	7	5	8
3	18	7	3	10	7	9
3	19	8	5	8	6	7
3	20	8	3	6	6	7
3	21	5	4	6	5	7
3	22	8	6	10	7	9
3	23	7	4	7	5	7
3	24	4	4	5	6	5
3	25	5	5	6	6	7
3	26	6	4	8	5	6
3	27	6	4	6	9	10
3	28	4	5	9	7	7
3	29	9	6	9	6	8
3	30	4	4	5	5	7
4	1	3	4	3	5	7
4	2	2	3	3	3	5
4	3	4	2	6	5	7
4	4	3	2	4	3	3
4	5	2	2	2	2	3
4	6	6	5	9	5	8
4	7	5	4	7	5	8
4	8	2	3	2	5	3
4	9	2	3	3	4	7
4	10	2	3	2	3	3
4	11	6	5	9	7	8
4	12	6	4	5	8	6
4	13	2	2	4	5	4
4	14	6	3	9	5	6
4	15	1	2	4	3	4
4	16	3	3	5	4	5
4	17	2	3	3	4	5
4	18	5	2	6	3	4
4	19	6	4	9	5	8
4	20	4	2	5	3	5
4	21	4	3	5	1	4
4	22	4	4	5	4	6
4	23	6	3	6	5	7
