1	3	2	2	3	3	5	2	1	3	1	1	2	2	2	0
2	3	2	4	1	1	6	0	2	2	2	1	6	4	3	7
3	4	4	8	5	6	10	5	5	5	6	4	7	8	6	8
4	1	4	3	3	3	5	2	2	5	1	3	5	4	1	3
5	2	3	4	3	1	7	4	4	5	3	3	6	5	4	8
6	6	7	6	6	5	9	5	5	10	3	4	5	8	4	9
7	6	5	6	3	4	6	5	4	4	4	2	6	0	1	2
8	1	2	4	0	0	2	4	3	5	5	4	5	0	0	0
9	3	2	3	2	2	2	0	1	3	1	1	3	0	1	2
10	3	1	2	0	1	0	4	4	4	7	3	9	2	2	1
11	4	5	6	6	4	8	6	5	9	2	4	6	6	5	6
12	3	3	3	6	3	5	4	3	5	6	3	8	4	2	2
13	6	4	9	4	2	3	4	2	4	9	6	9	1	3	4
14	4	2	5	5	4	7	3	3	5	5	2	6	5	4	8
15	2	2	3	3	3	5	3	2	4	5	4	7	2	2	4
16	3	5	7	5	5	9	5	5	8	6	4	8	5	4	9
17	3	3	4	7	4	9	3	3	4	2	3	5	3	4	4
18	0	1	2	2	1	2	1	1	0	1	2	1	-1	0	1
19	5	4	7	5	5	3	6	5	5	2	3	6	1	2	3
20	8	4	8	4	2	4	1	3	1	2	1	3	0	2	2
21	4	4	7	2	2	5	1	2	0	3	2	6	0	2	4
22	3	3	2	2	1	3	1	3	5	6	3	9	4	3	6
23	3	2	2	2	2	7	4	3	4	1	1	3	2	1	1
24	6	4	6	3	0	2	1	1	1	1	0	3	1	0	1
25	1	2	3	2	2	5	5	1	5	2	2	4	2	2	3
26	1	2	0	1	0	0	0	1	0	2	2	2	1	1	0
27	9	5	12	5	5	4	3	4	7	5	2	6	4	3	4
28	2	1	2	4	3	6	4	3	5	4	4	5	4	3	4
29	1	1	1	2	2	1	6	4	5	1	0	3	2	1	4
30	6	6	9	8	4	5	3	4	4	7	5	7	6	5	8
31	5	4	4	3	3	5	4	3	5	4	4	4	6	5	9
32	3	2	6	6	3	7	4	3	6	1	2	3	1	2	2
33	5	4	4	5	4	3	5	4	6	5	5	9	8	6	13
34	8	6	8	6	4	6	2	4	4	4	4	7	6	5	6
35	4	5	7	6	5	8	6	5	10	1	3	4	6	4	5
36	6	4	7	5	4	7	4	4	6	6	4	7	4	4	6
37	3	2	3	6	4	6	5	4	7	3	2	4	3	3	6
38	3	3	6	5	3	6	4	3	9	1	1	3	3	3	5
39	5	4	7	4	5	5	6	3	8	3	3	2	6	4	8
40	4	3	4	6	4	8	1	1	1	3	2	5	5	4	5
41	2	1	1	1	1	1	2	1	2	2	2	3	2	2	5
42	4	3	5	0	0	1	6	3	4	5	3	7	6	4	6
43	1	3	5	1	2	3	0	1	0	1	1	1	1	1	1
44	8	6	9	6	5	8	6	3	7	8	7	12	7	6	11
45	4	4	6	8	4	11	3	5	4	7	7	7	4	4	6
46	2	3	5	1	2	1	1	2	6	3	2	5	0	0	4
47	5	3	6	1	2	1	3	2	0	7	3	5	3	3	5
48	0	0	1	0	2	0	2	1	5	4	3	7	3	2	2
49	5	4	8	9	5	7	7	5	9	5	3	7	5	3	7
50	1	1	0	3	2	4	4	3	2	4	2	3	3	3	2
51	6	4	4	1	1	3	4	2	7	3	4	5	5	3	4
52	3	5	5	3	3	7	3	2	5	0	1	0	9	5	7
53	4	4	6	5	3	5	2	4	3	4	4	6	4	3	6
54	8	4	8	4	6	6	5	4	5	6	5	10	6	4	8
55	5	4	10	1	1	3	1	3	4	5	2	5	5	2	6
56	7	5	7	5	3	8	8	4	5	7	4	8	3	4	5
57	2	1	2	1	2	1	1	2	3	1	1	0	3	2	4
58	7	3	9	4	4	8	2	3	2	3	4	6	5	3	5
59	2	2	2	1	1	3	4	4	8	4	3	3	3	3	5
60	5	3	7	3	3	3	5	5	7	2	2	2	4	2	5
61	3	3	7	2	2	3	3	3	4	6	3	7	6	4	6
62	0	2	-1	3	2	4	4	4	4	2	1	2	3	2	6
63	6	3	8	2	3	3	4	2	7	1	3	4	3	2	4
64	0	0	0	3	2	3	1	2	3	3	3	3	3	2	3
65	4	3	3	2	3	5	2	2	1	4	3	5	2	1	1
66	5	4	6	7	5	10	4	4	5	9	4	9	2	2	2
67	4	4	5	3	3	8	5	4	7	2	3	2	4	2	6
68	1	2	1	4	2	5	4	4	8	0	1	-1	7	3	5
69	4	3	6	5	5	6	4	4	9	4	4	6	3	4	6
70	7	5	9	6	4	8	10	4	9	3	4	4	3	4	9
71	5	5	7	3	3	6	4	3	4	4	4	5	4	3	7
72	-4	0	-4	2	2	3	0	1	0	0	1	1	1	0	3
73	7	4	6	7	4	8	6	5	7	4	4	7	3	4	2
74	4	3	7	2	3	6	3	4	5	3	2	3	4	2	6
75	5	3	9	0	1	2	0	1	1	1	2	5	3	1	2
76	4	3	8	7	6	10	5	3	4	5	3	6	5	4	7
77	5	4	5	2	3	7	5	4	6	3	4	2	6	3	7
78	2	3	3	3	2	4	2	1	4	3	4	5	3	2	4
79	4	4	3	5	3	9	6	3	8	2	4	2	3	2	2
80	1	2	2	5	4	5	2	4	5	3	4	6	4	3	5
81	2	2	3	1	2	3	5	3	6	4	4	8	0	3	2
82	5	5	4	3	3	1	4	1	1	5	4	8	3	4	5
83	6	2	3	6	2	5	3	4	6	4	3	5	2	2	3
84	4	3	6	4	3	4	4	4	6	3	3	3	6	3	6
85	4	3	6	3	2	5	4	2	6	4	2	4	3	3	6
86	5	4	5	7	5	7	6	2	5	5	3	8	4	3	3
87	5	6	6	5	4	5	2	3	5	5	4	8	9	6	9
88	4	5	7	6	4	8	5	4	8	3	3	6	6	4	5
89	2	3	4	3	2	4	4	3	3	1	3	2	5	3	6
90	5	6	8	2	3	4	6	5	8	10	5	10	4	4	4
91	6	5	8	4	3	5	7	4	9	4	5	9	8	6	9
92	3	2	3	3	4	5	4	2	5	5	3	6	4	3	5
93	4	2	5	4	4	5	3	2	5	7	5	8	2	2	3
94	2	1	3	2	3	4	4	3	5	2	2	1	5	2	3
95	7	6	9	3	3	4	3	3	5	5	4	7	5	3	6
96	4	4	4	4	3	6	2	2	1	0	1	0	2	2	3
97	8	5	6	7	6	7	5	4	7	6	6	9	6	4	6
98	4	5	4	5	4	6	5	4	6	6	6	7	2	4	4
99	1	0	0	1	3	5	5	3	5	4	2	3	3	3	5
100	1	1	0	2	1	2	0	2	0	4	1	6	4	4	7
