1	0	1	2	0	1	0	2	0	0	3	-2	-1	0	1	1	0	0	0	1	1	3	2	6	5	6
2	1	0	3	4	3	4	1	7	2	6	0	0	2	2	4	1	2	2	4	4	1	0	3	3	3
3	6	4	6	7	9	3	3	3	5	4	0	3	0	3	2	5	5	6	6	7	3	3	2	4	5
4	5	3	4	7	6	3	1	4	4	5	5	4	7	6	3	3	3	5	5	4	3	2	3	4	2
5	2	0	3	5	7	1	0	3	3	4	3	0	6	5	7	1	1	4	2	4	-1	-1	1	0	1
6	2	5	3	3	8	0	4	4	2	1	0	3	0	1	1	2	5	5	2	6	5	5	8	7	6
7	1	1	4	2	3	0	2	0	0	1	1	2	1	2	4	-1	2	1	0	2	3	3	6	3	3
8	0	4	2	1	3	-1	1	-2	0	-1	-1	3	0	1	1	2	4	2	4	4	0	3	0	1	0
9	1	3	2	6	3	2	2	4	5	3	2	2	2	6	2	2	2	3	6	5	3	3	3	5	3
10	0	0	0	1	1	1	2	2	3	5	1	2	3	3	5	1	0	4	3	3	0	0	-1	-1	1
11	3	5	5	2	6	5	6	8	5	8	2	5	5	4	8	2	5	2	2	7	3	6	5	5	8
12	3	5	0	4	7	1	6	2	5	7	4	7	5	7	7	0	5	0	2	2	0	4	3	5	3
13	5	1	2	3	4	0	0	0	3	1	3	1	1	2	5	0	0	5	3	3	8	3	7	7	7
14	-1	0	-3	2	-1	3	4	7	5	6	3	2	7	5	4	2	2	6	4	3	0	2	5	5	2
15	-1	0	0	0	0	1	1	5	4	6	0	1	0	2	3	2	2	0	4	4	1	2	5	3	4
16	4	5	9	7	8	3	4	5	4	4	1	4	3	7	5	4	4	7	6	7	3	4	6	7	4
17	5	4	7	3	7	4	5	6	3	4	2	3	3	2	4	4	3	5	2	7	0	3	4	2	4
18	1	0	3	3	3	-1	-2	-1	0	1	0	0	0	1	1	-1	-2	-1	-1	-2	0	-1	1	3	2
19	1	2	0	1	3	0	2	1	4	4	-1	2	1	3	2	3	2	2	3	3	1	4	1	1	3
20	2	5	3	4	3	1	1	2	2	2	0	3	1	3	0	4	4	4	4	3	5	5	4	5	7
21	1	1	3	3	5	-1	0	-1	0	1	2	2	3	4	7	0	0	0	1	0	-1	0	2	3	5
22	2	2	2	4	6	0	0	2	5	4	1	2	1	5	6	0	1	3	4	5	3	3	0	3	4
23	0	4	5	4	1	-2	1	-2	2	0	1	3	0	4	0	0	3	2	4	1	0	3	1	3	3
24	0	1	1	3	2	0	0	0	1	3	0	1	-1	0	1	0	1	1	0	2	0	3	0	1	2
25	0	0	1	0	0	3	1	2	2	2	1	1	0	4	3	0	0	0	0	0	3	0	2	2	3
26	2	0	2	1	4	0	0	2	2	0	0	1	0	1	1	-1	1	1	0	1	0	2	0	0	2
27	1	3	2	2	4	5	4	5	4	4	0	4	4	2	3	3	5	4	4	3	1	2	4	2	4
28	0	2	1	2	2	3	5	0	3	2	1	4	1	3	5	1	2	0	2	2	2	4	0	2	2
29	0	0	-2	3	0	2	1	0	3	2	1	2	0	5	4	0	1	-2	3	0	-3	1	0	2	0
30	6	6	8	4	8	3	5	5	4	5	3	4	3	5	4	2	3	4	3	5	3	4	7	4	6
31	2	0	5	3	5	3	1	4	1	3	2	0	4	2	4	3	0	2	2	3	2	1	4	4	1
32	0	4	0	3	2	4	2	4	4	4	1	1	4	2	3	1	1	1	2	2	0	2	4	2	3
33	2	5	5	6	4	1	2	4	5	5	4	2	3	5	4	2	1	3	3	2	2	3	4	5	4
34	1	2	1	5	2	2	2	1	2	1	3	2	0	5	2	1	1	4	5	4	3	1	2	3	3
35	4	4	2	4	5	1	3	0	2	1	6	4	1	4	2	6	5	7	5	6	2	2	1	3	2
36	2	1	3	3	4	3	2	3	3	5	3	2	6	4	7	1	3	6	6	7	6	3	10	8	7
37	4	4	5	4	9	5	4	5	5	4	6	5	8	5	8	3	2	4	3	3	4	3	3	3	3
38	2	2	3	4	5	0	1	0	2	3	0	0	-3	1	-1	4	4	7	5	4	0	3	2	0	1
39	-1	1	0	3	3	0	2	0	4	2	2	2	2	3	5	1	3	1	4	5	1	0	3	3	4
40	1	4	2	3	2	2	4	4	4	3	1	3	3	3	3	1	3	0	2	1	0	4	4	3	4
41	0	0	3	0	-2	1	0	0	2	1	-1	0	0	1	-1	2	0	5	3	3	-1	0	-1	0	-2
42	2	3	0	4	4	0	2	5	3	4	3	3	5	5	7	1	3	2	5	5	1	3	3	5	5
43	1	0	1	0	1	2	1	0	0	1	1	1	2	0	1	4	2	6	3	3	1	1	4	1	0
44	2	4	5	6	8	6	6	9	7	9	5	4	10	7	9	4	4	10	7	9	5	4	7	5	7
45	5	4	7	6	5	4	4	4	5	5	2	4	3	3	5	3	3	5	6	4	3	3	4	5	5
46	-1	0	-1	2	1	4	2	4	3	5	1	0	2	2	-1	1	2	-1	0	1	4	1	5	3	4
47	1	0	0	1	6	3	3	4	5	6	0	1	1	2	3	1	1	3	3	4	-1	0	1	2	3
48	1	1	0	0	2	3	1	3	2	3	3	1	0	2	1	3	1	4	3	5	2	0	3	2	2
49	3	5	2	3	4	1	3	2	5	3	4	5	3	3	6	2	3	0	0	3	0	4	-2	0	0
50	3	4	8	4	4	1	3	5	2	3	3	3	3	3	4	0	0	-4	0	-1	2	2	5	3	2
51	5	3	4	4	4	2	3	1	3	3	5	3	5	4	5	3	2	5	6	6	3	3	2	3	5
52	4	4	7	3	6	3	3	3	4	5	4	4	5	2	6	0	2	0	1	4	0	2	2	2	4
53	1	1	1	4	3	4	2	1	4	5	1	2	2	4	2	1	4	3	3	5	1	1	2	2	4
54	3	2	5	7	4	7	4	8	8	8	2	2	6	5	5	3	3	4	4	4	2	0	1	4	3
55	1	3	0	1	2	3	3	4	3	3	1	3	1	1	4	1	2	2	1	2	2	3	3	3	4
56	0	3	3	4	5	1	5	5	7	6	2	4	3	6	6	1	2	5	4	2	0	5	1	2	4
57	-1	0	-2	0	0	-1	0	-1	-1	0	0	0	-1	1	1	-1	0	0	1	1	-1	0	0	-1	0
58	5	5	6	6	6	2	5	5	7	6	4	4	7	6	6	4	4	5	5	6	2	4	2	3	4
59	0	2	1	4	1	1	2	0	3	3	1	3	0	4	3	3	3	6	4	4	2	2	2	6	6
60	3	3	5	4	4	1	3	2	4	2	0	2	0	1	1	2	4	4	2	4	2	2	2	4	2
61	2	4	1	4	3	5	5	6	6	7	4	5	5	5	5	2	4	3	4	3	0	4	0	3	0
62	2	2	3	3	2	3	3	7	2	6	3	2	6	1	3	4	2	2	2	3	3	1	2	3	4
63	1	3	2	3	4	0	4	1	3	1	0	2	2	4	4	2	4	2	5	6	0	3	2	3	3
64	2	2	1	2	4	1	2	1	1	0	-1	2	-1	0	0	1	2	3	2	4	2	3	2	3	4
65	0	0	0	2	3	0	1	0	1	4	-2	-1	-3	0	-1	-1	1	3	2	2	0	0	1	0	1
66	2	2	3	3	6	5	3	4	5	8	1	2	0	2	3	4	1	6	3	5	2	1	2	3	5
67	2	2	4	5	5	0	0	2	4	2	2	1	3	4	5	4	2	6	5	6	5	3	6	7	8
68	1	2	-2	2	2	3	5	4	4	4	2	1	1	2	6	1	2	4	3	4	2	2	3	2	3
69	3	4	3	3	4	4	4	6	3	5	3	3	4	2	5	2	2	4	2	5	2	3	3	3	5
70	3	5	8	5	5	5	6	7	5	7	4	6	4	5	8	4	5	8	6	9	6	6	7	6	9
71	3	3	5	3	5	1	3	7	5	5	4	2	3	4	4	3	1	3	3	1	0	1	1	1	0
72	-3	0	-1	1	0	-2	0	-2	1	-1	-1	0	0	0	1	-3	0	0	0	0	-2	0	-2	1	3
73	4	0	1	2	4	2	2	2	3	3	4	3	4	3	5	2	4	6	3	3	1	1	2	3	2
74	1	1	3	4	5	0	0	-3	-1	0	1	1	1	1	2	5	3	4	4	6	0	0	0	2	2
75	1	2	1	3	3	0	2	0	2	2	1	2	1	4	1	1	3	1	4	3	-1	1	-1	3	0
76	3	1	4	1	4	4	3	4	4	7	3	3	6	2	6	5	2	6	4	4	7	4	7	4	7
77	4	3	2	4	4	0	1	0	3	2	2	3	3	4	5	0	3	4	2	2	2	3	3	5	1
78	2	1	2	3	4	0	2	4	0	2	1	0	0	1	5	0	1	1	0	5	1	1	2	0	5
79	-1	2	2	2	1	0	2	3	3	3	4	3	6	6	8	1	2	3	2	4	-1	1	0	2	3
80	1	1	1	1	2	0	1	0	3	3	1	1	2	3	3	1	2	4	2	3	0	1	2	2	3
81	1	4	2	0	3	3	4	2	4	6	0	4	2	2	4	2	3	5	3	3	2	6	1	2	4
82	0	2	2	3	5	2	1	4	2	3	0	2	3	1	3	0	1	2	1	4	2	3	5	2	4
83	1	3	3	5	7	2	2	2	3	2	1	2	3	3	5	0	0	0	1	1	0	2	0	2	2
84	2	1	3	3	5	1	0	-1	0	4	2	3	3	4	5	4	2	4	5	5	6	1	8	4	5
85	3	4	1	5	4	0	0	0	1	2	2	5	2	3	4	3	4	1	3	5	0	1	0	1	5
86	2	1	5	2	5	0	1	0	0	0	2	1	4	2	3	-3	1	-2	-2	0	0	2	4	1	4
87	5	4	5	4	6	7	3	8	4	5	2	1	0	0	1	5	3	6	3	4	1	3	2	3	3
88	2	3	2	3	4	-1	2	0	0	-1	2	3	4	3	3	1	3	0	3	2	4	3	2	3	2
89	1	2	2	2	1	0	1	0	1	1	3	1	5	1	3	3	1	4	4	4	2	1	4	2	2
90	4	2	5	5	7	2	1	5	1	6	3	2	4	4	9	2	1	3	4	4	0	0	5	2	4
91	3	6	5	8	6	3	5	5	6	8	2	5	6	5	6	1	5	3	5	5	1	4	9	6	6
92	0	0	1	2	4	5	2	4	6	4	5	3	6	5	6	3	0	4	4	2	2	1	6	4	4
93	4	2	5	3	9	4	3	4	3	9	1	3	0	2	4	3	4	5	4	7	2	1	0	1	1
94	4	4	7	5	7	0	2	0	0	4	2	1	2	3	3	1	3	1	2	3	0	1	0	1	2
95	2	2	4	6	6	4	2	7	3	7	2	3	5	3	7	6	3	8	7	9	2	1	1	3	4
96	1	0	0	1	2	2	3	1	3	8	-3	1	0	1	2	1	1	1	2	2	2	4	5	4	5
97	2	3	3	2	4	1	4	2	5	3	2	3	3	1	3	7	5	7	4	6	3	5	4	4	4
98	3	5	6	6	7	2	5	6	5	4	0	5	9	5	4	3	5	7	5	7	3	4	6	5	7
99	0	2	0	3	1	0	2	1	4	2	3	3	3	5	4	5	5	3	5	6	4	3	-1	0	0
100	3	0	0	0	2	0	1	0	4	2	1	0	0	1	2	0	0	0	0	0	5	2	3	4	7
101	3	3	4	3	5	0	1	-1	0	0	-1	1	-1	0	2	1	1	0	2	4	3	3	3	3	3
102	1	3	3	2	3	3	4	6	5	5	3	3	2	2	4	0	3	0	3	1	3	4	4	5	4
103	2	1	1	4	4	0	0	0	3	2	1	2	2	3	2	2	0	2	2	4	-1	0	-1	1	-1
104	2	1	4	3	5	0	1	3	3	4	1	0	4	3	4	0	0	3	2	5	0	1	3	3	3
105	1	2	0	1	0	1	3	3	2	1	0	2	0	2	1	3	3	3	5	4	-1	1	0	2	-1
106	0	0	0	0	0	1	2	3	0	6	-1	0	0	0	1	0	0	1	1	4	2	3	3	3	4
107	3	1	5	4	9	0	1	2	2	2	3	0	4	4	5	-1	-2	0	0	0	3	1	9	3	7
108	0	0	2	0	1	-2	0	-1	1	-1	-1	1	5	1	-2	-2	0	-1	1	-1	-1	1	1	1	0
109	2	0	5	2	2	2	0	6	6	6	2	0	3	4	0	0	1	1	2	3	0	0	1	2	3
110	3	4	8	7	6	5	4	8	6	7	6	3	8	7	8	3	4	7	4	8	0	2	0	4	3
111	2	2	4	5	1	2	2	5	3	2	0	0	2	1	0	1	1	3	0	0	-2	0	0	0	0
112	0	3	4	4	3	1	3	4	4	4	0	3	0	0	1	0	2	0	3	2	1	4	3	4	4
113	0	1	-1	0	0	0	2	-1	0	3	4	4	0	1	4	2	3	0	0	1	0	2	0	1	1
114	3	2	6	4	4	0	1	0	3	0	2	2	5	5	4	2	2	3	4	5	2	2	3	3	6
115	3	4	2	5	2	1	3	2	3	3	4	3	5	4	7	5	4	3	5	5	8	5	5	10	8
116	0	4	5	3	8	0	3	1	2	4	0	4	1	0	2	2	5	2	3	5	2	5	4	5	8
117	0	1	1	1	2	2	2	0	2	5	4	4	6	5	8	6	5	6	6	8	0	2	2	3	5
118	0	0	0	2	0	-2	2	2	3	3	3	0	3	4	3	4	3	6	6	4	0	2	3	3	0
119	-1	3	0	1	4	0	3	1	2	3	0	2	1	0	3	0	2	1	0	1	2	2	2	1	3
120	4	0	4	4	3	0	0	3	2	2	3	0	4	3	0	1	0	2	3	1	3	0	2	4	2
121	0	1	2	3	3	2	4	4	5	7	0	2	3	3	5	-1	1	3	4	3	0	1	3	4	6
122	2	0	6	3	4	-1	0	4	0	3	-1	-1	0	0	0	2	1	7	2	3	0	0	1	1	-1
123	2	2	3	3	5	4	4	6	6	7	0	1	-3	1	1	0	2	1	0	2	0	3	1	2	4
124	0	0	1	2	1	3	2	5	5	2	3	3	6	5	3	1	1	3	4	5	0	1	4	3	0
125	0	4	5	5	5	1	3	3	4	7	1	3	5	7	5	4	2	8	6	9	3	4	6	7	7
126	1	4	0	2	1	2	6	1	3	4	-2	3	-4	0	-2	0	5	1	3	3	0	5	-1	1	1
127	4	2	7	6	7	4	3	6	4	5	-1	1	0	0	1	1	2	4	5	6	1	0	3	2	4
128	-1	2	4	2	2	4	3	5	3	3	2	2	7	3	4	1	2	0	0	3	1	1	4	3	6
129	1	2	0	3	2	0	3	4	2	3	-1	1	-2	1	0	0	3	4	3	4	2	3	3	6	5
130	-1	0	0	0	0	6	2	3	4	4	3	1	1	3	5	3	1	2	4	2	1	2	4	3	2
131	2	4	5	5	7	2	4	4	7	7	2	6	4	5	6	3	3	2	5	8	3	5	1	4	4
132	1	3	3	4	3	-1	2	2	3	5	1	3	2	3	3	1	1	3	1	2	3	3	4	4	6
133	2	1	1	1	1	0	1	1	1	1	0	3	3	3	4	3	3	1	4	4	4	3	4	4	5
134	1	1	6	6	3	1	1	2	4	3	2	0	7	4	4	0	0	1	3	2	0	0	1	2	4
135	-3	-1	-1	-2	0	-2	0	1	-1	1	-1	0	0	-1	3	0	0	3	0	2	1	0	4	0	5
136	3	2	6	4	7	3	2	4	3	6	-1	1	0	4	6	2	3	4	3	7	0	4	5	2	6
137	0	0	1	2	3	0	0	0	2	1	-2	-1	1	1	0	-1	0	0	1	1	3	1	4	4	4
138	3	5	4	2	5	1	4	2	2	5	2	3	3	1	1	5	3	5	5	4	2	4	5	3	2
139	6	6	2	6	5	4	5	4	7	5	4	7	4	5	5	4	6	5	5	6	4	5	5	4	6
140	3	2	4	2	5	1	1	4	0	4	1	0	2	0	3	0	0	1	-1	0	2	1	2	1	4
141	1	1	1	3	3	2	2	4	5	3	2	2	4	7	6	1	1	4	4	4	0	3	4	5	2
142	2	1	4	1	5	2	2	1	0	1	0	2	2	1	2	0	1	2	0	2	1	2	4	2	5
143	0	1	1	0	3	3	3	4	1	3	-1	1	1	0	0	1	3	4	1	4	-1	0	-1	-2	-1
144	-1	0	2	0	-1	0	0	0	0	0	0	1	0	1	2	2	1	0	0	2	0	1	0	-1	0
145	0	1	2	2	4	-3	0	0	0	3	-1	2	2	3	4	-2	0	-2	0	1	0	1	2	4	3
146	1	0	2	2	4	0	0	0	0	0	3	0	3	1	4	1	0	0	1	1	0	0	3	0	0
147	0	0	-2	0	-1	0	-1	-1	2	0	0	-1	-2	1	0	-3	0	-1	0	0	0	0	0	1	3
148	5	5	5	7	4	4	3	3	5	7	0	4	1	2	4	3	3	1	4	2	1	4	3	4	4
149	7	4	8	4	6	5	4	5	4	6	4	3	4	4	5	4	2	3	1	5	7	4	7	5	6
150	0	2	-1	0	0	1	2	3	1	4	2	1	0	2	3	2	1	2	2	3	2	1	3	3	3
151	0	2	0	4	2	2	2	3	7	5	0	2	4	4	7	1	3	3	3	5	0	2	1	4	4
152	4	4	4	6	6	2	3	6	7	2	1	2	3	3	1	5	3	7	5	6	2	1	-1	3	0
153	-1	3	1	2	3	5	4	5	4	6	0	2	2	1	4	2	2	3	5	4	0	2	0	1	1
154	-2	0	-1	1	1	-1	1	0	3	2	0	2	2	5	4	1	0	3	4	3	-4	0	0	3	2
155	1	2	2	4	3	1	2	1	3	3	2	5	3	3	3	1	4	1	3	4	1	3	4	5	3
156	1	2	0	1	2	2	2	1	4	4	2	1	0	2	4	0	2	0	2	3	3	2	4	4	2
157	4	3	4	2	2	3	2	0	0	2	0	1	1	0	2	4	3	4	2	5	0	1	-1	-1	0
158	0	1	2	0	2	1	2	3	2	4	0	1	0	0	0	2	2	2	2	3	3	2	4	2	3
