1	1	1	1	1	1	4
1	2	5	3	4	5	8
1	3	3	2	5	0	4
1	4	2	2	3	3	5
1	5	1	3	1	0	3
2	1	0	2	1	2	2
2	2	3	3	2	1	2
2	3	0	1	-1	0	1
2	4	0	1	0	0	4
2	5	0	1	0	0	3
3	1	1	0	1	2	2
3	2	0	0	2	1	4
3	3	0	-1	-1	0	0
3	4	0	1	1	1	4
3	5	1	1	0	3	2
4	1	3	3	5	3	4
4	2	0	1	0	2	1
4	3	0	3	2	2	5
4	4	3	3	4	6	5
4	5	4	4	5	6	7
5	1	-3	1	0	2	4
5	2	1	0	3	2	4
5	3	0	2	1	1	0
5	4	1	2	1	3	1
5	5	2	2	5	4	6
6	1	0	2	0	1	1
6	2	-1	0	-1	3	2
6	3	1	0	0	2	2
6	4	0	1	2	1	1
6	5	0	-1	0	0	0
7	1	0	1	-2	2	3
7	2	-1	2	0	3	2
7	3	0	1	1	4	3
7	4	0	1	3	3	4
7	5	2	2	0	6	4
8	1	2	1	0	3	3
8	2	0	2	0	0	2
8	3	0	2	0	2	5
8	4	4	3	8	7	8
8	5	4	2	3	6	6
9	1	3	4	7	2	6
9	2	1	4	4	3	5
9	3	2	4	3	2	5
9	4	2	3	4	3	6
9	5	1	3	5	2	4
10	1	1	3	3	4	3
10	2	1	3	3	2	2
10	3	3	4	5	3	4
10	4	2	2	2	3	4
10	5	2	4	5	2	4
11	1	2	0	0	3	3
11	2	-1	1	0	-1	2
11	3	1	0	3	2	4
11	4	-1	0	-1	0	0
11	5	2	3	1	4	6
12	1	4	1	4	3	2
12	2	1	2	0	1	0
12	3	0	3	1	0	2
12	4	-1	0	0	0	0
12	5	0	0	-2	0	0
13	1	1	2	3	4	4
13	2	7	3	4	4	8
13	3	3	1	2	3	7
13	4	3	1	3	3	5
13	5	1	2	2	2	6
14	1	2	3	3	3	5
14	2	0	1	3	3	4
14	3	0	2	4	3	5
14	4	1	2	1	4	4
14	5	0	1	1	2	0
15	1	1	2	2	4	2
15	2	4	3	6	5	6
15	3	5	4	7	6	8
