1	3	2	2	2	5	3	3	5	4	3	2	1	3	3	2	1	1	2	2	4	2	2	0	2	1
2	3	2	4	2	6	1	1	6	2	4	0	2	2	1	0	2	1	6	3	4	4	3	7	5	6
3	4	4	8	5	4	5	6	10	6	8	5	5	5	3	4	6	4	7	6	6	8	6	8	7	8
4	1	4	3	3	6	3	3	5	4	7	2	2	5	3	1	1	3	5	2	4	4	1	3	3	2
5	2	3	4	4	6	3	1	7	2	4	4	4	5	4	6	3	3	6	4	3	5	4	8	7	8
6	6	7	6	6	7	6	5	9	6	9	5	5	10	6	7	3	4	5	5	7	8	4	9	6	7
7	6	5	6	6	7	3	4	6	4	6	5	4	4	4	4	4	2	6	5	4	0	1	2	0	3
8	1	2	4	3	6	0	0	2	0	2	4	3	5	2	3	5	4	5	5	6	0	0	0	0	1
9	3	2	3	4	3	2	2	2	1	4	0	1	3	0	0	1	1	3	0	0	0	1	2	1	2
10	3	1	2	2	2	0	1	0	1	2	4	4	4	4	4	7	3	9	5	7	2	2	1	2	3
11	4	5	6	7	8	6	4	8	8	7	6	5	9	6	8	2	4	6	6	7	6	5	6	6	7
12	3	3	3	4	5	6	3	5	3	6	4	3	5	3	5	6	3	8	5	7	4	2	2	4	5
13	6	4	9	5	8	4	2	3	4	3	4	2	4	2	5	9	6	9	8	10	1	3	4	4	3
14	4	2	5	4	5	5	4	7	5	6	3	3	5	3	5	5	2	6	5	6	5	4	8	4	3
15	2	2	3	3	4	3	3	5	1	3	3	2	4	2	3	5	4	7	4	6	2	2	4	1	2
16	3	5	7	4	7	5	5	9	6	7	5	5	8	7	7	6	4	8	7	8	5	4	9	6	8
17	3	3	4	4	3	7	4	9	5	7	3	3	4	4	4	2	3	5	4	3	3	4	4	4	6
18	0	1	2	0	0	2	1	2	2	3	1	1	0	2	0	1	2	1	2	1	-1	0	1	1	1
19	5	4	7	5	8	5	5	3	4	7	6	5	5	4	5	2	3	6	4	4	1	2	3	3	3
20	8	4	8	6	8	4	2	4	4	2	1	3	1	1	2	2	1	3	3	3	0	2	2	2	1
21	4	4	7	7	4	2	2	5	3	5	1	2	0	2	1	3	2	6	4	4	0	2	4	3	1
22	3	3	2	2	4	2	1	3	3	4	1	3	5	2	3	6	3	9	4	6	4	3	6	4	4
23	3	2	2	3	3	2	2	7	3	2	4	3	4	3	4	1	1	3	3	2	2	1	1	2	1
24	6	4	6	4	7	3	0	2	3	4	1	1	1	1	3	1	0	3	1	3	1	0	1	3	1
25	1	2	3	2	4	2	2	5	4	5	5	1	5	4	4	2	2	4	2	5	2	2	3	2	2
26	1	2	0	2	3	1	0	0	2	0	0	1	0	0	1	2	2	2	3	3	1	1	0	0	0
27	9	5	12	6	11	5	5	4	4	7	3	4	7	6	7	5	2	6	5	5	4	3	4	5	6
28	2	1	2	3	4	4	3	6	3	6	4	3	5	5	7	4	4	5	4	5	4	3	4	2	3
29	1	1	1	1	1	2	2	1	2	2	6	4	5	4	5	1	0	3	1	2	2	1	4	1	0
30	6	6	9	6	9	8	4	5	6	6	3	4	4	3	3	7	5	7	5	7	6	5	8	4	7
31	5	4	4	3	4	3	3	5	4	4	4	3	5	3	6	4	4	4	3	8	6	5	9	7	8
32	3	2	6	4	4	6	3	7	4	5	4	3	6	4	7	1	2	3	2	5	1	2	2	2	0
33	5	4	4	4	5	5	4	3	4	5	5	4	6	4	5	5	5	9	5	8	8	6	13	8	8
34	8	6	8	7	9	6	4	6	5	6	2	4	4	2	4	4	4	7	3	6	6	5	6	5	8
35	4	5	7	6	7	6	5	8	6	5	6	5	10	6	7	1	3	4	2	5	6	4	5	7	7
36	6	4	7	4	7	5	4	7	4	7	4	4	6	4	6	6	4	7	5	7	4	4	6	4	5
37	3	2	3	2	3	6	4	6	5	7	5	4	7	3	7	3	2	4	4	5	3	3	6	5	5
38	3	3	6	4	8	5	3	6	4	6	4	3	9	6	6	1	1	3	4	5	3	3	5	4	5
39	5	4	7	3	7	4	5	5	5	6	6	3	8	6	6	3	3	2	2	3	6	4	8	6	8
40	4	3	4	3	4	6	4	8	6	6	1	1	1	1	2	3	2	5	3	4	5	4	5	5	6
41	2	1	1	2	3	1	1	1	2	1	2	1	2	2	1	2	2	3	2	4	2	2	5	2	3
42	4	3	5	5	4	0	0	1	3	1	6	3	4	5	6	5	3	7	4	6	6	4	6	4	8
43	1	3	5	4	4	1	2	3	4	3	0	1	0	1	1	1	1	1	0	2	1	1	1	1	4
44	8	6	9	7	8	6	5	8	7	8	6	3	7	6	6	8	7	12	9	10	7	6	11	7	11
45	4	4	6	4	7	8	4	11	5	7	3	5	4	4	4	7	7	7	7	6	4	4	6	5	7
46	2	3	5	2	7	1	2	1	4	2	1	2	6	3	4	3	2	5	5	5	0	0	4	3	6
47	5	3	6	5	3	1	2	1	2	2	3	2	0	2	2	7	3	5	4	6	3	3	5	3	4
48	0	0	1	1	0	0	2	0	2	4	2	1	5	3	4	4	3	7	4	8	3	2	2	3	5
49	5	4	8	5	5	9	5	7	5	7	7	5	9	5	9	5	3	7	6	5	5	3	7	5	6
50	1	1	0	2	3	3	2	4	3	5	4	3	2	3	4	4	2	3	2	2	3	3	2	2	3
51	6	4	4	3	7	1	1	3	3	3	4	2	7	4	4	3	4	5	3	6	5	3	4	4	6
52	3	5	5	5	7	3	3	7	5	5	3	2	5	3	5	0	1	0	0	0	9	5	7	6	9
53	4	4	6	4	4	5	3	5	5	6	2	4	3	5	4	4	4	6	4	8	4	3	6	4	6
54	8	4	8	5	6	4	6	6	9	7	5	4	5	4	5	6	5	10	7	10	6	4	8	5	5
55	5	4	10	6	11	1	1	3	1	1	1	3	4	3	4	5	2	5	6	3	5	2	6	4	4
56	7	5	7	5	7	5	3	8	5	6	8	4	5	8	8	7	4	8	6	7	3	4	5	2	2
57	2	1	2	1	1	1	2	1	1	2	1	2	3	0	3	1	1	0	2	2	3	2	4	2	3
58	7	3	9	6	8	4	4	8	6	6	2	3	2	3	4	3	4	6	4	7	5	3	5	5	5
59	2	2	2	3	4	1	1	3	1	2	4	4	8	6	5	4	3	3	3	3	3	3	5	3	4
60	5	3	7	5	8	3	3	3	4	5	5	5	7	6	6	2	2	2	4	5	4	2	5	4	4
61	3	3	7	4	3	2	2	3	2	1	3	3	4	3	6	6	3	7	4	6	6	4	6	6	6
62	0	2	-1	1	1	3	2	4	1	5	4	4	4	2	6	2	1	2	2	2	3	2	6	3	3
63	6	3	8	2	6	2	3	3	3	5	4	2	7	4	5	1	3	4	4	4	3	2	4	1	1
64	0	0	0	-1	-1	3	2	3	1	3	1	2	3	3	4	3	3	3	3	3	3	2	3	1	3
65	4	3	3	3	7	2	3	5	2	2	2	2	1	2	3	4	3	5	4	6	2	1	1	3	3
66	5	4	6	3	4	7	5	10	7	8	4	4	5	3	6	9	4	9	5	6	2	2	2	3	2
67	4	4	5	3	6	3	3	8	7	4	5	4	7	5	5	2	3	2	3	4	4	2	6	4	5
68	1	2	1	4	1	4	2	5	5	6	4	4	8	5	5	0	1	-1	0	1	7	3	5	4	6
69	4	3	6	3	5	5	5	6	6	7	4	4	9	5	7	4	4	6	4	8	3	4	6	5	6
70	7	5	9	8	9	6	4	8	6	9	10	4	9	7	10	3	4	4	4	6	3	4	9	4	5
71	5	5	7	5	6	3	3	6	6	8	4	3	4	4	4	4	4	5	4	6	4	3	7	5	5
72	-4	0	-4	-1	0	2	2	3	3	2	0	1	0	0	0	0	1	1	1	3	1	0	3	0	2
73	7	4	6	6	8	7	4	8	4	6	6	5	7	5	7	4	4	7	4	8	3	4	2	4	3
74	4	3	7	4	4	2	3	6	4	3	3	4	5	6	7	3	2	3	4	3	4	2	6	4	5
75	5	3	9	4	9	0	1	2	2	3	0	1	1	2	4	1	2	5	2	2	3	1	2	1	5
76	4	3	8	6	7	7	6	10	7	9	5	3	4	4	6	5	3	6	6	8	5	4	7	6	8
77	5	4	5	5	2	2	3	7	3	8	5	4	6	5	9	3	4	2	2	4	6	3	7	3	5
78	2	3	3	5	3	3	2	4	5	4	2	1	4	1	3	3	4	5	3	5	3	2	4	0	2
79	4	4	3	6	6	5	3	9	6	5	6	3	8	5	6	2	4	2	4	3	3	2	2	2	3
80	1	2	2	3	4	5	4	5	5	4	2	4	5	4	4	3	4	6	5	6	4	3	5	5	6
81	2	2	3	2	4	1	2	3	3	3	5	3	6	4	5	4	4	8	4	5	0	3	2	3	5
82	5	5	4	4	5	3	3	1	3	5	4	1	1	3	2	5	4	8	3	6	3	4	5	6	5
83	6	2	3	5	5	6	2	5	4	4	3	4	6	5	4	4	3	5	3	5	2	2	3	3	3
84	4	3	6	3	6	4	3	4	5	6	4	4	6	4	8	3	3	3	4	4	6	3	6	5	5
85	4	3	6	6	7	3	2	5	5	4	4	2	6	2	5	4	2	4	4	4	3	3	6	3	4
86	5	4	5	4	6	7	5	7	6	5	6	2	5	4	3	5	3	8	5	6	4	3	3	3	5
87	5	6	6	5	7	5	4	5	4	4	2	3	5	3	4	5	4	8	4	5	9	6	9	8	10
88	4	5	7	6	7	6	4	8	6	5	5	4	8	4	5	3	3	6	4	6	6	4	5	5	5
89	2	3	4	1	4	3	2	4	4	4	4	3	3	2	6	1	3	2	2	4	5	3	6	3	6
90	5	6	8	6	6	2	3	4	5	4	6	5	8	6	8	10	5	10	8	10	4	4	4	3	3
91	6	5	8	6	7	4	3	5	5	6	7	4	9	7	8	4	5	9	4	5	8	6	9	8	9
